ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5442212,994000,697345,486294,68470180
Valysar,CentralSouth,65955373,12857669,10195358,7109734,1001050561
Valysar,CentralNorth,44955878,7792305,5685998,3965131,558290517
Valysar,NorthHorst,4364456,564729,261948,160902,31520641
Valysar,CentralRamp,13465756,2327313,1813657,1264754,178077331
Valysar,CentralHorst,89232149,15316208,11835873,8253747,1162127648
Valysar,EastLowland,11601366,1645699,1006583,701941,98833293
Therys,WestLowland,2813663,522438,244597,170570,24016198
Therys,CentralSouth,14286356,3688475,2460370,1715739,241576111
Therys,CentralNorth,23565654,4376256,2543463,1773684,249734752
Therys,NorthHorst,4697334,743013,314257,193032,37815040
Therys,CentralRamp,6443064,1455622,1111882,775371,109172238
Therys,CentralHorst,30376977,7440080,5765859,4020822,566131776
Therys,EastLowland,423030,137346,90617,63192,8897431
Volon,WestLowland,475872,60180,28110,19603,2760064
Volon,CentralSouth,36975980,6396701,4394788,3064706,431510588
Volon,CentralNorth,8028372,1121062,656024,457478,64412931
Volon,NorthHorst,2207200,402700,288177,177013,34676807
Volon,CentralRamp,12424526,2132098,1622228,1131261,159281499
Volon,CentralHorst,81303059,14422839,11385902,7939960,1117946394
Volon,EastLowland,31367,2560,648,452,63661
