SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9725972,4.1634181,1,SWOF,,,,
0.0405601,6.22e-05,0.9428294,2.2334317,1,SWOF,,,,
0.0605601,0.0004853,0.8802009,0.9246556,1,SWOF,,,,
0.0805601,0.0013149,0.8155027,0.4935447,1,SWOF,,,,
0.1005601,0.0025872,0.7499591,0.3030079,1,SWOF,,,,
0.1205601,0.0043465,0.68451,0.2033024,1,SWOF,,,,
0.1405601,0.0066423,0.6199823,0.1450421,1,SWOF,,,,
0.1605601,0.0095283,0.5571434,0.10824,1,SWOF,,,,
0.1805601,0.0130628,0.4967024,0.0836031,1,SWOF,,,,
0.2005601,0.017308,0.4392892,0.0663518,1,SWOF,,,,
0.2205601,0.0223306,0.3854284,0.0538308,1,SWOF,,,,
0.2405601,0.0282015,0.3355182,0.0444732,1,SWOF,,,,
0.2605601,0.0349963,0.2898184,0.0373072,1,SWOF,,,,
0.2805601,0.0427944,0.2484507,0.0317054,1,SWOF,,,,
0.3005601,0.0516799,0.2114098,0.0272484,1,SWOF,,,,
0.3205601,0.0617405,0.1785812,0.0236477,1,SWOF,,,,
0.3405601,0.0730675,0.1497641,0.0206997,1,SWOF,,,,
0.3605601,0.0857553,0.1246954,0.0182574,1,SWOF,,,,
0.3805601,0.0999006,0.1030718,0.0162129,1,SWOF,,,,
0.4005601,0.1156017,0.0845693,0.0144851,1,SWOF,,,,
0.4205601,0.1329568,0.0688591,0.0130127,1,SWOF,,,,
0.4405601,0.1520634,0.0556199,0.0117484,1,SWOF,,,,
0.4605601,0.1730157,0.0445458,0.0106552,1,SWOF,,,,
0.4805601,0.1959029,0.035352,0.0097039,1,SWOF,,,,
0.5005601,0.2208065,0.027779,0.0088713,1,SWOF,,,,
0.5205601,0.2478115,0.0215961,0.0081387,1,SWOF,,,,
0.5405601,0.2769578,0.0165873,0.0074909,1,SWOF,,,,
0.5605601,0.3082794,0.0125682,0.0069155,1,SWOF,,,,
0.5805601,0.3417886,0.0093773,0.0064022,1,SWOF,,,,
0.6005601,0.3774686,0.006874,0.0059425,1,SWOF,,,,
0.6205601,0.4152667,0.0049368,0.0055293,1,SWOF,,,,
0.6405601,0.4550867,0.0034615,0.0051565,1,SWOF,,,,
0.6605601,0.4967815,0.0023587,0.0048193,1,SWOF,,,,
0.6805601,0.5401436,0.0015528,0.0045132,1,SWOF,,,,
0.7005601,0.5848954,0.0009798,0.0042346,1,SWOF,,,,
0.7205601,0.6306787,0.0005861,0.0039803,1,SWOF,,,,
0.7405601,0.6770422,0.0003272,0.0037476,1,SWOF,,,,
0.7605601,0.7234266,0.0001665,0.0035343,1,SWOF,,,,
0.7805601,0.7691418,7.43e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8133261,2.73e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8548505,7.2e-06,0.0029905,1,SWOF,,,,
0.8405601,0.891991,1e-06,0.0028362,1,SWOF,,,,
0.8605601,0.9216555,0.0,0.0026932,1,SWOF,,,,
0.8646985,0.9264574,0.0,0.0026658,1,SWOF,,,,
0.8805601,0.9350789,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9459498,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9568207,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9676917,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9785626,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9894335,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.8488372,0.0
,,,,1,SGOF,0.07,0.0039213,0.7902487,0.0
,,,,1,SGOF,0.09,0.0081555,0.7312665,0.0
,,,,1,SGOF,0.11,0.0127964,0.6722735,0.0
,,,,1,SGOF,0.13,0.017924,0.6138011,0.0
,,,,1,SGOF,0.15,0.0236151,0.5564385,0.0
,,,,1,SGOF,0.17,0.0299468,0.500777,0.0
,,,,1,SGOF,0.19,0.0369975,0.4473699,0.0
,,,,1,SGOF,0.21,0.0448477,0.3967023,0.0
,,,,1,SGOF,0.23,0.0535801,0.3491702,0.0
,,,,1,SGOF,0.25,0.0632795,0.3050674,0.0
,,,,1,SGOF,0.27,0.0740325,0.2645817,0.0
,,,,1,SGOF,0.29,0.0859266,0.2277975,0.0
,,,,1,SGOF,0.31,0.0990495,0.1947056,0.0
,,,,1,SGOF,0.33,0.1134876,0.1652159,0.0
,,,,1,SGOF,0.35,0.1293248,0.1391733,0.0
,,,,1,SGOF,0.37,0.1466403,0.1163735,0.0
,,,,1,SGOF,0.39,0.1655068,0.096579,0.0
,,,,1,SGOF,0.41,0.1859879,0.0795325,0.0
,,,,1,SGOF,0.43,0.2081356,0.0649688,0.0
,,,,1,SGOF,0.45,0.2319874,0.0526239,0.0
,,,,1,SGOF,0.47,0.2575632,0.0422424,0.0
,,,,1,SGOF,0.49,0.2848628,0.0335826,0.0
,,,,1,SGOF,0.51,0.3138626,0.0264192,0.0
,,,,1,SGOF,0.53,0.3445134,0.0205461,0.0
,,,,1,SGOF,0.55,0.3767382,0.0157764,0.0
,,,,1,SGOF,0.57,0.4104308,0.0119427,0.0
,,,,1,SGOF,0.59,0.4454551,0.0088964,0.0
,,,,1,SGOF,0.61,0.4816448,0.0065066,0.0
,,,,1,SGOF,0.63,0.518805,0.0046591,0.0
,,,,1,SGOF,0.65,0.5567141,0.0032546,0.0
,,,,1,SGOF,0.67,0.5951262,0.0022079,0.0
,,,,1,SGOF,0.69,0.6337749,0.0014459,0.0
,,,,1,SGOF,0.71,0.6723774,0.0009068,0.0
,,,,1,SGOF,0.73,0.7106375,0.0005387,0.0
,,,,1,SGOF,0.75,0.7482496,0.0002984,0.0
,,,,1,SGOF,0.77,0.7848992,0.0001505,0.0
,,,,1,SGOF,0.79,0.8202608,6.65e-05,0.0
,,,,1,SGOF,0.81,0.8539881,2.41e-05,0.0
,,,,1,SGOF,0.83,0.8856859,6.2e-06,0.0
,,,,1,SGOF,0.85,0.9148279,8e-07,0.0
,,,,1,SGOF,0.87,0.9403978,0.0,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9687779,7.6168415,2,SWOF,,,,
0.1382346,7.9e-05,0.9348335,5.9450677,2,SWOF,,,,
0.1582346,0.0006198,0.863415,3.8062496,2,SWOF,,,,
0.1782346,0.0016905,0.7898326,2.5699127,2,SWOF,,,,
0.1982346,0.0033476,0.7156627,1.809255,2,SWOF,,,,
0.2182346,0.0056585,0.6421776,1.3174801,2,SWOF,,,,
0.2382346,0.0086984,0.5705205,0.9864521,2,SWOF,,,,
0.2582346,0.0125498,0.5017413,0.7560392,2,SWOF,,,,
0.2782346,0.0173018,0.4367681,0.5910649,2,SWOF,,,,
0.2982346,0.0230509,0.3763603,0.4700569,2,SWOF,,,,
0.3182346,0.0299006,0.3210697,0.3794246,2,SWOF,,,,
0.3382346,0.0379616,0.2712221,0.3102933,2,SWOF,,,,
0.3582346,0.0473516,0.2269226,0.2567078,2,SWOF,,,,
0.3782346,0.0581951,0.1880812,0.2145753,2,SWOF,,,,
0.3982346,0.0706227,0.1544508,0.1810228,2,SWOF,,,,
0.4182346,0.0847703,0.1256707,0.1539948,2,SWOF,,,,
0.4382346,0.1007781,0.1013088,0.1319957,2,SWOF,,,,
0.4582346,0.1187885,0.0808977,0.1139205,2,SWOF,,,,
0.4782346,0.1389443,0.0639639,0.0989411,2,SWOF,,,,
0.4982346,0.161386,0.0500489,0.0864291,2,SWOF,,,,
0.5182346,0.1862481,0.0387233,0.0759023,2,SWOF,,,,
0.5382346,0.2136547,0.0295948,0.0669862,2,SWOF,,,,
0.5582346,0.2437296,0.0223189,0.0593877,2,SWOF,,,,
0.5782346,0.2765473,0.0165777,0.0528747,2,SWOF,,,,
0.5982346,0.3121523,0.0121013,0.0472624,2,SWOF,,,,
0.6182346,0.3505602,0.0086584,0.042402,2,SWOF,,,,
0.6382346,0.3917369,0.0060515,0.038173,2,SWOF,,,,
0.6582346,0.4355863,0.0041135,0.0344775,2,SWOF,,,,
0.6782346,0.4819362,0.002704,0.0312347,2,SWOF,,,,
0.6982346,0.5305225,0.0017058,0.0283784,2,SWOF,,,,
0.7182346,0.580972,0.0010219,0.0258531,2,SWOF,,,,
0.7382346,0.6327824,0.0005727,0.023613,2,SWOF,,,,
0.7582346,0.6853002,0.0002936,0.0216192,2,SWOF,,,,
0.7782346,0.7376915,0.0001328,0.0198393,2,SWOF,,,,
0.7982346,0.7888964,4.99e-05,0.0182457,2,SWOF,,,,
