WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,25.3487969,0.2413,2545.34517,0.0,,Z,26.1785665,2018-01-01
R_A2,22,30,2,2,OPEN,0,21.203728,0.2413,2127.87473,0.0,,Z,26.0958667,2018-01-01
R_A2,22,30,3,3,OPEN,0,16.2165052,0.2413,1626.42211,0.0,,Z,26.0127269,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.6370037,0.2413,1367.02659,0.0,,Z,25.9426748,2018-01-01
R_A2,22,30,5,5,OPEN,0,11.424309,0.2413,1144.6498,0.0,,Z,25.8737084,2018-01-01
R_A2,22,30,6,6,OPEN,0,7.20971031,0.2413,570.023913,0.0,,Z,8.34032756,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01138126,0.2413,1.09958139,0.0,,Z,21.3568403,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.01532169,0.2413,1.48137671,0.0,,Z,21.4389684,2018-01-01
R_A2,22,30,9,9,OPEN,0,2.71202427,0.2413,273.317552,0.0,,Z,26.6984692,2018-01-01
R_A2,22,30,10,10,OPEN,0,3.33888546,0.2413,256.834181,0.0,,Z,7.43636571,2018-01-01
R_A2,22,30,11,11,OPEN,0,26.9364544,0.2413,2690.90413,0.0,,Z,25.4666266,2018-01-01
R_A2,22,30,12,12,OPEN,0,2.86434975,0.2413,223.575045,0.0,,Z,7.90143692,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.55263477,0.2413,55.2494173,0.0,,Z,25.5709847,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.2759095,0.2413,27.5431924,0.0,,Z,25.3694974,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.04497061,0.2413,4.46534505,0.0,,Z,24.656395,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.01762237,0.2413,1.74616573,0.0,,Z,24.3848272,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.00875044,0.2413,0.86743494,0.0,,Z,24.440339,2018-01-01
R_A2,22,29,17,17,OPEN,0,0.0382165,0.2413,3.7957989,0.0,,Z,24.6944964,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.02470288,0.2413,2.45155151,0.0,,Z,24.5861592,2018-01-01
R_A2,22,29,19,19,OPEN,0,0.00219516,0.2413,0.21772026,0.0,,Z,24.5076837,2018-01-01
R_A2,22,29,25,25,OPEN,0,2.32235654,0.2413,116.551461,0.0,,Z,1.77532566,2018-01-01
R_A2,22,29,26,26,OPEN,0,0.01021885,0.2413,0.78273737,0.0,,Z,7.30811426,2018-01-01
R_A2,22,29,27,27,OPEN,0,1.4338e-05,0.2413,0.00138125,0.0,,Z,21.0392466,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4374e-05,0.2413,0.00138381,0.0,,Z,20.9733321,2018-01-01
R_A2,22,29,29,29,OPEN,0,0.01012452,0.2413,0.77561218,0.0,,Z,7.31198196,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.7106478,0.2413,59.6513874,0.0,,Z,10.8303042,2018-01-01
R_A3,28,41,2,2,OPEN,0,1.05689712,0.2413,102.83107,0.0,,Z,22.1515926,2018-01-01
R_A3,29,41,2,2,OPEN,0,0.47022006,0.2413,45.8734591,0.0,,Z,22.4649438,2018-01-01
R_A3,29,41,3,3,OPEN,0,3.32949175,0.2413,322.879254,0.0,,Z,21.7753861,2018-01-01
R_A3,29,41,4,4,OPEN,0,3.99415103,0.2413,397.863736,0.0,,Z,25.0785164,2018-01-01
R_A3,29,41,5,5,OPEN,0,0.00746306,0.2413,0.71159361,0.0,,Z,19.9579215,2018-01-01
R_A3,29,41,6,6,OPEN,0,1.01848584,0.2413,83.3585567,0.0,,Z,9.68099484,2018-01-01
R_A3,29,41,7,7,OPEN,0,1.5577519,0.2413,151.596943,0.0,,Z,22.1783375,2018-01-01
R_A3,29,41,8,8,OPEN,0,1.04888777,0.2413,101.911447,0.0,,Z,21.993354,2018-01-01
R_A3,29,41,9,9,OPEN,0,0.0109393,0.2413,1.04067031,0.0,,Z,19.7266938,2018-01-01
R_A3,29,41,10,10,OPEN,0,0.0075442,0.2413,0.59921502,0.0,,Z,8.50452539,2018-01-01
R_A3,29,41,11,11,OPEN,0,21.9605229,0.2413,2176.34656,0.0,,Z,24.403962,2018-01-01
R_A3,29,41,12,12,OPEN,0,16.9861466,0.2413,1681.42331,0.0,,Z,24.254381,2018-01-01
R_A3,29,41,13,13,OPEN,0,0.28720267,0.2413,28.4768848,0.0,,Z,24.4692961,2018-01-01
R_A3,29,41,14,14,OPEN,0,0.25635572,0.2413,20.0298642,0.0,,Z,7.9348268,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.1356676,0.2413,13.0045483,0.0,,Z,20.5076296,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.01090954,0.2413,1.07428584,0.0,,Z,23.5933322,2018-01-01
R_A3,29,41,25,25,OPEN,0,0.00016955,0.2413,0.0151247,0.0,,Z,14.3619994,2018-01-01
R_A3,29,41,26,26,OPEN,0,80.0526991,0.2413,7907.63517,0.0,,Z,23.986169,2018-01-01
R_A3,29,41,27,27,OPEN,0,51.4058854,0.2413,5070.97313,0.0,,Z,23.813817,2018-01-01
R_A3,29,41,28,28,OPEN,0,0.00316703,0.2413,0.24766307,0.0,,Z,7.963501,2018-01-01
R_A3,29,41,29,29,OPEN,0,19.6693982,0.2413,1930.14582,0.0,,Z,23.1640002,2018-01-01
R_A4,30,52,1,1,OPEN,0,144.38434,0.2413,13392.0258,0.0,,X,17.3662677,2018-01-01
R_A4,31,52,1,1,OPEN,0,194.211399,0.2413,17819.148,0.0,,X,16.4591582,2018-01-01
R_A4,31,52,2,2,OPEN,0,654.668861,0.2413,61189.3948,0.0,,X,18.043035,2018-01-01
R_A4,31,52,3,3,OPEN,0,460.791757,0.2413,43081.327,0.0,,X,18.0700838,2018-01-01
R_A4,31,52,4,4,OPEN,0,146.39334,0.2413,13684.9525,0.0,,X,18.0570852,2018-01-01
R_A4,32,52,4,4,OPEN,0,591.859245,0.2413,55178.5554,0.0,,X,17.8153876,2018-01-01
R_A4,32,51,4,4,OPEN,0,541.054511,0.2413,49926.1001,0.0,,X,16.9280082,2018-01-01
R_A4,33,51,4,4,OPEN,0,955.648953,0.2413,88169.4873,0.0,,X,16.9151622,2018-01-01
R_A4,33,50,4,4,OPEN,0,35.5774915,0.2413,3273.05482,0.0,,X,16.6780696,2018-01-01
R_A4,34,50,4,4,OPEN,0,988.066782,0.2413,90999.018,0.0,,X,16.7677867,2018-01-01
R_A4,35,50,4,4,OPEN,0,259.794619,0.2413,23907.7913,0.0,,X,16.7029544,2018-01-01
R_A4,35,50,3,3,OPEN,0,23.3931763,0.2413,2012.42067,0.0,,X,12.111278,2018-01-01
R_A4,35,49,3,3,OPEN,0,71.0061854,0.2413,6113.86151,0.0,,X,12.1615114,2018-01-01
R_A4,36,49,28,28,OPEN,0,1543.1169,0.2413,142570.939,0.0,,X,17.0335324,2018-01-01
R_A4,36,48,28,28,OPEN,0,139.853136,0.2413,13136.8486,0.0,,X,18.5001692,2018-01-01
R_A4,37,48,28,28,OPEN,0,845.009665,0.2413,74698.0038,0.0,,X,13.7532641,2018-01-01
R_A4,38,48,28,28,OPEN,0,441.44486,0.2413,41754.7903,0.0,,X,19.1593562,2018-01-01
R_A4,38,47,28,28,OPEN,0,0.00017381,0.2413,0.01403546,0.0,,X,9.12989201,2018-01-01
R_A5,31,20,1,1,OPEN,0,15.1752969,0.2413,1487.3419,0.0,,Z,23.017216,2018-01-01
R_A5,31,20,2,2,OPEN,0,21.5414736,0.2413,2111.70297,0.0,,Z,23.0405529,2018-01-01
R_A5,31,20,3,3,OPEN,0,23.5497527,0.2413,2310.95818,0.0,,Z,23.1658758,2018-01-01
R_A5,31,20,4,4,OPEN,0,24.7686965,0.2413,2432.06827,0.0,,Z,23.2408633,2018-01-01
R_A5,31,20,5,5,OPEN,0,19.591038,0.2413,1924.70599,0.0,,Z,23.3069473,2018-01-01
R_A5,31,20,6,6,OPEN,0,15.4812509,0.2413,1522.25034,0.0,,Z,23.4126186,2018-01-01
R_A5,31,20,7,7,OPEN,0,0.01739846,0.2413,1.63796065,0.0,,Z,18.7103367,2018-01-01
R_A5,31,20,8,8,OPEN,0,0.00533832,0.2413,0.50424201,0.0,,Z,19.0267059,2018-01-01
R_A5,31,20,9,9,OPEN,0,1.7744e-05,0.2413,0.0016727,0.0,,Z,18.837102,2018-01-01
R_A5,31,21,9,9,OPEN,0,4.0801e-07,0.2413,3.8914e-05,0.0,,Z,19.9863517,2018-01-01
R_A5,31,21,10,10,OPEN,0,1.6461e-05,0.2413,0.00157183,0.0,,Z,20.1105009,2018-01-01
R_A5,31,21,11,11,OPEN,0,11.6363842,0.2413,928.187469,0.0,,Z,8.66027239,2018-01-01
R_A5,31,21,12,12,OPEN,0,11.420783,0.2413,1138.41331,0.0,,Z,25.169382,2018-01-01
R_A5,31,21,13,13,OPEN,0,0.74020932,0.2413,74.0924524,0.0,,Z,25.7387589,2018-01-01
R_A5,31,21,14,14,OPEN,0,0.99666946,0.2413,99.5503,0.0,,Z,25.445805,2018-01-01
R_A5,31,21,15,15,OPEN,0,0.16403719,0.2413,16.4673537,0.0,,Z,26.1436255,2018-01-01
R_A5,31,21,16,16,OPEN,0,0.02104649,0.2413,2.10229639,0.0,,Z,25.4529417,2018-01-01
R_A5,31,21,17,17,OPEN,0,0.02206466,0.2413,2.2060774,0.0,,Z,25.5817174,2018-01-01
R_A5,31,21,18,18,OPEN,0,0.01485255,0.2413,1.48629893,0.0,,Z,25.7024615,2018-01-01
R_A5,31,21,19,19,OPEN,0,0.00247933,0.2413,0.24793968,0.0,,Z,25.6096601,2018-01-01
R_A5,31,21,25,25,OPEN,0,5.12236558,0.2413,435.37466,0.0,,Z,11.4603428,2018-01-01
R_A5,31,21,26,26,OPEN,0,5.20574874,0.2413,525.899157,0.0,,Z,27.048136,2018-01-01
R_A5,31,21,27,27,OPEN,0,1.6241e-05,0.2413,0.00156635,0.0,,Z,21.1616011,2018-01-01
R_A5,31,21,28,28,OPEN,0,1.6303e-05,0.2413,0.00157426,0.0,,Z,21.2958658,2018-01-01
R_A5,31,21,29,29,OPEN,0,1.6374e-05,0.2413,0.00158303,0.0,,Z,21.4304946,2018-01-01
R_A6,17,42,1,1,OPEN,0,0.01769845,0.2413,1.80530969,0.0,,Z,28.5078513,2018-01-01
R_A6,17,42,2,2,OPEN,0,0.01117237,0.2413,1.13932047,0.0,,Z,28.4663151,2018-01-01
R_A6,17,42,3,3,OPEN,0,0.00847608,0.2413,0.864359,0.0,,Z,28.4657197,2018-01-01
R_A6,17,42,4,4,OPEN,0,0.00652799,0.2413,0.66558938,0.0,,Z,28.4399603,2018-01-01
R_A6,17,42,5,5,OPEN,0,0.01010512,0.2413,1.02995599,0.0,,Z,28.3864017,2018-01-01
R_A6,17,42,6,6,OPEN,0,0.61580072,0.2413,61.2788893,0.0,,Z,24.9436025,2018-01-01
R_A6,17,42,7,7,OPEN,0,1.47601688,0.2413,150.867662,0.0,,Z,28.8286726,2018-01-01
R_A6,17,42,8,8,OPEN,0,1.06002338,0.2413,105.204911,0.0,,Z,24.5943543,2018-01-01
R_A6,17,42,9,9,OPEN,0,0.02547274,0.2413,2.59500652,0.0,,Z,28.3100714,2018-01-01
R_A6,17,42,10,10,OPEN,0,0.07332988,0.2413,6.66480675,0.0,,Z,15.7152243,2018-01-01
R_A6,17,42,11,11,OPEN,0,26.8067959,0.2413,2744.38159,0.0,,Z,29.082539,2018-01-01
R_A6,17,42,12,12,OPEN,0,6.82450931,0.2413,697.419559,0.0,,Z,28.79883,2018-01-01
R_A6,17,42,13,13,OPEN,0,0.92936709,0.2413,95.1055332,0.0,,Z,29.0161125,2018-01-01
R_A6,17,42,14,14,OPEN,0,0.6619681,0.2413,67.728288,0.0,,Z,28.9848282,2018-01-01
R_A6,17,42,15,15,OPEN,0,0.44093767,0.2413,45.0869002,0.0,,Z,28.8899435,2018-01-01
R_A6,17,42,16,16,OPEN,0,0.02519598,0.2413,2.57446147,0.0,,Z,28.7743318,2018-01-01
R_A6,17,42,17,17,OPEN,0,0.06109952,0.2413,6.24178157,0.0,,Z,28.7437243,2018-01-01
R_A6,17,42,18,18,OPEN,0,0.03560242,0.2413,3.63575285,0.0,,Z,28.6873144,2018-01-01
R_A6,17,42,25,25,OPEN,0,17.2276942,0.2413,1611.08264,0.0,,Z,18.0922539,2018-01-01
R_A6,17,42,26,26,OPEN,0,14.1513267,0.2413,1318.69608,0.0,,Z,17.7735786,2018-01-01
R_A6,17,42,27,27,OPEN,0,1.6376e-05,0.2413,0.00166417,0.0,,Z,27.9320109,2018-01-01
R_A6,17,42,28,28,OPEN,0,1.6376e-05,0.2413,0.00166391,0.0,,Z,27.9038055,2018-01-01
R_A6,17,42,29,29,OPEN,0,20.8168155,0.2413,2125.23012,0.0,,Z,28.64284,2018-01-01
A1,32,33,1,1,OPEN,0,6.18109292,0.2413,1201.08793,5.0,,Z,27.0043154,2018-01-05
A1,32,33,2,2,OPEN,0,6.69199101,0.2413,1300.45995,5.0,,Z,27.0251059,2018-01-05
A1,32,33,3,3,OPEN,0,6.52159354,0.2413,1265.11034,5.0,,Z,26.5331713,2018-01-05
A1,32,33,4,4,OPEN,0,10.4488972,0.2413,2026.72577,5.0,,Z,26.5013521,2018-01-05
A1,32,33,5,5,OPEN,0,6.80497317,0.2413,1320.30017,5.0,,Z,26.5786685,2018-01-05
A1,32,33,6,6,OPEN,0,2.4629081,0.2413,478.319291,5.0,,Z,26.8495424,2018-01-05
A1,32,33,7,7,OPEN,0,2.22275377,0.2413,432.358181,5.0,,Z,27.2926296,2018-01-05
A1,32,33,8,8,OPEN,0,3.52981588,0.2413,686.50347,5.0,,Z,27.2522922,2018-01-05
A1,32,33,9,9,OPEN,0,8.24667373,0.2413,1601.91196,5.0,,Z,26.9075974,2018-01-05
A1,32,33,10,10,OPEN,0,2.07206236,0.2413,367.574615,5.0,,Z,10.9072609,2018-01-05
A1,32,33,11,11,OPEN,0,14.7056317,0.2413,2863.41597,5.0,,Z,27.5880566,2018-01-05
A1,32,33,12,12,OPEN,0,13.0744406,0.2413,2548.57779,5.0,,Z,27.9041592,2018-01-05
