Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:16:19
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       281563279.27         46206512.45         35767174.04         22495077.64
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  281563279.27         46206512.45         35767174.04         22495077.64
MidReek    1                       194985424.72         37749762.78         30498618.66         19181520.85
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  194985424.72         37749762.78         30498618.66         19181520.85
LowerReek  1                       127084248.25         26532750.30         22035657.52         13858903.87
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  127084248.25         26532750.30         22035657.52         13858903.87
Totals     1                       603632952.23        110489025.53         88301450.23         55535502.37
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  603632952.23        110489025.53         88301450.23         55535502.37
