Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:16:19
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       281581087.43         46209777.45         35541450.49         22353113.14
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  281581087.43         46209777.45         35541450.49         22353113.14
MidReek    1                       195001634.84         37759459.71         30272667.62         19039413.29
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  195001634.84         37759459.71         30272667.62         19039413.29
LowerReek  1                       127121462.63         26537045.21         21826853.27         13727580.43
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  127121462.63         26537045.21         21826853.27         13727580.43
Totals     1                       603704184.90        110506282.37         87640971.38         55120106.86
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  603704184.90        110506282.37         87640971.38         55120106.86
