Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:53:43
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       281639544.28         47290335.13         35913534.47         22587128.23
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  281639544.28         47290335.13         35913534.47         22587128.23
MidReek    1                       213063575.84         39142431.88         31539222.03         19835988.38
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  213063575.84         39142431.88         31539222.03         19835988.38
LowerReek  1                       119264237.54         22292640.48         17585403.42         11060001.97
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  119264237.54         22292640.48         17585403.42         11060001.97
Totals     1                       613967357.66        108725407.49         85038159.92         53483118.57
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  613967357.66        108725407.49         85038159.92         53483118.57
