Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:42:15
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285415084.98         49514525.72         38577670.51         24262685.46
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285415084.98         49514525.72         38577670.51         24262685.46
MidReek    1                       253884767.33         47093668.04         37893648.42         23832482.86
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  253884767.33         47093668.04         37893648.42         23832482.86
LowerReek  1                       157288809.66         30422678.30         24728933.18         15552787.91
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  157288809.66         30422678.30         24728933.18         15552787.91
Totals     1                       696588661.97        127030872.06        101200252.11         63647956.23
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  696588661.97        127030872.06        101200252.11         63647956.23
