FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,23417059.0,0,23417059.0,51642421.0,0.0,4308738867.0,4308738867.0,90577697.0,37356061.0,53221637.0,0.0,37356061.0
2,0.0,0,0.0,72592390.0,0.0,0.0,0.0,74823179.0,0.0,74823179.0,0.0,0.0
3,19626581.0,0,19626581.0,46374639.0,0.0,3611290878.0,3611290878.0,79093446.0,31302827.0,47790619.0,0.0,31302827.0
4,0.0,0,0.0,68826652.0,0.0,0.0,0.0,70936697.0,0.0,70936697.0,0.0,0.0
5,14516128.0,0,14516128.0,35196128.0,0.0,2670967624.0,2670967624.0,59419942.0,23149891.0,36270052.0,0.0,23149891.0
6,0.0,0,0.0,44163713.0,0.0,0.0,0.0,45515724.0,0.0,45515724.0,0.0,0.0
