CONBPRES,CONIPOS,WELLMODEL,DEPTH,CONJPOS,SWAT,DATE,PRESSURE,SGAS,DRAWDOWN,CONKPOS,CONIDX,WELL
305.55487060546875,17,STANDARD,1699.8526611328125,42,1.0,2018-01-01,305.55487060546875,0.0,0,5,5,R_A6
305.6997375488281,17,STANDARD,1701.38134765625,42,1.0,2018-01-01,305.6997375488281,0.0,0,6,6,R_A6
305.5455627441406,17,STANDARD,1702.91015625,42,1.0,2018-01-01,305.5455627441406,0.0,0,7,7,R_A6
305.6904602050781,17,STANDARD,1704.4388427734375,42,1.0,2018-01-01,305.6904602050781,0.0,0,8,8,R_A6
306.1343688964844,17,STANDARD,1705.967529296875,42,1.0,2018-01-01,306.1343688964844,0.0,0,9,9,R_A6
305.9734802246094,17,STANDARD,1707.496337890625,42,1.0,2018-01-01,305.9734802246094,0.0,0,10,10,R_A6
306.15814208984375,17,STANDARD,1709.4434814453125,42,1.0,2018-01-01,306.15814208984375,0.0,0,11,11,R_A6
306.38232421875,17,STANDARD,1711.80908203125,42,1.0,2018-01-01,306.38232421875,0.0,0,12,12,R_A6
306.6184997558594,17,STANDARD,1714.1746826171875,42,1.0,2018-01-01,306.6184997558594,0.0,0,13,13,R_A6
306.8426818847656,17,STANDARD,1716.540283203125,42,1.0,2018-01-01,306.8426818847656,0.0,0,14,14,R_A6
307.06689453125,17,STANDARD,1718.906005859375,42,1.0,2018-01-01,307.06689453125,0.0,0,15,15,R_A6
307.43609619140625,17,STANDARD,1721.2716064453125,42,1.0,2018-01-01,307.43609619140625,0.0,0,16,16,R_A6
307.65887451171875,17,STANDARD,1723.6220703125,42,1.0,2018-01-01,307.65887451171875,0.0,0,17,17,R_A6
307.7797546386719,17,STANDARD,1724.8974609375,42,1.0,2018-01-01,307.7797546386719,0.0,0,18,18,R_A6
307.713623046875,17,STANDARD,1725.8572998046875,42,1.0,2018-01-01,307.713623046875,0.0,0,27,19,R_A6
308.1809387207031,17,STANDARD,1727.5615234375,42,1.0,2018-01-01,308.1809387207031,0.0,0,28,20,R_A6
308.34246826171875,17,STANDARD,1729.2657470703125,42,1.0,2018-01-01,308.34246826171875,0.0,0,29,21,R_A6
308.5039978027344,17,STANDARD,1730.969970703125,42,1.0,2018-01-01,308.5039978027344,0.0,0,30,22,R_A6
308.3597106933594,17,STANDARD,1732.674072265625,42,1.0,2018-01-01,308.3597106933594,0.0,0,31,23,R_A6
296.97686767578125,22,STANDARD,1639.7021484375,30,0.05254146084189415,2018-03-01,296.97686767578125,0.0,0,1,1,R_A2
297.09222412109375,22,STANDARD,1641.42431640625,30,0.05291341245174408,2018-03-01,297.09222412109375,0.0,0,2,2,R_A2
297.20758056640625,22,STANDARD,1643.1466064453125,30,0.05658075958490372,2018-03-01,297.20758056640625,0.0,0,3,3,R_A2
297.32293701171875,22,STANDARD,1644.868896484375,30,0.062011584639549255,2018-03-01,297.32293701171875,0.0,0,4,4,R_A2
297.4382629394531,22,STANDARD,1646.591064453125,30,0.064822718501091,2018-03-01,297.4382629394531,0.0,0,5,5,R_A2
297.537353515625,22,STANDARD,1648.3133544921875,30,0.6484847068786621,2018-03-01,297.537353515625,0.0,0,6,6,R_A2
297.7640686035156,22,STANDARD,1650.03564453125,30,0.6674942374229431,2018-03-01,297.7640686035156,0.0,0,7,7,R_A2
297.93109130859375,22,STANDARD,1651.7579345703125,30,0.6484732031822205,2018-03-01,297.93109130859375,0.0,0,8,8,R_A2
298.0249938964844,22,STANDARD,1653.480224609375,30,0.6486021280288696,2018-03-01,298.0249938964844,0.0,0,9,9,R_A2
298.4138488769531,22,STANDARD,1655.2025146484375,30,0.8950784206390381,2018-03-01,298.4138488769531,0.0,0,10,10,R_A2
299.7864685058594,22,STANDARD,1657.081787109375,30,0.06565163284540176,2018-03-01,299.7864685058594,0.0,0,11,11,R_A2
299.9229431152344,22,STANDARD,1659.1182861328125,30,0.06925521045923233,2018-03-01,299.9229431152344,0.0,0,12,12,R_A2
300.06060791015625,22,STANDARD,1661.15478515625,30,0.42588335275650024,2018-03-01,300.06060791015625,0.0,0,13,13,R_A2
300.19952392578125,22,STANDARD,1663.1912841796875,30,0.4670754075050354,2018-03-01,300.19952392578125,0.0,0,14,14,R_A2
300.33966064453125,22,STANDARD,1665.227783203125,30,0.8886564373970032,2018-03-01,300.33966064453125,0.0,0,15,15,R_A2
300.4786071777344,22,STANDARD,1667.26416015625,30,0.8848583698272705,2018-03-01,300.4786071777344,0.0,0,16,16,R_A2
300.69879150390625,22,STANDARD,1672.0869140625,29,0.9370744824409485,2018-03-01,300.69879150390625,0.0,0,16,17,R_A2
300.84442138671875,22,STANDARD,1674.251953125,29,0.9332331418991089,2018-03-01,300.84442138671875,0.0,0,17,18,R_A2
300.95831298828125,22,STANDARD,1675.9498291015625,29,0.9871556758880615,2018-03-01,300.95831298828125,0.0,0,18,19,R_A2
302.9718322753906,22,STANDARD,1677.4598388671875,29,0.7805289626121521,2018-03-01,302.9718322753906,0.0,0,27,20,R_A2
302.15594482421875,22,STANDARD,1679.243408203125,29,0.9999982118606567,2018-03-01,302.15594482421875,0.0,0,28,21,R_A2
301.7372131347656,22,STANDARD,1681.027099609375,29,0.9921361207962036,2018-03-01,301.7372131347656,0.0,0,29,22,R_A2
302.8653869628906,22,STANDARD,1682.810791015625,29,1.0,2018-03-01,302.8653869628906,-7.895758225300205e-15,0,30,23,R_A2
303.5659484863281,22,STANDARD,1684.5943603515625,29,1.0,2018-03-01,303.5659484863281,1.0707633595026045e-15,0,31,24,R_A2
274.10992431640625,31,STANDARD,1685.9923095703125,20,1.0,2018-04-28,274.10992431640625,-9.46653089251015e-10,0,1,1,R_A5
274.32470703125,31,STANDARD,1688.2615966796875,20,0.9999999403953552,2018-04-28,274.32470703125,-1.1807024247190157e-09,0,2,2,R_A5
274.53955078125,31,STANDARD,1690.53076171875,20,0.9999999403953552,2018-04-28,274.53955078125,-1.374076408211522e-09,0,3,3,R_A5
274.75433349609375,31,STANDARD,1692.800048828125,20,0.9999999403953552,2018-04-28,274.75433349609375,-1.1711286385107655e-09,0,4,4,R_A5
274.9692077636719,31,STANDARD,1695.0692138671875,20,1.0,2018-04-28,274.9692077636719,-1.0493638180619769e-09,0,5,5,R_A5
275.1840515136719,31,STANDARD,1697.33837890625,20,1.0,2018-04-28,275.1840515136719,-1.0322680488172864e-09,0,6,6,R_A5
275.72747802734375,31,STANDARD,1699.607666015625,20,1.0,2018-04-28,275.72747802734375,-1.3720274048834025e-11,0,7,7,R_A5
276.3388977050781,31,STANDARD,1701.876953125,20,1.0,2018-04-28,276.3388977050781,-4.946508046915765e-12,0,8,8,R_A5
280.2864685058594,31,STANDARD,1699.386474609375,21,1.0,2018-04-28,280.2864685058594,-3.404658282732398e-12,0,11,9,R_A5
280.4819030761719,31,STANDARD,1701.448974609375,21,1.0,2018-04-28,280.4819030761719,-3.549806282254764e-12,0,12,10,R_A5
280.6897888183594,31,STANDARD,1703.511474609375,21,1.0,2018-04-28,280.6897888183594,-1.4911212726804318e-13,0,13,11,R_A5
280.8857116699219,31,STANDARD,1705.573974609375,21,1.0,2018-04-28,280.8857116699219,-2.2950765636922665e-13,0,14,12,R_A5
281.08148193359375,31,STANDARD,1707.636474609375,21,1.0,2018-04-28,281.08148193359375,-5.884364312003579e-14,0,15,13,R_A5
281.42498779296875,31,STANDARD,1709.698974609375,21,1.0,2018-04-28,281.42498779296875,-8.370914062556713e-15,0,16,14,R_A5
