SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9537392,4.1634181,1,SWOF,,,,
0.0405601,0.0001251,0.9076277,2.2334317,1,SWOF,,,,
0.0605601,0.0009346,0.8178481,0.9246556,1,SWOF,,,,
0.0805601,0.0024406,0.732731,0.4935447,1,SWOF,,,,
0.1005601,0.0046564,0.6529811,0.3030079,1,SWOF,,,,
0.1205601,0.0076169,0.578939,0.2033024,1,SWOF,,,,
0.1405601,0.0113674,0.510706,0.1450421,1,SWOF,,,,
0.1605601,0.01596,0.4482349,0.10824,1,SWOF,,,,
0.1805601,0.0214519,0.3913858,0.0836031,1,SWOF,,,,
0.2005601,0.0279046,0.33996,0.0663518,1,SWOF,,,,
0.2205601,0.0353832,0.2937189,0.0538308,1,SWOF,,,,
0.2405601,0.0439558,0.2523941,0.0444732,1,SWOF,,,,
0.2605601,0.0536928,0.2156935,0.0373072,1,SWOF,,,,
0.2805601,0.064666,0.1833055,0.0317054,1,SWOF,,,,
0.3005601,0.0769483,0.1549047,0.0272484,1,SWOF,,,,
0.3205601,0.0906122,0.1301574,0.0236477,1,SWOF,,,,
0.3405601,0.1057288,0.108728,0.0206997,1,SWOF,,,,
0.3605601,0.1223669,0.0902858,0.0182574,1,SWOF,,,,
0.3805601,0.1405908,0.0745105,0.0162129,1,SWOF,,,,
0.4005601,0.1604589,0.0610976,0.0144851,1,SWOF,,,,
0.4205601,0.1820221,0.0497614,0.0130127,1,SWOF,,,,
0.4405601,0.2053212,0.0402385,0.0117484,1,SWOF,,,,
0.4605601,0.2303849,0.0322881,0.0106552,1,SWOF,,,,
0.4805601,0.2572274,0.0256932,0.0097039,1,SWOF,,,,
0.5005601,0.2858461,0.0202597,0.0088713,1,SWOF,,,,
0.5205601,0.3162189,0.0158153,0.0081387,1,SWOF,,,,
0.5405601,0.3483111,0.0122171,0.0074909,1,SWOF,,,,
0.5605601,0.3820712,0.0093289,0.0069155,1,SWOF,,,,
0.5805601,0.4173811,0.0070255,0.0064022,1,SWOF,,,,
0.6005601,0.4541162,0.005208,0.0059425,1,SWOF,,,,
0.6205601,0.4921209,0.0037914,0.0055293,1,SWOF,,,,
0.6405601,0.531207,0.0027026,0.0051565,1,SWOF,,,,
0.6605601,0.5711519,0.0018795,0.0048193,1,SWOF,,,,
0.6805601,0.6116974,0.0012693,0.0045132,1,SWOF,,,,
0.7005601,0.6525482,0.0008274,0.0042346,1,SWOF,,,,
0.7205601,0.6933704,0.0005163,0.0039803,1,SWOF,,,,
0.7405601,0.7337888,0.0003051,0.0037476,1,SWOF,,,,
0.7605601,0.7733834,0.0001679,0.0035343,1,SWOF,,,,
0.7805601,0.8116822,8.41e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8481476,3.68e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8821459,1.32e-05,0.0029905,1,SWOF,,,,
0.8405601,0.9128725,3.4e-06,0.0028362,1,SWOF,,,,
0.8605601,0.9391012,5e-07,0.0026932,1,SWOF,,,,
0.8805601,0.9583201,0.0,0.0025605,1,SWOF,,,,
0.8838358,0.9609044,0.0,0.0025402,1,SWOF,,,,
0.9005601,0.9665331,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9732642,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9799952,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9867263,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9934574,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.9191956,0.0
,,,,1,SGOF,0.07,4.73e-05,0.8808074,0.0
,,,,1,SGOF,0.09,0.0002627,0.8396176,0.0
,,,,1,SGOF,0.11,0.0007282,0.7960351,0.0
,,,,1,SGOF,0.13,0.0015184,0.7505172,0.0
,,,,1,SGOF,0.15,0.0027083,0.7035634,0.0
,,,,1,SGOF,0.17,0.0043755,0.6557005,0.0
,,,,1,SGOF,0.19,0.0066013,0.6074643,0.0
,,,,1,SGOF,0.21,0.009472,0.5593808,0.0
,,,,1,SGOF,0.23,0.0130788,0.5119491,0.0
,,,,1,SGOF,0.25,0.0175181,0.4656273,0.0
,,,,1,SGOF,0.27,0.0228916,0.4208229,0.0
,,,,1,SGOF,0.29,0.0293061,0.377886,0.0
,,,,1,SGOF,0.31,0.0368733,0.3371063,0.0
,,,,1,SGOF,0.33,0.0457084,0.2987127,0.0
,,,,1,SGOF,0.35,0.0559303,0.2628742,0.0
,,,,1,SGOF,0.37,0.0676597,0.2297027,0.0
,,,,1,SGOF,0.39,0.0810174,0.1992567,0.0
,,,,1,SGOF,0.41,0.0961232,0.1715454,0.0
,,,,1,SGOF,0.43,0.1130928,0.1465336,0.0
,,,,1,SGOF,0.45,0.1320358,0.1241478,0.0
,,,,1,SGOF,0.47,0.1530522,0.1042816,0.0
,,,,1,SGOF,0.49,0.1762294,0.0868025,0.0
,,,,1,SGOF,0.51,0.2016382,0.071558,0.0
,,,,1,SGOF,0.53,0.2293292,0.0583814,0.0
,,,,1,SGOF,0.55,0.2593283,0.0470979,0.0
,,,,1,SGOF,0.57,0.2916328,0.0375296,0.0
,,,,1,SGOF,0.59,0.3262071,0.0294992,0.0
,,,,1,SGOF,0.61,0.3629792,0.0228346,0.0
,,,,1,SGOF,0.63,0.4018371,0.0173705,0.0
,,,,1,SGOF,0.65,0.4426267,0.0129513,0.0
,,,,1,SGOF,0.67,0.4851496,0.0094321,0.0
,,,,1,SGOF,0.69,0.5291628,0.0066793,0.0
,,,,1,SGOF,0.71,0.5743801,0.0045714,0.0
,,,,1,SGOF,0.73,0.6204741,0.0029985,0.0
,,,,1,SGOF,0.75,0.6670798,0.0018623,0.0
,,,,1,SGOF,0.77,0.7137996,0.0010754,0.0
,,,,1,SGOF,0.79,0.7602078,0.0005606,0.0
,,,,1,SGOF,0.81,0.8058524,0.0002504,0.0
,,,,1,SGOF,0.83,0.8502489,8.62e-05,0.0
,,,,1,SGOF,0.85,0.8928434,1.74e-05,0.0
,,,,1,SGOF,0.87,0.9328197,5e-07,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9478159,7.6168415,2,SWOF,,,,
0.1382346,0.0001568,0.8959742,5.9450677,2,SWOF,,,,
0.1582346,0.0011752,0.7956583,3.8062496,2,SWOF,,,,
0.1782346,0.0030829,0.7015703,2.5699127,2,SWOF,,,,
0.1982346,0.0059089,0.6145097,1.809255,2,SWOF,,,,
0.2182346,0.00971,0.5347968,1.3174801,2,SWOF,,,,
0.2382346,0.0145567,0.462445,0.9864521,2,SWOF,,,,
0.2582346,0.0205289,0.3972881,0.7560392,2,SWOF,,,,
0.2782346,0.0277139,0.3390528,0.5910649,2,SWOF,,,,
0.2982346,0.0362048,0.2873986,0.4700569,2,SWOF,,,,
0.3182346,0.0460998,0.2419369,0.3794246,2,SWOF,,,,
0.3382346,0.0575005,0.2022423,0.3102933,2,SWOF,,,,
0.3582346,0.0705109,0.1678612,0.2567078,2,SWOF,,,,
0.3782346,0.0852356,0.1383212,0.2145753,2,SWOF,,,,
0.3982346,0.101778,0.1131426,0.1810228,2,SWOF,,,,
0.4182346,0.1202381,0.0918497,0.1539948,2,SWOF,,,,
0.4382346,0.1407097,0.0739819,0.1319957,2,SWOF,,,,
0.4582346,0.1632773,0.0591028,0.1139205,2,SWOF,,,,
0.4782346,0.1880128,0.046807,0.0989411,2,SWOF,,,,
0.4982346,0.2149713,0.0367245,0.0864291,2,SWOF,,,,
0.5182346,0.2441876,0.0285228,0.0759023,2,SWOF,,,,
0.5382346,0.275671,0.0219067,0.0669862,2,SWOF,,,,
0.5582346,0.3094015,0.0166175,0.0593877,2,SWOF,,,,
0.5782346,0.345333,0.0124402,0.0528747,2,SWOF,,,,
0.5982346,0.3834078,0.0091811,0.0472624,2,SWOF,,,,
0.6182346,0.4234519,0.0066569,0.042402,2,SWOF,,,,
0.6382346,0.465281,0.0047286,0.038173,2,SWOF,,,,
0.6582346,0.5086603,0.0032791,0.0344775,2,SWOF,,,,
0.6782346,0.5533006,0.0022098,0.0312347,2,SWOF,,,,
0.6982346,0.5988562,0.0014388,0.0283784,2,SWOF,,,,
0.7182346,0.6449223,0.000898,0.0258531,2,SWOF,,,,
0.7382346,0.6910317,0.0005315,0.023613,2,SWOF,,,,
0.7582346,0.7366513,0.0002938,0.0216192,2,SWOF,,,,
0.7782346,0.7811754,0.0001482,0.0198393,2,SWOF,,,,
0.7982346,0.8239117,6.59e-05,0.0182457,2,SWOF,,,,
0.8182346,0.8640522,2.42e-05,0.0168149,2,SWOF,,,,
0.8382346,0.9005984,6.5e-06,0.0155269,2,SWOF,,,,
0.8582346,0.9321176,1e-06,0.0143646,2,SWOF,,,,
0.8782346,0.9558504,0.0,0.013313,2,SWOF,,,,
0.8838358,0.9609044,0.0,0.013046,2,SWOF,,,,
0.8982346,0.9657504,0.0,0.0123596,2,SWOF,,,,
0.9182346,0.9724815,0.0,0.0114933,2,SWOF,,,,
0.9382346,0.9792126,0.0,0.0107044,2,SWOF,,,,
0.9582346,0.9859437,0.0,0.0099847,2,SWOF,,,,
0.9782346,0.9926748,0.0,0.0093267,2,SWOF,,,,
0.9982346,0.9994058,0.0,0.0087242,2,SWOF,,,,
1.0,1.0,0.0,0.0086734,2,SWOF,,,,
,,,,2,SGOF,0.0,0.0,1.0,0.0
,,,,2,SGOF,0.05,0.0,0.9075288,0.0
,,,,2,SGOF,0.07,6.44e-05,0.8631171,0.0
,,,,2,SGOF,0.09,0.0003594,0.8153803,0.0
,,,,2,SGOF,0.11,0.0010015,0.7649349,0.0
,,,,2,SGOF,0.13,0.0020992,0.7124708,0.0
,,,,2,SGOF,0.15,0.003763,0.6587298,0.0
,,,,2,SGOF,0.17,0.0061094,0.6044735,0.0
,,,,2,SGOF,0.19,0.009262,0.5504501,0.0
,,,,2,SGOF,0.21,0.0133524,0.497363,0.0
,,,,2,SGOF,0.23,0.0185213,0.4458472,0.0
,,,,2,SGOF,0.25,0.0249177,0.3964528,0.0
,,,,2,SGOF,0.27,0.0326991,0.3496354,0.0
,,,,2,SGOF,0.29,0.0420302,0.3057534,0.0
,,,,2,SGOF,0.31,0.053082,0.2650686,0.0
,,,,2,SGOF,0.33,0.0660292,0.2277505,0.0
,,,,2,SGOF,0.35,0.0810482,0.1938826,0.0
,,,,2,SGOF,0.37,0.0983133,0.1634699,0.0
,,,,2,SGOF,0.39,0.1179924,0.1364483,0.0
,,,,2,SGOF,0.41,0.1402424,0.1126949,0.0
,,,,2,SGOF,0.43,0.1652033,0.0920389,0.0
,,,,2,SGOF,0.45,0.1929916,0.074273,0.0
,,,,2,SGOF,0.47,0.223693,0.0591647,0.0
,,,,2,SGOF,0.49,0.257355,0.0464664,0.0
,,,,2,SGOF,0.51,0.2939794,0.0359248,0.0
,,,,2,SGOF,0.53,0.333514,0.0272886,0.0
,,,,2,SGOF,0.55,0.375846,0.0203147,0.0
,,,,2,SGOF,0.57,0.420796,0.014773,0.0
,,,,2,SGOF,0.59,0.4681136,0.0104493,0.0
