ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,281010673.49,37976249.22,24958585.3,15697223.19
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,217141274.51,32278945.22,21672793.03,13630687.23
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,127906626.86,20101033.77,14130822.46,8887309.56
LowerReek,Region_2,0.0,0.0,0.0,0.0
