ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4926419,827776,542345,378204,53251150
Valysar,CentralSouth,50828840,10619538,8485796,5917571,833193967
Valysar,CentralNorth,30419048,5062673,3464721,2416124,340190207
Valysar,NorthHorst,3231460,401545,155964,95801,18767373
Valysar,CentralRamp,13746446,2271409,1616162,1127031,158685916
Valysar,CentralHorst,81305452,14339784,11053813,7708378,1085339584
Valysar,EastLowland,291997,53917,21206,14788,2082156
Therys,WestLowland,2204974,392432,207749,144874,20398214
Therys,CentralSouth,5507685,1167389,711747,496337,69884234
Therys,CentralNorth,13622080,2575865,1449689,1010941,142340452
Therys,NorthHorst,5444980,775002,317071,194761,38153693
Therys,CentralRamp,6770890,1425947,1050718,732719,103166783
Therys,CentralHorst,25635342,6231625,4845788,3379211,475792901
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,254401,32800,12900,8996,1266620
Volon,CentralSouth,18640748,3093474,2139703,1492122,210090799
Volon,CentralNorth,2233721,353938,231723,161592,22752176
Volon,NorthHorst,4354673,826993,633882,389363,76276126
Volon,CentralRamp,10325180,1928902,1448977,1010444,142270537
Volon,CentralHorst,75027863,12969614,10201971,7114346,1001699893
Volon,EastLowland,0,0,0,0,0
