DATE,BLOCK,BPR
2000-01-01,1095,308.88177490234375
2000-01-01,"15,28,1",308.88177490234375
2000-01-01,"15,28,10",310.62890625
2000-01-01,"15,28,13",311.0058898925781
2000-01-01,24135,310.62890625
2000-01-01,31815,311.0058898925781
2000-02-01,1095,308.8931884765625
2000-02-01,"15,28,1",308.8931884765625
2000-02-01,"15,28,10",310.68731689453125
2000-02-01,"15,28,13",311.0644226074219
2000-02-01,24135,310.68731689453125
2000-02-01,31815,311.0644226074219
2000-03-01,1095,302.4951171875
2000-03-01,"15,28,1",302.4951171875
2000-03-01,"15,28,10",311.7965393066406
2000-03-01,"15,28,13",312.1897888183594
2000-03-01,24135,311.7965393066406
2000-03-01,31815,312.1897888183594
2000-04-01,1095,294.5943298339844
2000-04-01,"15,28,1",294.5943298339844
2000-04-01,"15,28,10",305.989013671875
2000-04-01,"15,28,13",306.3866882324219
2000-04-01,24135,305.989013671875
2000-04-01,31815,306.3866882324219
2000-05-01,1095,287.9730224609375
2000-05-01,"15,28,1",287.9730224609375
2000-05-01,"15,28,10",300.10955810546875
2000-05-01,"15,28,13",300.5089111328125
2000-05-01,24135,300.10955810546875
2000-05-01,31815,300.5089111328125
2000-06-01,1095,281.8115234375
2000-06-01,"15,28,1",281.8115234375
2000-06-01,"15,28,10",294.29400634765625
2000-06-01,"15,28,13",294.6941223144531
2000-06-01,24135,294.29400634765625
2000-06-01,31815,294.6941223144531
2000-07-01,1095,279.347412109375
2000-07-01,"15,28,1",279.347412109375
2000-07-01,"15,28,10",290.4909973144531
2000-07-01,"15,28,13",290.8885803222656
2000-07-01,24135,290.4909973144531
2000-07-01,31815,290.8885803222656
2000-08-01,1095,277.47027587890625
2000-08-01,"15,28,1",277.47027587890625
2000-08-01,"15,28,10",288.30364990234375
2000-08-01,"15,28,13",288.7007751464844
2000-08-01,24135,288.30364990234375
2000-08-01,31815,288.7007751464844
2000-09-01,1095,275.9862976074219
2000-09-01,"15,28,1",275.9862976074219
2000-09-01,"15,28,10",286.8011474609375
2000-09-01,"15,28,13",287.19830322265625
2000-09-01,24135,286.8011474609375
2000-09-01,31815,287.19830322265625
2000-10-01,1095,274.7772216796875
2000-10-01,"15,28,1",274.7772216796875
2000-10-01,"15,28,10",285.6729431152344
2000-10-01,"15,28,13",286.07037353515625
2000-10-01,24135,285.6729431152344
2000-10-01,31815,286.07037353515625
2000-11-01,1095,273.7010192871094
2000-11-01,"15,28,1",273.7010192871094
2000-11-01,"15,28,10",284.7474060058594
2000-11-01,"15,28,13",285.1452941894531
2000-11-01,24135,284.7474060058594
2000-11-01,31815,285.1452941894531
2000-12-01,1095,272.8377380371094
2000-12-01,"15,28,1",272.8377380371094
2000-12-01,"15,28,10",284.03076171875
