PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID,REAL,ENSEMBLE
PERM,LowerReek,North,Crevasse,171.89497,,1000.0,0.9886169,23.349026,408.3132,203.70891,geogrid,geogrid,1,iter-0
PORO,LowerReek,North,Crevasse,0.20077088,,0.3849408,0.003777206,0.13718855,0.26478574,0.05012125,geogrid,geogrid,1,iter-0
SW,LowerReek,North,Crevasse,0.9963164,,1.0,0.09927002,1.0,1.0,0.054495092,geogrid,geogrid,1,iter-0
PERM,LowerReek,Reach,Background,12.087613,,100.0,0.105081245,1.6494819,27.60971,14.686499,geogrid,geogrid,1,iter-0
PORO,LowerReek,Reach,Background,0.10923978,,0.27634537,0.0,0.04881754,0.16938546,0.046039265,geogrid,geogrid,1,iter-0
SW,LowerReek,Reach,Background,0.88804954,,1.0,0.0,0.50825655,1.0,0.20948137,geogrid,geogrid,1,iter-0
PERM,LowerReek,Reach,Channel,3080.384,,10000.0,10.347449,465.44345,8395.818,2898.677,geogrid,geogrid,1,iter-0
PORO,LowerReek,Reach,Channel,0.25157118,,0.42148367,0.044259712,0.18629524,0.31675977,0.050833073,geogrid,geogrid,1,iter-0
SW,LowerReek,Reach,Channel,0.58138496,,1.0,0.026177844,0.058283165,1.0,0.4452704,geogrid,geogrid,1,iter-0
PERM,LowerReek,Reach,Crevasse,197.03601,,1000.0,2.7073758,23.778486,512.46106,231.22807,geogrid,geogrid,1,iter-0
PORO,LowerReek,Reach,Crevasse,0.20450868,,0.3690011,0.014421001,0.1395505,0.27071756,0.05103426,geogrid,geogrid,1,iter-0
SW,LowerReek,Reach,Crevasse,0.7240594,,1.0,0.055840008,0.15122324,1.0,0.3706644,geogrid,geogrid,1,iter-0
PERM,LowerReek,Stormlands,Background,19.750248,,100.0,0.14723368,1.9234945,51.890232,23.418451,geogrid,geogrid,1,iter-0
PORO,LowerReek,Stormlands,Background,0.11617447,,0.24967325,0.0,0.050455086,0.1850329,0.053978976,geogrid,geogrid,1,iter-0
SW,LowerReek,Stormlands,Background,0.25337902,,0.9742155,0.0,0.15448716,0.37725127,0.1124223,geogrid,geogrid,1,iter-0
PERM,LowerReek,Stormlands,Channel,2943.0881,,10000.0,59.47001,411.2969,8853.193,2996.5413,geogrid,geogrid,1,iter-0
PORO,LowerReek,Stormlands,Channel,0.24650547,,0.43730128,0.09222308,0.1796872,0.3152222,0.052020404,geogrid,geogrid,1,iter-0
SW,LowerReek,Stormlands,Channel,0.04668649,,0.13254203,0.020415373,0.02685548,0.07196011,0.018124249,geogrid,geogrid,1,iter-0
PERM,LowerReek,Stormlands,Crevasse,175.7981,,1000.0,5.8346424,19.065857,451.34006,204.14781,geogrid,geogrid,1,iter-0
PORO,LowerReek,Stormlands,Crevasse,0.195134,,0.31099814,0.06661694,0.11851424,0.2676614,0.053654406,geogrid,geogrid,1,iter-0
SW,LowerReek,Stormlands,Crevasse,0.12584181,,0.38892496,0.048537724,0.06416652,0.21136062,0.058666244,geogrid,geogrid,1,iter-0
PERM,LowerReek,Vale,Background,10.147755,,100.0,0.1137929,1.5215455,22.359686,12.716545,geogrid,geogrid,1,iter-0
PORO,LowerReek,Vale,Background,0.09850959,,0.2746871,0.0,0.04060923,0.15270448,0.043186445,geogrid,geogrid,1,iter-0
SW,LowerReek,Vale,Background,0.81852484,,1.0,0.0,0.27188972,1.0,0.30606908,geogrid,geogrid,1,iter-0
PERM,LowerReek,Vale,Channel,2326.198,,10000.0,32.8452,370.77347,5638.116,2364.546,geogrid,geogrid,1,iter-0
PORO,LowerReek,Vale,Channel,0.23952274,,0.42619905,0.040671274,0.18003519,0.29869986,0.047197476,geogrid,geogrid,1,iter-0
SW,LowerReek,Vale,Channel,0.44900748,,1.0,0.021443665,0.036189005,1.0,0.46213314,geogrid,geogrid,1,iter-0
PERM,LowerReek,Vale,Crevasse,160.85834,,1000.0,1.1886443,17.73744,384.151,191.74933,geogrid,geogrid,1,iter-0
PORO,LowerReek,Vale,Crevasse,0.19779734,,0.34335825,0.0,0.12665546,0.26698542,0.054940503,geogrid,geogrid,1,iter-0
SW,LowerReek,Vale,Crevasse,0.5245774,,1.0,0.05569208,0.09420235,1.0,0.41615337,geogrid,geogrid,1,iter-0
PERM,LowerReek,Westerlands,Background,10.131375,,100.0,0.072739825,1.4814783,23.036116,12.536876,geogrid,geogrid,1,iter-0
PORO,LowerReek,Westerlands,Background,0.10346558,,0.27159572,0.0,0.04318711,0.16209173,0.04566059,geogrid,geogrid,1,iter-0
SW,LowerReek,Westerlands,Background,0.99519205,,1.0,0.0,1.0,1.0,0.048609953,geogrid,geogrid,1,iter-0
PERM,LowerReek,Westerlands,Channel,3054.3855,,10000.0,8.23461,438.43506,8294.958,2901.7122,geogrid,geogrid,1,iter-0
PORO,LowerReek,Westerlands,Channel,0.24932095,,0.49171752,0.046941936,0.1860559,0.31226173,0.049542014,geogrid,geogrid,1,iter-0
SW,LowerReek,Westerlands,Channel,0.9709194,,1.0,0.03567109,1.0,1.0,0.1591405,geogrid,geogrid,1,iter-0
PERM,LowerReek,Westerlands,Crevasse,170.93323,,1000.0,1.0567292,21.294834,406.93564,206.74904,geogrid,geogrid,1,iter-0
PORO,LowerReek,Westerlands,Crevasse,0.20107992,,0.38004,0.035213888,0.13646337,0.2651612,0.05014862,geogrid,geogrid,1,iter-0
SW,LowerReek,Westerlands,Crevasse,0.97113425,,1.0,0.110230215,1.0,1.0,0.14477098,geogrid,geogrid,1,iter-0
PERM,MidReek,Dorne,Background,12.367242,,100.0,0.08989224,1.8613362,28.096724,15.747155,geogrid,geogrid,1,iter-0
PORO,MidReek,Dorne,Background,0.10769561,,0.26909018,0.0,0.04535702,0.16682726,0.04647051,geogrid,geogrid,1,iter-0
SW,MidReek,Dorne,Background,0.99150157,,1.0,0.38621154,1.0,1.0,0.050091792,geogrid,geogrid,1,iter-0
PERM,MidReek,Dorne,Channel,3463.093,,10000.0,9.57684,519.198,9999.928,3071.7473,geogrid,geogrid,1,iter-0
PORO,MidReek,Dorne,Channel,0.2621401,,0.44516504,0.04801075,0.19788821,0.32811597,0.05115493,geogrid,geogrid,1,iter-0
SW,MidReek,Dorne,Channel,0.9450573,,1.0,0.050075386,1.0,1.0,0.19781074,geogrid,geogrid,1,iter-0
PERM,MidReek,Dorne,Crevasse,185.12924,,1000.0,1.7703769,24.021555,457.00272,213.82304,geogrid,geogrid,1,iter-0
PORO,MidReek,Dorne,Crevasse,0.20582287,,0.39340243,0.004005894,0.14411163,0.26990396,0.049630042,geogrid,geogrid,1,iter-0
SW,MidReek,Dorne,Crevasse,0.95725965,,1.0,0.15850179,1.0,1.0,0.15555766,geogrid,geogrid,1,iter-0
PERM,MidReek,IronIslands,Background,13.448558,,100.0,0.07158186,1.6622177,31.033604,19.257542,geogrid,geogrid,1,iter-0
PORO,MidReek,IronIslands,Background,0.113082685,,0.34555843,0.0,0.050657246,0.1785451,0.05176309,geogrid,geogrid,1,iter-0
SW,MidReek,IronIslands,Background,0.66434854,,1.0,0.0,0.25138322,1.0,0.310001,geogrid,geogrid,1,iter-0
PERM,MidReek,IronIslands,Channel,3364.988,,10000.0,24.740534,514.2127,9223.92,2993.4648,geogrid,geogrid,1,iter-0
PORO,MidReek,IronIslands,Channel,0.25391203,,0.43565065,0.06472246,0.19229399,0.31499562,0.04821759,geogrid,geogrid,1,iter-0
SW,MidReek,IronIslands,Channel,0.33742538,,1.0,0.017760875,0.026784845,1.0,0.42865276,geogrid,geogrid,1,iter-0
PERM,MidReek,IronIslands,Crevasse,203.2151,,1000.0,1.9423243,20.32609,511.89563,234.28603,geogrid,geogrid,1,iter-0
PORO,MidReek,IronIslands,Crevasse,0.20263317,,0.35066196,0.015777469,0.13234048,0.27052087,0.054570075,geogrid,geogrid,1,iter-0
SW,MidReek,IronIslands,Crevasse,0.41579983,,1.0,0.04352154,0.07052652,1.0,0.40746292,geogrid,geogrid,1,iter-0
PERM,MidReek,North,Background,8.574207,,100.0,0.044710834,0.9065518,20.107008,12.5332155,geogrid,geogrid,1,iter-0
PORO,MidReek,North,Background,0.081813276,,0.2719506,0.0,0.015155557,0.14454253,0.04813602,geogrid,geogrid,1,iter-0
SW,MidReek,North,Background,0.99252886,,1.0,0.0,1.0,1.0,0.06715656,geogrid,geogrid,1,iter-0
PERM,MidReek,North,Channel,2816.6416,,10000.0,15.970837,427.79364,7543.5776,2777.39,geogrid,geogrid,1,iter-0
PORO,MidReek,North,Channel,0.24880747,,0.45389387,0.074040115,0.18680136,0.31165138,0.04884606,geogrid,geogrid,1,iter-0
SW,MidReek,North,Channel,0.99380666,,1.0,0.02990234,1.0,1.0,0.07603223,geogrid,geogrid,1,iter-0
PERM,MidReek,North,Crevasse,179.90135,,1000.0,2.43074,26.095802,427.41022,205.2855,geogrid,geogrid,1,iter-0
PORO,MidReek,North,Crevasse,0.20778997,,0.3838324,0.036807656,0.14666773,0.2685499,0.048331395,geogrid,geogrid,1,iter-0
SW,MidReek,North,Crevasse,0.99634826,,1.0,0.06429286,1.0,1.0,0.055245567,geogrid,geogrid,1,iter-0
PERM,MidReek,Reach,Background,10.812637,,100.0,0.058544684,1.3098607,26.462328,15.405744,geogrid,geogrid,1,iter-0
PORO,MidReek,Reach,Background,0.0960428,,0.3118133,0.0,0.03573487,0.15928805,0.04742528,geogrid,geogrid,1,iter-0
SW,MidReek,Reach,Background,0.78329945,,1.0,0.0,0.35622644,1.0,0.27192703,geogrid,geogrid,1,iter-0
PERM,MidReek,Reach,Channel,3170.0315,,10000.0,20.383446,478.51004,8579.99,2916.5923,geogrid,geogrid,1,iter-0
PORO,MidReek,Reach,Channel,0.2505979,,0.44325775,0.028776616,0.18784323,0.3133722,0.048802044,geogrid,geogrid,1,iter-0
SW,MidReek,Reach,Channel,0.5876314,,1.0,0.0197674,0.051013872,1.0,0.45295313,geogrid,geogrid,1,iter-0
PERM,MidReek,Reach,Crevasse,183.21272,,1000.0,3.0240595,24.075546,461.6,210.95963,geogrid,geogrid,1,iter-0
PORO,MidReek,Reach,Crevasse,0.20560677,,0.37901694,0.050439686,0.14136192,0.26933834,0.048842225,geogrid,geogrid,1,iter-0
SW,MidReek,Reach,Crevasse,0.57095045,,1.0,0.057713762,0.119147524,1.0,0.40226668,geogrid,geogrid,1,iter-0
PERM,MidReek,Stormlands,Background,19.074844,,100.0,0.15635547,2.3466341,45.57699,20.564411,geogrid,geogrid,1,iter-0
PORO,MidReek,Stormlands,Background,0.12162044,,0.24713242,0.0,0.05570419,0.18190202,0.048247535,geogrid,geogrid,1,iter-0
SW,MidReek,Stormlands,Background,0.24062832,,0.65511775,0.0,0.15847985,0.35478616,0.082117006,geogrid,geogrid,1,iter-0
PERM,MidReek,Stormlands,Channel,2156.6052,,10000.0,43.578472,318.68982,5150.3755,2199.7798,geogrid,geogrid,1,iter-0
PORO,MidReek,Stormlands,Channel,0.22020657,,0.3810044,0.077529624,0.15990783,0.2756792,0.047019057,geogrid,geogrid,1,iter-0
SW,MidReek,Stormlands,Channel,0.039725132,,0.12581067,0.018230053,0.02359855,0.059509873,0.016890123,geogrid,geogrid,1,iter-0
PERM,MidReek,Stormlands,Crevasse,259.612,,1000.0,11.930943,37.31208,633.0654,255.82944,geogrid,geogrid,1,iter-0
PORO,MidReek,Stormlands,Crevasse,0.21917942,,0.34891275,0.122387774,0.1707339,0.2705461,0.039125316,geogrid,geogrid,1,iter-0
SW,MidReek,Stormlands,Crevasse,0.08562459,,0.16264756,0.04212281,0.054321416,0.12609494,0.027049752,geogrid,geogrid,1,iter-0
PERM,MidReek,Vale,Background,16.369638,,100.0,0.1173913,1.4838418,43.762108,21.254337,geogrid,geogrid,1,iter-0
PORO,MidReek,Vale,Background,0.10810773,,0.28014085,0.0,0.036173202,0.17504862,0.052494653,geogrid,geogrid,1,iter-0
SW,MidReek,Vale,Background,0.69333035,,1.0,0.0,0.21491855,1.0,0.36261097,geogrid,geogrid,1,iter-0
PERM,MidReek,Vale,Channel,3510.134,,10000.0,45.145473,589.1226,9601.369,3019.317,geogrid,geogrid,1,iter-0
PORO,MidReek,Vale,Channel,0.2590516,,0.40909374,0.097384736,0.19751477,0.3194549,0.04824337,geogrid,geogrid,1,iter-0
SW,MidReek,Vale,Channel,0.553788,,1.0,0.020075262,0.037346836,1.0,0.46484524,geogrid,geogrid,1,iter-0
PERM,MidReek,Vale,Crevasse,144.25505,,1000.0,3.176528,17.160873,351.48862,195.44432,geogrid,geogrid,1,iter-0
PORO,MidReek,Vale,Crevasse,0.19031525,,0.35314363,0.06271583,0.1251691,0.25710362,0.0496415,geogrid,geogrid,1,iter-0
SW,MidReek,Vale,Crevasse,0.72080266,,1.0,0.051345617,0.11409955,1.0,0.39224166,geogrid,geogrid,1,iter-0
PERM,MidReek,Westerlands,Background,10.256267,,100.0,0.07422197,1.4432915,23.455507,12.78023,geogrid,geogrid,1,iter-0
PORO,MidReek,Westerlands,Background,0.09730895,,0.27843228,0.0,0.03537286,0.15712655,0.046238396,geogrid,geogrid,1,iter-0
SW,MidReek,Westerlands,Background,0.991683,,1.0,0.0,1.0,1.0,0.068354085,geogrid,geogrid,1,iter-0
PERM,MidReek,Westerlands,Channel,3249.4253,,10000.0,29.923395,504.9794,9113.885,2976.9114,geogrid,geogrid,1,iter-0
PORO,MidReek,Westerlands,Channel,0.25554928,,0.44374645,0.05368215,0.19216467,0.3187254,0.049308736,geogrid,geogrid,1,iter-0
SW,MidReek,Westerlands,Channel,0.92674947,,1.0,0.031447228,1.0,1.0,0.2464733,geogrid,geogrid,1,iter-0
PERM,MidReek,Westerlands,Crevasse,173.71376,,1000.0,1.4181463,19.900171,444.15417,218.2408,geogrid,geogrid,1,iter-0
PORO,MidReek,Westerlands,Crevasse,0.20074916,,0.4104091,0.030113116,0.13539702,0.2673151,0.052107744,geogrid,geogrid,1,iter-0
SW,MidReek,Westerlands,Crevasse,0.94392246,,1.0,0.07794115,1.0,1.0,0.20372881,geogrid,geogrid,1,iter-0
PERM,UpperReek,Dorne,Background,13.078684,,100.0,0.104987964,1.6928412,30.606308,16.623468,geogrid,geogrid,1,iter-0
PORO,UpperReek,Dorne,Background,0.117073216,,0.3293,0.0,0.05398064,0.1800847,0.049363703,geogrid,geogrid,1,iter-0
SW,UpperReek,Dorne,Background,0.9563576,,1.0,0.0,0.82333237,1.0,0.13318358,geogrid,geogrid,1,iter-0
PERM,UpperReek,Dorne,Channel,3059.5151,,10000.0,36.04601,490.77243,8131.085,2843.0127,geogrid,geogrid,1,iter-0
PORO,UpperReek,Dorne,Channel,0.2509363,,0.44210595,0.08407441,0.19017382,0.31129187,0.047482517,geogrid,geogrid,1,iter-0
SW,UpperReek,Dorne,Channel,0.8896339,,1.0,0.043963976,0.22703896,1.0,0.2819625,geogrid,geogrid,1,iter-0
PERM,UpperReek,Dorne,Crevasse,161.41281,,1000.0,1.381044,23.307058,383.33905,195.6716,geogrid,geogrid,1,iter-0
PORO,UpperReek,Dorne,Crevasse,0.20138139,,0.33913046,0.06720586,0.13992192,0.26440978,0.04757352,geogrid,geogrid,1,iter-0
SW,UpperReek,Dorne,Crevasse,0.93446493,,1.0,0.107543655,0.6928678,1.0,0.19185078,geogrid,geogrid,1,iter-0
PERM,UpperReek,IronIslands,Background,18.98849,,100.0,0.18781187,1.9626932,49.110455,24.678694,geogrid,geogrid,1,iter-0
PORO,UpperReek,IronIslands,Background,0.11874384,,0.37637445,0.0,0.05134751,0.18672661,0.056053028,geogrid,geogrid,1,iter-0
SW,UpperReek,IronIslands,Background,0.5716795,,1.0,0.0,0.18452625,1.0,0.33327731,geogrid,geogrid,1,iter-0
PERM,UpperReek,IronIslands,Channel,3206.5078,,10000.0,66.36374,475.73807,8844.88,2954.4382,geogrid,geogrid,1,iter-0
PORO,UpperReek,IronIslands,Channel,0.24986278,,0.44123358,0.09167293,0.18691215,0.31102017,0.047918245,geogrid,geogrid,1,iter-0
SW,UpperReek,IronIslands,Channel,0.13746469,,1.0,0.016777433,0.02280741,0.33338583,0.2779592,geogrid,geogrid,1,iter-0
PERM,UpperReek,IronIslands,Crevasse,165.00642,,1000.0,1.4780324,21.76604,413.04337,202.53894,geogrid,geogrid,1,iter-0
PORO,UpperReek,IronIslands,Crevasse,0.20023377,,0.34812686,0.02510573,0.13610856,0.26511136,0.049707312,geogrid,geogrid,1,iter-0
SW,UpperReek,IronIslands,Crevasse,0.222606,,1.0,0.043646585,0.06660415,0.75616276,0.2733244,geogrid,geogrid,1,iter-0
PERM,UpperReek,North,Background,12.539519,,100.0,0.034191377,1.4360788,29.374052,16.23813,geogrid,geogrid,1,iter-0
PORO,UpperReek,North,Background,0.09756401,,0.29398108,0.0,0.026683666,0.16280377,0.05067872,geogrid,geogrid,1,iter-0
SW,UpperReek,North,Background,0.99374026,,1.0,0.0,1.0,1.0,0.064246856,geogrid,geogrid,1,iter-0
PERM,UpperReek,North,Channel,2972.6516,,10000.0,23.66767,429.44156,8381.187,2891.4932,geogrid,geogrid,1,iter-0
PORO,UpperReek,North,Channel,0.24978274,,0.45146295,0.061993927,0.18542573,0.31389725,0.050109684,geogrid,geogrid,1,iter-0
SW,UpperReek,North,Channel,0.9902109,,1.0,0.025402954,1.0,1.0,0.09619193,geogrid,geogrid,1,iter-0
PERM,UpperReek,North,Crevasse,157.97029,,1000.0,1.4681219,19.88594,372.45337,192.33388,geogrid,geogrid,1,iter-0
PORO,UpperReek,North,Crevasse,0.19765478,,0.35864255,0.015665144,0.13328308,0.2625657,0.04994689,geogrid,geogrid,1,iter-0
SW,UpperReek,North,Crevasse,0.99767405,,1.0,0.07212843,1.0,1.0,0.045548722,geogrid,geogrid,1,iter-0
PERM,UpperReek,Reach,Background,12.656027,,100.0,0.06677396,1.6815922,29.520906,16.217089,geogrid,geogrid,1,iter-0
PORO,UpperReek,Reach,Background,0.10482524,,0.28419054,0.0,0.043211427,0.16663906,0.04747918,geogrid,geogrid,1,iter-0
SW,UpperReek,Reach,Background,0.69070816,,1.0,0.0,0.29153022,1.0,0.3063513,geogrid,geogrid,1,iter-0
PERM,UpperReek,Reach,Channel,2878.8645,,10000.0,19.213829,442.41357,7650.1763,2786.7878,geogrid,geogrid,1,iter-0
PORO,UpperReek,Reach,Channel,0.24566436,,0.40787858,0.054041415,0.18283063,0.3085529,0.049137626,geogrid,geogrid,1,iter-0
SW,UpperReek,Reach,Channel,0.3961817,,1.0,0.017751152,0.03422017,1.0,0.44745007,geogrid,geogrid,1,iter-0
PERM,UpperReek,Reach,Crevasse,201.5089,,1000.0,3.2149637,25.13833,498.5959,223.50821,geogrid,geogrid,1,iter-0
PORO,UpperReek,Reach,Crevasse,0.20764591,,0.3558666,0.05195257,0.14180475,0.27257645,0.04946237,geogrid,geogrid,1,iter-0
SW,UpperReek,Reach,Crevasse,0.5259013,,1.0,0.044945396,0.095058426,1.0,0.42141542,geogrid,geogrid,1,iter-0
PERM,UpperReek,Stormlands,Background,26.926907,,100.0,0.6758538,4.852953,62.509277,25.185766,geogrid,geogrid,1,iter-0
PORO,UpperReek,Stormlands,Background,0.14305514,,0.27607492,0.011278115,0.081371486,0.2032146,0.046552073,geogrid,geogrid,1,iter-0
SW,UpperReek,Stormlands,Background,0.19336386,,0.41068774,0.097536616,0.13188398,0.25846684,0.05036864,geogrid,geogrid,1,iter-0
PERM,UpperReek,Stormlands,Channel,2765.1165,,10000.0,79.64796,437.74048,7046.6157,2636.4111,geogrid,geogrid,1,iter-0
PORO,UpperReek,Stormlands,Channel,0.24639355,,0.419075,0.11803353,0.18614006,0.3112755,0.049044713,geogrid,geogrid,1,iter-0
SW,UpperReek,Stormlands,Channel,0.033269636,,0.08239869,0.016064981,0.020856408,0.04918538,0.011301007,geogrid,geogrid,1,iter-0
PERM,UpperReek,Stormlands,Crevasse,197.80005,,1000.0,3.0965245,25.093903,513.1635,229.5467,geogrid,geogrid,1,iter-0
PORO,UpperReek,Stormlands,Crevasse,0.20732428,,0.35190076,0.019013435,0.14425021,0.27610084,0.050281633,geogrid,geogrid,1,iter-0
SW,UpperReek,Stormlands,Crevasse,0.08696158,,0.1952391,0.04030472,0.051048383,0.12659967,0.029038949,geogrid,geogrid,1,iter-0
PERM,UpperReek,Vale,Background,11.015762,,100.0,0.20781381,1.7576089,25.05857,14.157417,geogrid,geogrid,1,iter-0
PORO,UpperReek,Vale,Background,0.10065178,,0.25289533,0.0,0.046827663,0.15634893,0.042147905,geogrid,geogrid,1,iter-0
SW,UpperReek,Vale,Background,0.7002683,,1.0,0.0,0.24299821,1.0,0.34167448,geogrid,geogrid,1,iter-0
PERM,UpperReek,Vale,Channel,3176.43,,10000.0,68.392075,471.43494,9346.367,3017.9407,geogrid,geogrid,1,iter-0
PORO,UpperReek,Vale,Channel,0.25106856,,0.40943313,0.07821874,0.18851954,0.3166662,0.048570614,geogrid,geogrid,1,iter-0
SW,UpperReek,Vale,Channel,0.5450211,,1.0,0.018186467,0.028120697,1.0,0.46853623,geogrid,geogrid,1,iter-0
PERM,UpperReek,Vale,Crevasse,148.22063,,1000.0,3.5937123,20.628153,353.1688,172.22955,geogrid,geogrid,1,iter-0
PORO,UpperReek,Vale,Crevasse,0.20026188,,0.35117838,0.06051086,0.13221218,0.26255924,0.049814124,geogrid,geogrid,1,iter-0
SW,UpperReek,Vale,Crevasse,0.5648259,,1.0,0.047515888,0.07336791,1.0,0.437743,geogrid,geogrid,1,iter-0
PERM,UpperReek,Westerlands,Background,9.225819,,100.0,0.058893416,1.3055716,21.102205,12.069822,geogrid,geogrid,1,iter-0
PORO,UpperReek,Westerlands,Background,0.090366155,,0.3103867,0.0,0.030856378,0.14829955,0.044972822,geogrid,geogrid,1,iter-0
SW,UpperReek,Westerlands,Background,0.9727304,,1.0,0.0,1.0,1.0,0.12283303,geogrid,geogrid,1,iter-0
PERM,UpperReek,Westerlands,Channel,3190.59,,10000.0,31.178864,479.95966,8892.061,2965.5518,geogrid,geogrid,1,iter-0
PORO,UpperReek,Westerlands,Channel,0.25329486,,0.4428126,0.07459031,0.18876162,0.31834102,0.050258327,geogrid,geogrid,1,iter-0
SW,UpperReek,Westerlands,Channel,0.97077644,,1.0,0.025622116,1.0,1.0,0.1596207,geogrid,geogrid,1,iter-0
PERM,UpperReek,Westerlands,Crevasse,167.27837,,1000.0,1.332647,23.277267,400.77612,199.20862,geogrid,geogrid,1,iter-0
PORO,UpperReek,Westerlands,Crevasse,0.20018876,,0.3521446,0.018778563,0.13988848,0.2610662,0.047456052,geogrid,geogrid,1,iter-0
SW,UpperReek,Westerlands,Crevasse,0.986853,,1.0,0.07777824,1.0,1.0,0.10128259,geogrid,geogrid,1,iter-0
PERM,LowerReek,Dorne,Total,1461.9786,,10000.0,0.10257027,2.7397437,5250.8174,2624.6013,geogrid,geogrid,1,iter-0
PORO,LowerReek,Dorne,Total,0.17804378,,0.43152532,0.0,0.06521368,0.2951797,0.08843921,geogrid,geogrid,1,iter-0
SW,LowerReek,Dorne,Total,0.99235153,,1.0,0.11998084,1.0,1.0,0.07086139,geogrid,geogrid,1,iter-0
PERM,LowerReek,IronIslands,Total,1017.9069,,10000.0,0.043435086,1.7558874,3461.803,2241.0664,geogrid,geogrid,1,iter-0
PORO,LowerReek,IronIslands,Total,0.15661435,,0.44369462,0.0,0.0560469,0.2782831,0.08483665,geogrid,geogrid,1,iter-0
SW,LowerReek,IronIslands,Total,0.57974356,,1.0,0.0,0.055240594,1.0,0.38954458,geogrid,geogrid,1,iter-0
PERM,LowerReek,North,Total,1170.8052,,10000.0,0.11406697,2.1876662,3899.1318,2272.6208,geogrid,geogrid,1,iter-0
PORO,LowerReek,North,Total,0.16765307,,0.43154716,0.0,0.05301463,0.2825684,0.08712291,geogrid,geogrid,1,iter-0
SW,LowerReek,North,Total,0.99485576,,1.0,0.0,1.0,1.0,0.058795042,geogrid,geogrid,1,iter-0
PERM,LowerReek,Reach,Total,1015.9021,,10000.0,0.105081245,2.4222617,3445.7776,2175.7637,geogrid,geogrid,1,iter-0
PORO,LowerReek,Reach,Total,0.16347726,,0.42148367,0.0,0.0641705,0.2796888,0.081811465,geogrid,geogrid,1,iter-0
SW,LowerReek,Reach,Total,0.77484363,,1.0,0.0,0.1052634,1.0,0.34880373,geogrid,geogrid,1,iter-0
