Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:56:54
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       278526749.25         48203181.27         37515572.92         23594699.59
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  278526749.25         48203181.27         37515572.92         23594699.59
MidReek    1                       190382922.16         38685126.58         31744301.69         19964969.28
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  190382922.16         38685126.58         31744301.69         19964969.28
LowerReek  1                       123753828.62         25301079.80         20493197.02         12888802.94
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  123753828.62         25301079.80         20493197.02         12888802.94
Totals     1                       592663500.03        112189387.65         89753071.63         56448471.81
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  592663500.03        112189387.65         89753071.63         56448471.81
