PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID
PERM,LowerReek,Vale,Channel,2790.0842,,10000.0,26.773247,444.63165,7098.3125,2661.6821,geogrid,geogrid
PORO,LowerReek,Vale,Channel,0.2474688,,0.44222713,0.06852086,0.18767184,0.30693263,0.046702042,geogrid,geogrid
SW,LowerReek,Vale,Channel,0.8608745,,1.0,0.022670213,0.0520417,1.0,0.33322856,geogrid,geogrid
PERM,LowerReek,Vale,Crevasse,168.56837,,1000.0,2.4969218,18.59386,420.81335,217.94534,geogrid,geogrid
PORO,LowerReek,Vale,Crevasse,0.19145203,,0.34027088,0.04650104,0.12676206,0.25665465,0.050529927,geogrid,geogrid
SW,LowerReek,Vale,Crevasse,0.83955383,,1.0,0.06278578,0.18678823,1.0,0.31433713,geogrid,geogrid
PERM,LowerReek,Westerlands,Background,11.153377,,100.0,0.07545841,1.7329397,25.5655,13.579022,geogrid,geogrid
PORO,LowerReek,Westerlands,Background,0.10836409,,0.28682122,0.0,0.046223916,0.16806297,0.046663348,geogrid,geogrid
SW,LowerReek,Westerlands,Background,0.99916303,,1.0,0.48955336,1.0,1.0,0.016707359,geogrid,geogrid
PERM,LowerReek,Westerlands,Channel,3174.3828,,10000.0,23.469437,470.43124,8637.609,2932.7007,geogrid,geogrid
PORO,LowerReek,Westerlands,Channel,0.25118768,,0.46470797,0.052003205,0.18740994,0.313904,0.049473617,geogrid,geogrid
SW,LowerReek,Westerlands,Channel,0.95672715,,1.0,0.03731927,1.0,1.0,0.18706469,geogrid,geogrid
PERM,LowerReek,Westerlands,Crevasse,185.34296,,1000.0,1.8725243,22.75467,465.18896,222.54066,geogrid,geogrid
PORO,LowerReek,Westerlands,Crevasse,0.20619145,,0.3755049,0.046690732,0.14239478,0.27052847,0.050451603,geogrid,geogrid
SW,LowerReek,Westerlands,Crevasse,0.9931837,,1.0,0.12796667,1.0,1.0,0.06772288,geogrid,geogrid
PERM,MidReek,Dorne,Background,7.9631433,,100.0,0.057948805,1.0116388,18.270111,11.146361,geogrid,geogrid
PORO,MidReek,Dorne,Background,0.086685635,,0.2604452,0.0,0.026195459,0.14485294,0.0452294,geogrid,geogrid
SW,MidReek,Dorne,Background,0.9813771,,1.0,0.0,1.0,1.0,0.09144505,geogrid,geogrid
PERM,MidReek,Dorne,Channel,3267.495,,10000.0,17.818035,511.89905,8988.13,2961.0078,geogrid,geogrid
PORO,MidReek,Dorne,Channel,0.25451723,,0.43249118,0.06065467,0.18900815,0.3188622,0.050268374,geogrid,geogrid
SW,MidReek,Dorne,Channel,0.9904865,,1.0,0.058317427,1.0,1.0,0.085168436,geogrid,geogrid
PERM,MidReek,Dorne,Crevasse,178.17033,,1000.0,2.745117,24.815159,429.105,207.43196,geogrid,geogrid
PORO,MidReek,Dorne,Crevasse,0.20484258,,0.3742535,0.022129506,0.14159419,0.26799333,0.049967356,geogrid,geogrid
SW,MidReek,Dorne,Crevasse,0.996957,,1.0,0.181582,1.0,1.0,0.046237234,geogrid,geogrid
PERM,MidReek,IronIslands,Background,11.995243,,100.0,0.13068181,1.8349653,26.601454,13.845777,geogrid,geogrid
PORO,MidReek,IronIslands,Background,0.10747115,,0.28569347,0.0,0.045446374,0.16526835,0.04643636,geogrid,geogrid
SW,MidReek,IronIslands,Background,0.5916736,,1.0,0.0,0.248077,1.0,0.3020769,geogrid,geogrid
PERM,MidReek,IronIslands,Channel,2898.9521,,10000.0,4.181953,360.6505,7957.9355,2847.8179,geogrid,geogrid
PORO,MidReek,IronIslands,Channel,0.24727005,,0.4150766,0.03992462,0.18098634,0.31181067,0.05135175,geogrid,geogrid
SW,MidReek,IronIslands,Channel,0.39944685,,1.0,0.018903432,0.030898966,1.0,0.44540247,geogrid,geogrid
PERM,MidReek,IronIslands,Crevasse,183.27896,,1000.0,1.0642344,24.728378,460.94046,209.86081,geogrid,geogrid
PORO,MidReek,IronIslands,Crevasse,0.20680752,,0.36659905,0.0062648654,0.14469549,0.26886714,0.04882896,geogrid,geogrid
SW,MidReek,IronIslands,Crevasse,0.5759784,,1.0,0.047815166,0.09676945,1.0,0.4170217,geogrid,geogrid
PERM,MidReek,North,Background,15.287606,,100.0,0.1124734,1.8019615,37.570778,18.827305,geogrid,geogrid
PORO,MidReek,North,Background,0.1165846,,0.3013555,0.0,0.051107667,0.18161742,0.050243404,geogrid,geogrid
SW,MidReek,North,Background,0.9919776,,1.0,0.0,1.0,1.0,0.07130857,geogrid,geogrid
PERM,MidReek,North,Channel,2895.3625,,10000.0,19.98491,393.5935,7913.2334,2829.9368,geogrid,geogrid
PORO,MidReek,North,Channel,0.24733746,,0.46859333,0.043321937,0.18354112,0.31098834,0.049711347,geogrid,geogrid
SW,MidReek,North,Channel,0.99206,,1.0,0.022498114,1.0,1.0,0.086235814,geogrid,geogrid
PERM,MidReek,North,Crevasse,171.01825,,1000.0,2.4156852,21.025387,420.59747,209.29286,geogrid,geogrid
PORO,MidReek,North,Crevasse,0.20124812,,0.41018334,0.03663543,0.13602507,0.267494,0.051276363,geogrid,geogrid
SW,MidReek,North,Crevasse,0.99701947,,1.0,0.095927514,1.0,1.0,0.05078318,geogrid,geogrid
PERM,MidReek,Reach,Background,12.148478,,100.0,0.10837587,1.3145108,28.953108,16.596758,geogrid,geogrid
PORO,MidReek,Reach,Background,0.099469684,,0.2837185,0.0,0.039528348,0.15875664,0.04580078,geogrid,geogrid
SW,MidReek,Reach,Background,0.76173985,,1.0,0.0,0.37213022,1.0,0.2687976,geogrid,geogrid
PERM,MidReek,Reach,Channel,3317.0461,,10000.0,17.50508,498.2246,9523.34,3026.786,geogrid,geogrid
PORO,MidReek,Reach,Channel,0.25805637,,0.48795483,0.059556782,0.19325328,0.32379025,0.05115974,geogrid,geogrid
SW,MidReek,Reach,Channel,0.58278865,,1.0,0.022370264,0.049028777,1.0,0.45537138,geogrid,geogrid
PERM,MidReek,Reach,Crevasse,167.50185,,1000.0,2.1110287,21.787334,407.21884,209.19635,geogrid,geogrid
PORO,MidReek,Reach,Crevasse,0.19819805,,0.35955766,0.029539913,0.13496669,0.2604846,0.049298376,geogrid,geogrid
SW,MidReek,Reach,Crevasse,0.6302762,,1.0,0.06322889,0.14384004,1.0,0.39190966,geogrid,geogrid
PERM,MidReek,Stormlands,Background,18.878942,,100.0,0.52987987,2.9842074,46.048965,21.85229,geogrid,geogrid
PORO,MidReek,Stormlands,Background,0.118782386,,0.24697503,0.0,0.07442637,0.1635735,0.035113774,geogrid,geogrid
SW,MidReek,Stormlands,Background,0.26102147,,0.503393,0.0,0.18066546,0.34126744,0.064425334,geogrid,geogrid
PERM,MidReek,Stormlands,Channel,2220.8018,,10000.0,30.453049,358.30338,5285.511,2287.3354,geogrid,geogrid
PORO,MidReek,Stormlands,Channel,0.23197356,,0.39998206,0.059682354,0.17295931,0.29233843,0.047744308,geogrid,geogrid
SW,MidReek,Stormlands,Channel,0.040565547,,0.09319193,0.017364804,0.025177969,0.05766445,0.012672386,geogrid,geogrid
PERM,MidReek,Stormlands,Crevasse,137.44466,,1000.0,3.2140336,25.979424,306.89307,168.0603,geogrid,geogrid
PORO,MidReek,Stormlands,Crevasse,0.19466086,,0.31137717,0.040321454,0.13979901,0.2512745,0.0437846,geogrid,geogrid
SW,MidReek,Stormlands,Crevasse,0.10749991,,0.23261492,0.046561092,0.07351025,0.14283068,0.029441234,geogrid,geogrid
PERM,MidReek,Vale,Background,21.461021,,100.0,0.16500926,2.7441335,53.077663,23.492563,geogrid,geogrid
PORO,MidReek,Vale,Background,0.13026908,,0.30305076,0.0,0.06254491,0.20349906,0.053938314,geogrid,geogrid
SW,MidReek,Vale,Background,0.37482712,,1.0,0.0,0.1720943,1.0,0.27733105,geogrid,geogrid
PERM,MidReek,Vale,Channel,3349.941,,10000.0,23.690138,457.47864,10000.0,3131.3137,geogrid,geogrid
PORO,MidReek,Vale,Channel,0.24708885,,0.46233076,0.066521704,0.18236539,0.31415012,0.05196941,geogrid,geogrid
SW,MidReek,Vale,Channel,0.7145779,,1.0,0.020919036,0.03772446,1.0,0.43055826,geogrid,geogrid
PERM,MidReek,Vale,Crevasse,168.92212,,1000.0,3.3844614,21.588673,415.69644,207.6322,geogrid,geogrid
PORO,MidReek,Vale,Crevasse,0.2005062,,0.35946217,0.06416367,0.13867044,0.26150414,0.048931878,geogrid,geogrid
SW,MidReek,Vale,Crevasse,0.7144761,,1.0,0.05312811,0.12464765,1.0,0.3894091,geogrid,geogrid
PERM,MidReek,Westerlands,Background,12.046655,,100.0,0.14184666,1.276462,29.902346,17.333828,geogrid,geogrid
PORO,MidReek,Westerlands,Background,0.10553306,,0.28339717,0.0,0.033699743,0.17715193,0.053949375,geogrid,geogrid
SW,MidReek,Westerlands,Background,0.9809517,,1.0,0.0,1.0,1.0,0.10262711,geogrid,geogrid
PERM,MidReek,Westerlands,Channel,2917.1697,,10000.0,15.171045,422.81134,7894.086,2831.8105,geogrid,geogrid
PORO,MidReek,Westerlands,Channel,0.24820115,,0.45993698,0.060240075,0.18478832,0.31182435,0.049380414,geogrid,geogrid
SW,MidReek,Westerlands,Channel,0.97002333,,1.0,0.03439326,1.0,1.0,0.16004089,geogrid,geogrid
PERM,MidReek,Westerlands,Crevasse,167.85928,,1000.0,0.6891304,20.360352,402.73737,204.18301,geogrid,geogrid
PORO,MidReek,Westerlands,Crevasse,0.19864357,,0.3647253,0.0014135242,0.13466519,0.26202375,0.04970497,geogrid,geogrid
SW,MidReek,Westerlands,Crevasse,0.9820142,,1.0,0.08907576,1.0,1.0,0.11312547,geogrid,geogrid
PERM,UpperReek,Dorne,Background,13.6722,,100.0,0.163828,2.0680697,31.781557,16.098839,geogrid,geogrid
PORO,UpperReek,Dorne,Background,0.113010414,,0.29915667,0.0,0.05544559,0.1712779,0.045017794,geogrid,geogrid
SW,UpperReek,Dorne,Background,0.9667426,,1.0,0.0,0.9800631,1.0,0.111713514,geogrid,geogrid
PERM,UpperReek,Dorne,Channel,3360.8625,,10000.0,43.32148,487.30994,9988.63,3071.21,geogrid,geogrid
PORO,UpperReek,Dorne,Channel,0.25093013,,0.41521883,0.08597231,0.18538539,0.31686202,0.050200976,geogrid,geogrid
SW,UpperReek,Dorne,Channel,0.955661,,1.0,0.04572855,1.0,1.0,0.18684562,geogrid,geogrid
PERM,UpperReek,Dorne,Crevasse,176.36766,,1000.0,1.2185817,25.353777,443.18246,209.15933,geogrid,geogrid
PORO,UpperReek,Dorne,Crevasse,0.20649266,,0.3301785,0.024118006,0.14532937,0.2670378,0.04688931,geogrid,geogrid
SW,UpperReek,Dorne,Crevasse,0.9623774,,1.0,0.14573406,1.0,1.0,0.16089343,geogrid,geogrid
PERM,UpperReek,IronIslands,Background,18.915382,,100.0,0.12338205,1.9620426,51.01523,23.962614,geogrid,geogrid
PORO,UpperReek,IronIslands,Background,0.11338521,,0.34436774,0.0,0.049734835,0.17870581,0.05066703,geogrid,geogrid
SW,UpperReek,IronIslands,Background,0.5175814,,1.0,0.0,0.20519817,1.0,0.3131739,geogrid,geogrid
PERM,UpperReek,IronIslands,Channel,3195.2556,,10000.0,61.65612,502.4074,8583.509,2911.0823,geogrid,geogrid
PORO,UpperReek,IronIslands,Channel,0.25350258,,0.40972313,0.08439414,0.19126475,0.315996,0.048775464,geogrid,geogrid
SW,UpperReek,IronIslands,Channel,0.2662209,,1.0,0.017553302,0.025031673,1.0,0.3767656,geogrid,geogrid
PERM,UpperReek,IronIslands,Crevasse,148.77866,,1000.0,4.5826983,16.890827,391.22202,194.5526,geogrid,geogrid
PORO,UpperReek,IronIslands,Crevasse,0.1968465,,0.36976805,0.051129654,0.13135523,0.26560208,0.05183016,geogrid,geogrid
SW,UpperReek,IronIslands,Crevasse,0.51131177,,1.0,0.045446668,0.08859177,1.0,0.40023172,geogrid,geogrid
PERM,UpperReek,North,Background,11.211038,,100.0,0.03281506,1.4804741,26.558788,14.217071,geogrid,geogrid
PORO,UpperReek,North,Background,0.10546764,,0.28210294,0.0,0.045940127,0.16439718,0.04565022,geogrid,geogrid
SW,UpperReek,North,Background,0.992145,,1.0,0.0,1.0,1.0,0.0716962,geogrid,geogrid
PERM,UpperReek,North,Channel,2863.154,,10000.0,19.681683,425.58997,7493.304,2773.504,geogrid,geogrid
PORO,UpperReek,North,Channel,0.24862207,,0.44727957,0.06097649,0.18435918,0.31105605,0.049129028,geogrid,geogrid
SW,UpperReek,North,Channel,0.9955853,,1.0,0.021849982,1.0,1.0,0.064632975,geogrid,geogrid
PERM,UpperReek,North,Crevasse,155.68663,,1000.0,1.0402789,18.43076,397.3514,197.14626,geogrid,geogrid
PORO,UpperReek,North,Crevasse,0.20017514,,0.33196202,0.007392034,0.13885833,0.26292813,0.049056202,geogrid,geogrid
SW,UpperReek,North,Crevasse,0.9865686,,1.0,0.06635995,1.0,1.0,0.10842824,geogrid,geogrid
PERM,UpperReek,Reach,Background,12.818231,,100.0,0.09543158,1.4292339,31.157911,17.03714,geogrid,geogrid
PORO,UpperReek,Reach,Background,0.10910124,,0.28064814,0.0,0.04799265,0.1703454,0.047215182,geogrid,geogrid
SW,UpperReek,Reach,Background,0.7224708,,1.0,0.0,0.29108515,1.0,0.31100562,geogrid,geogrid
PERM,UpperReek,Reach,Channel,2987.8552,,10000.0,29.332384,454.1664,8252.162,2877.3713,geogrid,geogrid
PORO,UpperReek,Reach,Channel,0.2489799,,0.44814533,0.058973342,0.18494266,0.3129971,0.04971332,geogrid,geogrid
SW,UpperReek,Reach,Channel,0.303853,,1.0,0.018411983,0.0371957,1.0,0.40127957,geogrid,geogrid
PERM,UpperReek,Reach,Crevasse,184.90454,,1000.0,2.8107798,23.065262,462.12427,214.37318,geogrid,geogrid
PORO,UpperReek,Reach,Crevasse,0.20289527,,0.37647152,0.040399224,0.14040084,0.26538318,0.050026648,geogrid,geogrid
SW,UpperReek,Reach,Crevasse,0.43928874,,1.0,0.05483266,0.10940355,1.0,0.37457445,geogrid,geogrid
PERM,UpperReek,Stormlands,Background,35.03627,,100.0,0.22781721,2.4268644,100.0,33.338913,geogrid,geogrid
PORO,UpperReek,Stormlands,Background,0.14392516,,0.34280512,0.0,0.041049156,0.23732375,0.07147102,geogrid,geogrid
SW,UpperReek,Stormlands,Background,0.17430218,,0.35326162,0.0,0.12176692,0.24232031,0.054366965,geogrid,geogrid
PERM,UpperReek,Stormlands,Channel,3278.8306,,10000.0,43.983902,476.23956,9477.506,2986.8198,geogrid,geogrid
PORO,UpperReek,Stormlands,Channel,0.251022,,0.44145745,0.09952633,0.19087538,0.31068987,0.047187474,geogrid,geogrid
SW,UpperReek,Stormlands,Channel,0.033673238,,0.09096695,0.016938305,0.021601342,0.049672402,0.011274923,geogrid,geogrid
PERM,UpperReek,Stormlands,Crevasse,127.37394,,554.1832,6.8737526,18.247606,287.78824,118.141754,geogrid,geogrid
PORO,UpperReek,Stormlands,Crevasse,0.18773063,,0.29882652,0.08660159,0.12565953,0.25599578,0.05044288,geogrid,geogrid
SW,UpperReek,Stormlands,Crevasse,0.0964514,,0.16918762,0.04954134,0.0671564,0.13708404,0.026755769,geogrid,geogrid
PERM,UpperReek,Vale,Background,11.470936,,100.0,0.08443155,1.4192278,26.734217,15.27463,geogrid,geogrid
PORO,UpperReek,Vale,Background,0.09959542,,0.2930547,0.0,0.030842459,0.16159911,0.05004866,geogrid,geogrid
SW,UpperReek,Vale,Background,0.6411458,,1.0,0.0,0.20923606,1.0,0.35967708,geogrid,geogrid
PERM,UpperReek,Vale,Channel,2634.122,,10000.0,43.559868,380.6098,6857.891,2687.8037,geogrid,geogrid
PORO,UpperReek,Vale,Channel,0.23631449,,0.3962102,0.08317688,0.16957441,0.30258277,0.05158024,geogrid,geogrid
SW,UpperReek,Vale,Channel,0.7329967,,1.0,0.018000389,0.030918492,1.0,0.42991254,geogrid,geogrid
PERM,UpperReek,Vale,Crevasse,174.13872,,1000.0,3.109029,23.231497,404.84827,202.35359,geogrid,geogrid
PORO,UpperReek,Vale,Crevasse,0.19860645,,0.36657113,0.05549909,0.1349066,0.2600773,0.049730185,geogrid,geogrid
SW,UpperReek,Vale,Crevasse,0.7105284,,1.0,0.04562282,0.08804296,1.0,0.41409582,geogrid,geogrid
PERM,UpperReek,Westerlands,Background,12.724209,,100.0,0.08749892,1.429278,31.162115,16.234585,geogrid,geogrid
PORO,UpperReek,Westerlands,Background,0.10429074,,0.2930223,0.0,0.035587557,0.17136678,0.05156976,geogrid,geogrid
SW,UpperReek,Westerlands,Background,0.97499806,,1.0,0.0,1.0,1.0,0.11841152,geogrid,geogrid
PERM,UpperReek,Westerlands,Channel,2933.3452,,10000.0,19.687126,436.69025,7962.18,2836.628,geogrid,geogrid
PORO,UpperReek,Westerlands,Channel,0.24751565,,0.45759475,0.049469203,0.18531527,0.310845,0.04914501,geogrid,geogrid
SW,UpperReek,Westerlands,Channel,0.9531171,,1.0,0.026243743,1.0,1.0,0.19878468,geogrid,geogrid
PERM,UpperReek,Westerlands,Crevasse,150.88326,,1000.0,1.276307,19.09169,357.16565,186.98868,geogrid,geogrid
PORO,UpperReek,Westerlands,Crevasse,0.19527245,,0.39950305,0.00842309,0.12944534,0.2599257,0.050753903,geogrid,geogrid
SW,UpperReek,Westerlands,Crevasse,0.94019926,,1.0,0.06974015,1.0,1.0,0.19963323,geogrid,geogrid
PERM,LowerReek,Dorne,Total,2243.1133,,10000.0,0.27267966,5.0776973,7038.923,2901.4392,geogrid,geogrid
PORO,LowerReek,Dorne,Total,0.2151768,,0.46328604,0.0,0.09192363,0.30977473,0.081222445,geogrid,geogrid
SW,LowerReek,Dorne,Total,0.99511224,,1.0,0.11245388,1.0,1.0,0.057570446,geogrid,geogrid
PERM,LowerReek,IronIslands,Total,1695.6888,,10000.0,0.085911095,2.4275181,5391.3823,2558.1353,geogrid,geogrid
PORO,LowerReek,IronIslands,Total,0.19283059,,0.4203651,0.0,0.06306722,0.29473346,0.08784482,geogrid,geogrid
SW,LowerReek,IronIslands,Total,0.5452378,,1.0,0.0,0.04176095,1.0,0.4277642,geogrid,geogrid
PERM,LowerReek,North,Total,1594.6191,,10000.0,0.1165112,3.3233163,5239.37,2574.6802,geogrid,geogrid
PORO,LowerReek,North,Total,0.18936707,,0.45542043,0.0,0.075080365,0.29301903,0.08294608,geogrid,geogrid
SW,LowerReek,North,Total,0.9921111,,1.0,0.0,1.0,1.0,0.08121493,geogrid,geogrid
PERM,LowerReek,Reach,Total,2022.1204,,10000.0,0.053907778,3.566104,6498.1685,2811.4343,geogrid,geogrid
PORO,LowerReek,Reach,Total,0.20498304,,0.43887413,0.0,0.07531781,0.30499238,0.08609731,geogrid,geogrid
SW,LowerReek,Reach,Total,0.6681884,,1.0,0.0,0.071723044,1.0,0.41105163,geogrid,geogrid
PERM,LowerReek,Stormlands,Total,2464.4983,,10000.0,0.09417985,46.963722,6539.1196,2680.6448,geogrid,geogrid
PORO,LowerReek,Stormlands,Total,0.23077308,,0.42216846,0.0,0.15417624,0.30313328,0.06911997,geogrid,geogrid
SW,LowerReek,Stormlands,Total,0.06992485,,0.6228878,0.0,0.02776298,0.12175778,0.08437275,geogrid,geogrid
PERM,LowerReek,Vale,Total,1490.9369,,10000.0,0.2089468,4.1629887,4632.306,2367.9622,geogrid,geogrid
PORO,LowerReek,Vale,Total,0.18380661,,0.44222713,0.0,0.06274858,0.2884528,0.086048864,geogrid,geogrid
SW,LowerReek,Vale,Total,0.6990994,,1.0,0.0,0.18045804,1.0,0.37770998,geogrid,geogrid
PERM,LowerReek,Westerlands,Total,1665.963,,10000.0,0.07545841,3.4416244,5501.1123,2625.4734,geogrid,geogrid
PORO,LowerReek,Westerlands,Total,0.19283655,,0.46470797,0.0,0.07873172,0.2956341,0.082515396,geogrid,geogrid
SW,LowerReek,Westerlands,Total,0.9765681,,1.0,0.03731927,1.0,1.0,0.1382876,geogrid,geogrid
PERM,MidReek,Dorne,Total,1790.9061,,10000.0,0.057948805,2.0889165,5844.6016,2714.6687,geogrid,geogrid
PORO,MidReek,Dorne,Total,0.18535572,,0.43249118,0.0,0.055803884,0.30002686,0.093762614,geogrid,geogrid
SW,MidReek,Dorne,Total,0.9873081,,1.0,0.0,1.0,1.0,0.08598577,geogrid,geogrid
PERM,MidReek,IronIslands,Total,1609.2499,,10000.0,0.13068181,3.8132508,5162.7183,2545.0347,geogrid,geogrid
PORO,MidReek,IronIslands,Total,0.19185948,,0.4150766,0.0,0.0795369,0.29424062,0.08247892,geogrid,geogrid
SW,MidReek,IronIslands,Total,0.48498923,,1.0,0.0,0.036782794,1.0,0.40659884,geogrid,geogrid
PERM,MidReek,North,Total,1135.9323,,10000.0,0.1124734,2.7531254,3812.3003,2245.8926,geogrid,geogrid
PORO,MidReek,North,Total,0.17165162,,0.46859333,0.0,0.06979824,0.2803367,0.08041483,geogrid,geogrid
SW,MidReek,North,Total,0.99228173,,1.0,0.0,1.0,1.0,0.076542936,geogrid,geogrid
PERM,MidReek,Reach,Total,1406.7247,,10000.0,0.10837587,2.176437,4887.2207,2543.8555,geogrid,geogrid
PORO,MidReek,Reach,Total,0.17251743,,0.48795483,0.0,0.05946732,0.2946036,0.09049484,geogrid,geogrid
SW,MidReek,Reach,Total,0.6779651,,1.0,0.0,0.06940129,1.0,0.37662566,geogrid,geogrid
PERM,MidReek,Stormlands,Total,1145.0156,,10000.0,0.52987987,4.8949194,3422.1538,1958.3342,geogrid,geogrid
PORO,MidReek,Stormlands,Total,0.18389581,,0.39998206,0.0,0.09506375,0.27210987,0.06833982,geogrid,geogrid
SW,MidReek,Stormlands,Total,0.13360989,,0.503393,0.0,0.029158968,0.30356398,0.11218915,geogrid,geogrid
