ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,9202982,1433406,688087,479838,67561169,0,0,0,0,0
Valysar,CentralSouth,68194367,14134786,11371217,7929719,1116504480,0,0,0,0,0
Valysar,CentralNorth,35095587,6102990,4310773,3006118,423261425,0,0,0,0,0
Valysar,NorthHorst,4489179,696055,342828,210582,41253036,23320228,3333848,2354346,547522371,83771
Valysar,CentralRamp,13503456,2545252,1978041,1379387,194217668,0,0,0,0,0
Valysar,CentralHorst,81950166,15440753,12181866,8495025,1196099595,0,0,0,0,0
Valysar,EastLowland,404407,104548,48776,34014,4789172,0,0,0,0,0
Therys,WestLowland,3697956,644577,289535,201907,28428544,0,0,0,0,0
Therys,CentralSouth,18469570,3882012,2458701,1714575,241412224,0,0,0,0,0
Therys,CentralNorth,21690943,3895448,2179143,1519625,213963266,0,0,0,0,0
Therys,NorthHorst,5050854,790004,306856,188487,36924529,17877092,2926160,1834211,426560762,65264
Therys,CentralRamp,6754027,1661509,1292539,901352,126910431,0,0,0,0,0
Therys,CentralHorst,25159756,6509478,5121629,3571569,502876883,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,762842,128372,72737,50723,7141776,0,0,0,0,0
Volon,CentralSouth,45026929,8539178,6147817,4287180,603635019,0,0,0,0,0
Volon,CentralNorth,8921178,1419209,906418,632091,88998385,0,0,0,0,0
Volon,NorthHorst,2638416,512147,373695,229542,44967310,5298623,943905,788462,183363144,28055
Volon,CentralRamp,11581993,2117310,1533935,1069690,150612326,0,0,0,0,0
Volon,CentralHorst,78360863,13908789,10978602,7655929,1077954872,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
