ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,18471343,2946553,1664982,1161076,163479455
Valysar,CentralSouth,69966332,13070509,9875472,6886661,969641907
Valysar,CentralNorth,45934940,7736244,5438475,3792521,533986934
Valysar,NorthHorst,4856744,531172,215708,132499,25956512
Valysar,CentralRamp,14205641,1970668,1433477,999635,140748607
Valysar,CentralHorst,86067594,14094272,10676060,7444951,1048249161
Valysar,EastLowland,2475670,341893,149886,104523,14716873
Therys,WestLowland,4770295,923971,542604,378385,53276615
Therys,CentralSouth,16183780,3842625,2538866,1770479,249283411
Therys,CentralNorth,22090251,3928976,2258275,1574808,221732973
Therys,NorthHorst,5539169,793868,321135,197257,38642673
Therys,CentralRamp,6597491,1399938,1091778,761352,107198305
Therys,CentralHorst,28880416,7151958,5558366,3876127,545758687
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,575471,89805,54695,38142,5370360
Volon,CentralSouth,37474835,7070981,5334298,3719873,523758120
Volon,CentralNorth,8918486,1412412,919236,641029,90256885
Volon,NorthHorst,3045581,557109,418781,257236,50392601
Volon,CentralRamp,13894530,2494443,1929179,1345313,189420065
Volon,CentralHorst,81871666,14769488,11937214,8324417,1172078010
Volon,EastLowland,0,0,0,0,0
