PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID
PERM,LowerReek,North,Channel,2851.5063,,10000.0,26.865189,427.11996,7474.867,2767.0767,geogrid,geogrid
PORO,LowerReek,North,Channel,0.24797235,,0.43231982,0.06758301,0.18354665,0.31154084,0.050391633,geogrid,geogrid
SW,LowerReek,North,Channel,0.98463285,,1.0,0.026829265,1.0,1.0,0.11817747,geogrid,geogrid
PERM,LowerReek,North,Crevasse,174.05081,,1000.0,0.9144891,21.127592,433.4076,212.23793,geogrid,geogrid
PORO,LowerReek,North,Crevasse,0.19819404,,0.36998835,0.0,0.13082534,0.2632706,0.05130992,geogrid,geogrid
SW,LowerReek,North,Crevasse,0.99379796,,1.0,0.109432,1.0,1.0,0.06923723,geogrid,geogrid
PERM,LowerReek,Reach,Background,11.983711,,100.0,0.09089034,1.411978,28.194786,17.635561,geogrid,geogrid
PORO,LowerReek,Reach,Background,0.10796894,,0.2905068,0.0,0.045150794,0.16972443,0.048565596,geogrid,geogrid
SW,LowerReek,Reach,Background,0.9211704,,1.0,0.0,0.565481,1.0,0.18567741,geogrid,geogrid
PERM,LowerReek,Reach,Channel,3170.7568,,10000.0,31.950455,453.56573,9040.74,2998.4907,geogrid,geogrid
PORO,LowerReek,Reach,Channel,0.25232902,,0.45039272,0.06521548,0.18516985,0.31938726,0.05169642,geogrid,geogrid
SW,LowerReek,Reach,Channel,0.4622795,,1.0,0.024269905,0.05427348,1.0,0.43465152,geogrid,geogrid
PERM,LowerReek,Reach,Crevasse,186.87906,,1000.0,2.329639,26.079473,454.2116,213.40068,geogrid,geogrid
PORO,LowerReek,Reach,Crevasse,0.20776594,,0.4094546,0.040692985,0.14270814,0.27046704,0.049850497,geogrid,geogrid
SW,LowerReek,Reach,Crevasse,0.5822099,,1.0,0.06846673,0.15235245,1.0,0.3679903,geogrid,geogrid
PERM,LowerReek,Stormlands,Background,5.721723,,63.074085,0.3603103,0.63774186,12.135652,6.6808863,geogrid,geogrid
PORO,LowerReek,Stormlands,Background,0.09379232,,0.21095008,0.00095386803,0.026683882,0.15540996,0.048155345,geogrid,geogrid
SW,LowerReek,Stormlands,Background,0.33817524,,0.47997174,0.14597647,0.27043176,0.40931803,0.05463835,geogrid,geogrid
PERM,LowerReek,Stormlands,Channel,2608.57,,10000.0,97.69884,433.2003,6523.002,2621.7556,geogrid,geogrid
PORO,LowerReek,Stormlands,Channel,0.24659145,,0.40612888,0.110095814,0.18803076,0.30415016,0.045898378,geogrid,geogrid
SW,LowerReek,Stormlands,Channel,0.043111973,,0.1470749,0.019028254,0.024194553,0.06570689,0.017786078,geogrid,geogrid
PERM,LowerReek,Stormlands,Crevasse,248.0697,,1000.0,3.017758,30.390654,662.4559,265.85834,geogrid,geogrid
PORO,LowerReek,Stormlands,Crevasse,0.2076555,,0.35290623,0.051266387,0.13840137,0.27457425,0.052955706,geogrid,geogrid
SW,LowerReek,Stormlands,Crevasse,0.10001129,,0.3605558,0.043037176,0.05563364,0.16095665,0.04712994,geogrid,geogrid
PERM,LowerReek,Vale,Background,16.995888,,100.0,0.10016748,1.8013245,44.417576,21.253426,geogrid,geogrid
PORO,LowerReek,Vale,Background,0.11037273,,0.26920712,0.0,0.040345196,0.17866433,0.052846644,geogrid,geogrid
SW,LowerReek,Vale,Background,0.7182949,,1.0,0.0,0.22966242,1.0,0.34333175,geogrid,geogrid
PERM,LowerReek,Vale,Channel,3368.7075,,10000.0,33.522633,520.7925,9613.945,3050.8594,geogrid,geogrid
PORO,LowerReek,Vale,Channel,0.2578627,,0.41241997,0.089632496,0.19620132,0.31888282,0.048238177,geogrid,geogrid
SW,LowerReek,Vale,Channel,0.63987255,,1.0,0.022109667,0.034416046,1.0,0.46068585,geogrid,geogrid
PERM,LowerReek,Vale,Crevasse,153.41205,,1000.0,3.606487,22.405838,349.00238,179.94923,geogrid,geogrid
PORO,LowerReek,Vale,Crevasse,0.19788523,,0.3863761,0.06826177,0.13358971,0.2616256,0.049123224,geogrid,geogrid
SW,LowerReek,Vale,Crevasse,0.59336984,,1.0,0.056989312,0.100485265,1.0,0.42856535,geogrid,geogrid
PERM,LowerReek,Westerlands,Background,11.871338,,100.0,0.11584821,1.7037189,27.429644,15.703576,geogrid,geogrid
PORO,LowerReek,Westerlands,Background,0.098992705,,0.31165805,0.0,0.035032038,0.16388388,0.04935045,geogrid,geogrid
SW,LowerReek,Westerlands,Background,0.9959068,,1.0,0.26678556,1.0,1.0,0.044087708,geogrid,geogrid
PERM,LowerReek,Westerlands,Channel,3210.8557,,10000.0,38.898453,507.9801,8707.207,2929.9407,geogrid,geogrid
PORO,LowerReek,Westerlands,Channel,0.25111464,,0.4476803,0.06429495,0.18923824,0.31433484,0.04900511,geogrid,geogrid
SW,LowerReek,Westerlands,Channel,0.9501307,,1.0,0.037309885,1.0,1.0,0.20135711,geogrid,geogrid
PERM,LowerReek,Westerlands,Crevasse,158.54115,,1000.0,1.5858351,21.93726,373.11105,191.80713,geogrid,geogrid
PORO,LowerReek,Westerlands,Crevasse,0.19914307,,0.3696292,0.02619782,0.13606565,0.2619274,0.049258504,geogrid,geogrid
SW,LowerReek,Westerlands,Crevasse,0.9696436,,1.0,0.08652876,1.0,1.0,0.14143026,geogrid,geogrid
PERM,MidReek,Dorne,Background,14.817447,,100.0,0.10628564,2.0736623,34.286003,17.249363,geogrid,geogrid
PORO,MidReek,Dorne,Background,0.117147006,,0.28760004,0.0,0.053745925,0.18025944,0.048395112,geogrid,geogrid
SW,MidReek,Dorne,Background,0.98491067,,1.0,0.0,1.0,1.0,0.069249555,geogrid,geogrid
PERM,MidReek,Dorne,Channel,3162.0425,,10000.0,32.499672,481.57065,8910.197,2955.9297,geogrid,geogrid
PORO,MidReek,Dorne,Channel,0.25401047,,0.44691283,0.0649005,0.19051948,0.31671494,0.049436737,geogrid,geogrid
SW,MidReek,Dorne,Channel,0.9672864,,1.0,0.0595032,1.0,1.0,0.16097331,geogrid,geogrid
PERM,MidReek,Dorne,Crevasse,180.96823,,1000.0,2.6497428,23.32791,440.4071,209.0761,geogrid,geogrid
PORO,MidReek,Dorne,Crevasse,0.20193864,,0.34940773,0.040706605,0.1388843,0.2624026,0.047451124,geogrid,geogrid
SW,MidReek,Dorne,Crevasse,0.95389265,,1.0,0.13228351,1.0,1.0,0.16642053,geogrid,geogrid
PERM,MidReek,IronIslands,Background,16.268888,,100.0,0.10297867,1.8820025,42.9226,22.064604,geogrid,geogrid
PORO,MidReek,IronIslands,Background,0.118298426,,0.32007462,0.0,0.054466717,0.18821192,0.052119814,geogrid,geogrid
SW,MidReek,IronIslands,Background,0.5980841,,1.0,0.0,0.21257143,1.0,0.33299163,geogrid,geogrid
PERM,MidReek,IronIslands,Channel,3133.9158,,10000.0,3.783012,455.92798,8443.745,2896.3704,geogrid,geogrid
PORO,MidReek,IronIslands,Channel,0.25239655,,0.42404634,0.0676917,0.19009745,0.3137812,0.048674732,geogrid,geogrid
SW,MidReek,IronIslands,Channel,0.32660973,,1.0,0.01812612,0.030634122,1.0,0.41986358,geogrid,geogrid
PERM,MidReek,IronIslands,Crevasse,181.3037,,1000.0,1.7487967,20.852943,479.90793,229.88284,geogrid,geogrid
PORO,MidReek,IronIslands,Crevasse,0.19737689,,0.36028492,0.05329901,0.13207448,0.26344436,0.050827194,geogrid,geogrid
SW,MidReek,IronIslands,Crevasse,0.4112177,,1.0,0.04309407,0.078676514,1.0,0.3861621,geogrid,geogrid
PERM,MidReek,North,Background,13.014553,,100.0,0.108949944,1.6528691,30.591309,16.600246,geogrid,geogrid
PORO,MidReek,North,Background,0.10561027,,0.29031003,0.0,0.042039335,0.16854984,0.04869608,geogrid,geogrid
SW,MidReek,North,Background,0.9951979,,1.0,0.0,1.0,1.0,0.05615479,geogrid,geogrid
PERM,MidReek,North,Channel,2985.9172,,10000.0,16.309353,435.70288,8156.766,2871.1038,geogrid,geogrid
PORO,MidReek,North,Channel,0.24999283,,0.4438725,0.047410205,0.18704122,0.31378204,0.049559895,geogrid,geogrid
SW,MidReek,North,Channel,0.98369205,,1.0,0.023651984,1.0,1.0,0.1224388,geogrid,geogrid
PERM,MidReek,North,Crevasse,212.33553,,1000.0,3.0612874,26.996912,529.73724,231.3802,geogrid,geogrid
PORO,MidReek,North,Crevasse,0.21066833,,0.37713236,0.048530266,0.14642331,0.2729542,0.04924999,geogrid,geogrid
SW,MidReek,North,Crevasse,0.9903468,,1.0,0.09075394,1.0,1.0,0.08835529,geogrid,geogrid
PERM,MidReek,Reach,Background,14.225321,,100.0,0.11480976,1.5707817,34.026176,19.083979,geogrid,geogrid
PORO,MidReek,Reach,Background,0.105138466,,0.33033258,0.0,0.040407233,0.16784282,0.04929246,geogrid,geogrid
SW,MidReek,Reach,Background,0.8178062,,1.0,0.0,0.39711705,1.0,0.26400223,geogrid,geogrid
PERM,MidReek,Reach,Channel,3155.8054,,10000.0,33.585464,450.21857,9140.434,3002.97,geogrid,geogrid
PORO,MidReek,Reach,Channel,0.25186473,,0.44261843,0.039710164,0.18685189,0.31793267,0.050938893,geogrid,geogrid
SW,MidReek,Reach,Channel,0.36716864,,1.0,0.02235266,0.043846294,1.0,0.42018005,geogrid,geogrid
PERM,MidReek,Reach,Crevasse,189.25262,,1000.0,1.5136218,24.212893,479.8868,221.9173,geogrid,geogrid
PORO,MidReek,Reach,Crevasse,0.20559922,,0.37933242,0.008144975,0.1409585,0.27069876,0.05136297,geogrid,geogrid
SW,MidReek,Reach,Crevasse,0.46238092,,1.0,0.05735366,0.11970868,1.0,0.36496085,geogrid,geogrid
PERM,MidReek,Stormlands,Background,19.162483,,100.0,0.21530819,2.7399573,45.9167,21.43919,geogrid,geogrid
PORO,MidReek,Stormlands,Background,0.117612764,,0.2653516,0.0,0.06408127,0.1701209,0.043166906,geogrid,geogrid
SW,MidReek,Stormlands,Background,0.23351237,,0.59666103,0.0,0.14995852,0.32443625,0.074453436,geogrid,geogrid
PERM,MidReek,Stormlands,Channel,2886.9211,,10000.0,28.433514,480.9007,7622.27,2748.465,geogrid,geogrid
PORO,MidReek,Stormlands,Channel,0.24588065,,0.40194398,0.09929809,0.18848307,0.29965353,0.044139143,geogrid,geogrid
SW,MidReek,Stormlands,Channel,0.03673398,,0.113914855,0.016441114,0.021424912,0.05658969,0.014247564,geogrid,geogrid
PERM,MidReek,Stormlands,Crevasse,154.10126,,1000.0,1.7203566,13.368127,361.85028,206.46698,geogrid,geogrid
PORO,MidReek,Stormlands,Crevasse,0.19099462,,0.3723889,0.01811333,0.114718154,0.26126823,0.058547184,geogrid,geogrid
SW,MidReek,Stormlands,Crevasse,0.10947449,,0.23170634,0.041895326,0.06425377,0.16821633,0.04036137,geogrid,geogrid
PERM,MidReek,Vale,Background,19.411827,,100.0,0.27259085,2.997135,45.801453,21.19714,geogrid,geogrid
PORO,MidReek,Vale,Background,0.12473566,,0.2840584,0.0,0.06003432,0.18623579,0.04845123,geogrid,geogrid
SW,MidReek,Vale,Background,0.7492317,,1.0,0.0,0.2383521,1.0,0.3432209,geogrid,geogrid
PERM,MidReek,Vale,Channel,3205.941,,10000.0,27.31898,421.0808,9335.331,3038.0513,geogrid,geogrid
PORO,MidReek,Vale,Channel,0.2487379,,0.43291575,0.072113276,0.18489602,0.31329024,0.050407406,geogrid,geogrid
SW,MidReek,Vale,Channel,0.5137172,,1.0,0.020448774,0.029783336,1.0,0.47385827,geogrid,geogrid
PERM,MidReek,Vale,Crevasse,154.98308,,1000.0,2.029202,22.519207,358.61383,186.92516,geogrid,geogrid
PORO,MidReek,Vale,Crevasse,0.19926459,,0.3576412,0.042220786,0.13757637,0.26267847,0.04800292,geogrid,geogrid
SW,MidReek,Vale,Crevasse,0.5182294,,1.0,0.050337005,0.08553319,1.0,0.4151358,geogrid,geogrid
PERM,MidReek,Westerlands,Background,13.179193,,100.0,0.12929639,2.0869591,29.74162,15.821698,geogrid,geogrid
PORO,MidReek,Westerlands,Background,0.1079129,,0.29822466,0.0,0.05061011,0.16459,0.04456729,geogrid,geogrid
SW,MidReek,Westerlands,Background,0.9904122,,1.0,0.0,1.0,1.0,0.07034992,geogrid,geogrid
PERM,MidReek,Westerlands,Channel,3191.3967,,10000.0,37.080086,499.38992,8901.951,2953.2014,geogrid,geogrid
PORO,MidReek,Westerlands,Channel,0.25357506,,0.43500182,0.08313905,0.19100699,0.31707108,0.04906066,geogrid,geogrid
SW,MidReek,Westerlands,Channel,0.93012667,,1.0,0.032982275,1.0,1.0,0.2413586,geogrid,geogrid
PERM,MidReek,Westerlands,Crevasse,185.15729,,1000.0,1.610957,20.675728,481.4638,223.30853,geogrid,geogrid
PORO,MidReek,Westerlands,Crevasse,0.20475699,,0.375875,0.011215568,0.1400365,0.27170345,0.05117428,geogrid,geogrid
SW,MidReek,Westerlands,Crevasse,0.9435527,,1.0,0.081240274,1.0,1.0,0.19838876,geogrid,geogrid
PERM,UpperReek,Dorne,Background,13.314854,,100.0,0.16711502,2.2071073,30.047445,15.719462,geogrid,geogrid
PORO,UpperReek,Dorne,Background,0.11612912,,0.2891469,0.0,0.057318572,0.17484203,0.045857728,geogrid,geogrid
SW,UpperReek,Dorne,Background,0.95274496,,1.0,0.0,0.78680974,1.0,0.14115512,geogrid,geogrid
PERM,UpperReek,Dorne,Channel,3112.832,,10000.0,24.754045,448.35645,8803.337,2950.6685,geogrid,geogrid
PORO,UpperReek,Dorne,Channel,0.24916023,,0.43137378,0.06819782,0.18262099,0.31504387,0.0512999,geogrid,geogrid
SW,UpperReek,Dorne,Channel,0.9506043,,1.0,0.053479247,1.0,1.0,0.19321659,geogrid,geogrid
PERM,UpperReek,Dorne,Crevasse,160.09369,,1000.0,1.593182,20.012688,386.20743,198.75336,geogrid,geogrid
PORO,UpperReek,Dorne,Crevasse,0.19329296,,0.32620108,0.046504825,0.1310254,0.25692317,0.04795401,geogrid,geogrid
SW,UpperReek,Dorne,Crevasse,0.97661024,,1.0,0.169573,1.0,1.0,0.12599105,geogrid,geogrid
PERM,UpperReek,IronIslands,Background,18.946905,,100.0,0.15092221,2.383059,47.757133,22.660786,geogrid,geogrid
PORO,UpperReek,IronIslands,Background,0.120452516,,0.36823454,0.0,0.054364838,0.18617705,0.052083526,geogrid,geogrid
SW,UpperReek,IronIslands,Background,0.4855059,,1.0,0.0,0.20075762,1.0,0.31174254,geogrid,geogrid
PERM,UpperReek,IronIslands,Channel,3025.078,,10000.0,27.689262,391.9372,8801.199,2955.193,geogrid,geogrid
PORO,UpperReek,IronIslands,Channel,0.2501247,,0.4087327,0.08625457,0.18291126,0.31621632,0.05088959,geogrid,geogrid
SW,UpperReek,IronIslands,Channel,0.274632,,1.0,0.016744746,0.026617346,1.0,0.3855877,geogrid,geogrid
PERM,UpperReek,IronIslands,Crevasse,193.21095,,1000.0,3.6617837,23.749863,536.24945,233.3488,geogrid,geogrid
PORO,UpperReek,IronIslands,Crevasse,0.2043243,,0.3819956,0.01374127,0.138745,0.2718445,0.05189843,geogrid,geogrid
SW,UpperReek,IronIslands,Crevasse,0.40831983,,1.0,0.046442162,0.07466072,1.0,0.3892699,geogrid,geogrid
PERM,UpperReek,North,Background,12.5868,,100.0,0.14876917,1.930799,28.218376,15.481838,geogrid,geogrid
PORO,UpperReek,North,Background,0.109597884,,0.28790125,0.0,0.048480432,0.1702751,0.04692744,geogrid,geogrid
SW,UpperReek,North,Background,0.99531615,,1.0,0.21055548,1.0,1.0,0.05495565,geogrid,geogrid
PERM,UpperReek,North,Channel,3140.8237,,10000.0,22.39355,453.27716,8638.695,2941.6152,geogrid,geogrid
PORO,UpperReek,North,Channel,0.24882665,,0.44878012,0.04798411,0.18363214,0.31324086,0.050530102,geogrid,geogrid
SW,UpperReek,North,Channel,0.9829998,,1.0,0.019278932,1.0,1.0,0.1260884,geogrid,geogrid
PERM,UpperReek,North,Crevasse,176.74178,,1000.0,1.076624,23.26883,440.16464,212.18793,geogrid,geogrid
PORO,UpperReek,North,Crevasse,0.20256606,,0.38740924,0.029714257,0.14044788,0.2664289,0.049479123,geogrid,geogrid
SW,UpperReek,North,Crevasse,0.9869896,,1.0,0.06923165,1.0,1.0,0.10365369,geogrid,geogrid
PERM,UpperReek,Reach,Background,11.147282,,100.0,0.03597159,1.2513655,26.212055,15.004478,geogrid,geogrid
PORO,UpperReek,Reach,Background,0.09980435,,0.28898335,0.0,0.0340385,0.1619838,0.048472885,geogrid,geogrid
SW,UpperReek,Reach,Background,0.7126146,,1.0,0.0,0.29367453,1.0,0.30979776,geogrid,geogrid
PERM,UpperReek,Reach,Channel,3375.835,,10000.0,30.847683,452.06226,10000.0,3133.9177,geogrid,geogrid
PORO,UpperReek,Reach,Channel,0.2533192,,0.45475143,0.04397039,0.18691283,0.3186439,0.052063663,geogrid,geogrid
SW,UpperReek,Reach,Channel,0.24905524,,1.0,0.01960526,0.03202568,1.0,0.37301457,geogrid,geogrid
PERM,UpperReek,Reach,Crevasse,194.06941,,1000.0,4.07369,26.588223,482.08575,224.90675,geogrid,geogrid
PORO,UpperReek,Reach,Crevasse,0.20445102,,0.36429217,0.06795919,0.14265239,0.26833355,0.04855005,geogrid,geogrid
SW,UpperReek,Reach,Crevasse,0.33957332,,1.0,0.052279312,0.09719903,1.0,0.34013146,geogrid,geogrid
PERM,UpperReek,Stormlands,Background,25.46679,,100.0,0.44404453,2.1313012,99.185974,31.968258,geogrid,geogrid
PORO,UpperReek,Stormlands,Background,0.12797293,,0.36107078,0.0,0.04653646,0.2346898,0.07078474,geogrid,geogrid
SW,UpperReek,Stormlands,Background,0.20416363,,0.47672343,0.0,0.12793505,0.27339092,0.05849908,geogrid,geogrid
PERM,UpperReek,Stormlands,Channel,2739.3506,,10000.0,15.839325,277.40186,7906.38,2874.7246,geogrid,geogrid
PORO,UpperReek,Stormlands,Channel,0.23753591,,0.36313665,0.021768257,0.17021781,0.3088259,0.054189786,geogrid,geogrid
SW,UpperReek,Stormlands,Channel,0.0354223,,0.08632875,0.016522171,0.021526556,0.05397003,0.013190355,geogrid,geogrid
PERM,UpperReek,Stormlands,Crevasse,139.01643,,1000.0,5.474825,28.049261,325.32535,151.09004,geogrid,geogrid
PORO,UpperReek,Stormlands,Crevasse,0.19881345,,0.32682234,0.07992478,0.14796989,0.25191382,0.041999787,geogrid,geogrid
SW,UpperReek,Stormlands,Crevasse,0.09131334,,0.19942614,0.041129503,0.057156745,0.13148835,0.029904865,geogrid,geogrid
PERM,UpperReek,Vale,Background,12.677878,,100.0,0.091365956,1.756345,28.5431,16.54034,geogrid,geogrid
PORO,UpperReek,Vale,Background,0.09683102,,0.27662963,0.0,0.030099127,0.15626314,0.047758967,geogrid,geogrid
SW,UpperReek,Vale,Background,0.69934475,,1.0,0.0,0.22600678,1.0,0.3489211,geogrid,geogrid
PERM,UpperReek,Vale,Channel,3149.754,,10000.0,38.69907,396.16916,9201.216,3036.5457,geogrid,geogrid
PORO,UpperReek,Vale,Channel,0.25240606,,0.4152429,0.07635233,0.17979017,0.32446456,0.054838743,geogrid,geogrid
SW,UpperReek,Vale,Channel,0.4924038,,1.0,0.01852655,0.023969157,1.0,0.47563216,geogrid,geogrid
PERM,UpperReek,Vale,Crevasse,196.29312,,1000.0,6.72772,28.909063,493.1458,222.96083,geogrid,geogrid
PORO,UpperReek,Vale,Crevasse,0.20363389,,0.3573556,0.08085148,0.14657715,0.26092756,0.046783127,geogrid,geogrid
SW,UpperReek,Vale,Crevasse,0.5115135,,1.0,0.04590222,0.06661211,1.0,0.43933502,geogrid,geogrid
PERM,UpperReek,Westerlands,Background,9.768002,,100.0,0.05888332,1.2288141,22.389341,13.3259115,geogrid,geogrid
PORO,UpperReek,Westerlands,Background,0.094634145,,0.2716599,0.0,0.03179442,0.15605262,0.047376104,geogrid,geogrid
SW,UpperReek,Westerlands,Background,0.978852,,1.0,0.0,1.0,1.0,0.103978716,geogrid,geogrid
PERM,UpperReek,Westerlands,Channel,3033.2217,,10000.0,21.880997,406.96225,8637.295,2948.5212,geogrid,geogrid
PORO,UpperReek,Westerlands,Channel,0.24720417,,0.45665088,0.071723506,0.18308273,0.31311852,0.050768107,geogrid,geogrid
SW,UpperReek,Westerlands,Channel,0.9413822,,1.0,0.02560979,1.0,1.0,0.22779937,geogrid,geogrid
PERM,UpperReek,Westerlands,Crevasse,186.07516,,1000.0,1.3205899,23.79897,452.33002,220.02826,geogrid,geogrid
PORO,UpperReek,Westerlands,Crevasse,0.20333298,,0.41822663,0.032295913,0.13739023,0.2684227,0.051357754,geogrid,geogrid
SW,UpperReek,Westerlands,Crevasse,0.9675818,,1.0,0.07446983,1.0,1.0,0.16192047,geogrid,geogrid
PERM,LowerReek,Dorne,Total,1307.2408,,10000.0,0.05584836,2.0910532,4369.4175,2356.2104,geogrid,geogrid
PORO,LowerReek,Dorne,Total,0.17285152,,0.4129659,0.0,0.056293555,0.2849769,0.08711618,geogrid,geogrid
SW,LowerReek,Dorne,Total,0.98509544,,1.0,0.06058962,1.0,1.0,0.102529466,geogrid,geogrid
PERM,LowerReek,IronIslands,Total,1744.2062,,10000.0,0.12874356,2.6326733,5883.6875,2707.8848,geogrid,geogrid
PORO,LowerReek,IronIslands,Total,0.19287768,,0.4116769,0.0,0.068296336,0.29541293,0.085582696,geogrid,geogrid
SW,LowerReek,IronIslands,Total,0.48386645,,1.0,0.0,0.03751915,1.0,0.42554098,geogrid,geogrid
PERM,LowerReek,North,Total,1031.2189,,10000.0,0.09233043,2.0416524,3409.5508,2122.099,geogrid,geogrid
PORO,LowerReek,North,Total,0.16357197,,0.43231982,0.0,0.055829085,0.2796927,0.085031606,geogrid,geogrid
SW,LowerReek,North,Total,0.99186933,,1.0,0.026829265,1.0,1.0,0.08162299,geogrid,geogrid
PERM,LowerReek,Reach,Total,1605.0752,,10000.0,0.09089034,2.9863997,5406.6187,2624.0232,geogrid,geogrid
PORO,LowerReek,Reach,Total,0.19427986,,0.45039272,0.0,0.079389066,0.29743838,0.083000176,geogrid,geogrid
SW,LowerReek,Reach,Total,0.64360976,,1.0,0.0,0.07112333,1.0,0.41267866,geogrid,geogrid
PERM,LowerReek,Stormlands,Total,1751.1088,,10000.0,0.3603103,14.964837,5075.063,2411.6445,geogrid,geogrid
PORO,LowerReek,Stormlands,Total,0.22150415,,0.40612888,0.00095386803,0.13286188,0.29584223,0.06620922,geogrid,geogrid
SW,LowerReek,Stormlands,Total,0.08692235,,0.47997174,0.019028254,0.026848074,0.24883318,0.092950426,geogrid,geogrid
PERM,LowerReek,Vale,Total,1594.5062,,10000.0,0.10016748,3.6932707,5481.4155,2657.5876,geogrid,geogrid
PORO,LowerReek,Vale,Total,0.19190845,,0.41241997,0.0,0.073192336,0.2972483,0.084362924,geogrid,geogrid
SW,LowerReek,Vale,Total,0.6632862,,1.0,0.0,0.04394056,1.0,0.4166623,geogrid,geogrid
PERM,LowerReek,Westerlands,Total,1372.2631,,10000.0,0.11584821,2.9162471,4680.2676,2458.598,geogrid,geogrid
PORO,LowerReek,Westerlands,Total,0.17610015,,0.4476803,0.0,0.05994958,0.28764358,0.08666369,geogrid,geogrid
SW,LowerReek,Westerlands,Total,0.97322,,1.0,0.037309885,1.0,1.0,0.14485994,geogrid,geogrid
PERM,MidReek,Dorne,Total,1165.4554,,10000.0,0.10628564,3.1988933,3949.8706,2325.9692,geogrid,geogrid
PORO,MidReek,Dorne,Total,0.1741299,,0.44691283,0.0,0.07285251,0.28507334,0.08079133,geogrid,geogrid
SW,MidReek,Dorne,Total,0.9757732,,1.0,0.0,1.0,1.0,0.120746724,geogrid,geogrid
PERM,MidReek,IronIslands,Total,1408.7706,,10000.0,0.10297867,3.1690688,4758.3096,2461.275,geogrid,geogrid
PORO,MidReek,IronIslands,Total,0.18568556,,0.42404634,0.0,0.07803669,0.29060432,0.08119107,geogrid,geogrid
SW,MidReek,IronIslands,Total,0.4588755,,1.0,0.0,0.03961847,1.0,0.40058494,geogrid,geogrid
PERM,MidReek,North,Total,948.847,,10000.0,0.108949944,2.3576272,3181.6116,2102.3584,geogrid,geogrid
PORO,MidReek,North,Total,0.15843956,,0.4438725,0.0,0.056671847,0.27632922,0.08317946,geogrid,geogrid
SW,MidReek,North,Total,0.99126035,,1.0,0.0,1.0,1.0,0.084883876,geogrid,geogrid
PERM,MidReek,Reach,Total,1293.3221,,10000.0,0.11480976,2.69175,4384.38,2440.1262,geogrid,geogrid
PORO,MidReek,Reach,Total,0.17434928,,0.44261843,0.0,0.06264527,0.2888094,0.08605395,geogrid,geogrid
SW,MidReek,Reach,Total,0.600429,,1.0,0.0,0.059468426,1.0,0.40784255,geogrid,geogrid
PERM,MidReek,Stormlands,Total,1341.5585,,10000.0,0.21530819,5.364729,4270.099,2332.103,geogrid,geogrid
PORO,MidReek,Stormlands,Total,0.18541539,,0.40194398,0.0,0.087530196,0.28043595,0.07539589,geogrid,geogrid
SW,MidReek,Stormlands,Total,0.12802203,,0.59666103,0.0,0.024966877,0.2736781,0.10527069,geogrid,geogrid
