Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:17:03
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       277664706.46         49639630.36         39890852.23         25088585.89
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  277664706.46         49639630.36         39890852.23         25088585.89
MidReek    1                       200371769.36         39357134.73         32095002.71         20185535.96
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  200371769.36         39357134.73         32095002.71         20185535.96
LowerReek  1                       124420170.85         25060595.09         20715496.59         13028614.00
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  124420170.85         25060595.09         20715496.59         13028614.00
Totals     1                       602456646.67        114057360.18         92701351.53         58302735.84
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  602456646.67        114057360.18         92701351.53         58302735.84
