ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,9105897,1509712,873273,608977,85743933
Valysar,CentralSouth,65840063,12691432,9831055,6855687,965280712
Valysar,CentralNorth,38350915,6807378,5089206,3548958,499693346
Valysar,NorthHorst,4641547,579988,255425,156895,30735762
Valysar,CentralRamp,13576380,2021343,1462514,1019885,143599756
Valysar,CentralHorst,87449733,14134102,10885715,7591154,1068834523
Valysar,EastLowland,655197,136183,63929,44581,6276942
Therys,WestLowland,3383296,516035,247602,172665,24311231
Therys,CentralSouth,15384950,3784050,2544490,1774400,249835546
Therys,CentralNorth,20886505,4027652,2328485,1623769,228626665
Therys,NorthHorst,6392009,877520,337948,207585,40665805
Therys,CentralRamp,6770879,1681014,1289179,899009,126580515
Therys,CentralHorst,32026014,7887386,6110242,4260977,599945636
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,554825,83509,49711,34666,4880981
Volon,CentralSouth,35767636,6493824,4889859,3409944,480120115
Volon,CentralNorth,6505342,887403,470182,327881,46165674
Volon,NorthHorst,4803329,856980,633648,389218,76247880
Volon,CentralRamp,12075013,2187990,1638693,1142743,160898194
Volon,CentralHorst,83966391,14956868,11901443,8299472,1168565699
Volon,EastLowland,0,0,0,0,0
