Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:21:09
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       271110378.54         42784520.22         32478872.15         20426963.27
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  271110378.54         42784520.22         32478872.15         20426963.27
MidReek    1                       214337960.96         40564452.17         32292940.89         20310025.38
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  214337960.96         40564452.17         32292940.89         20310025.38
LowerReek  1                       140514361.97         28983501.46         23670044.05         14886819.91
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  140514361.97         28983501.46         23670044.05         14886819.91
Totals     1                       625962701.48        112332473.84         88441857.09         55623808.56
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  625962701.48        112332473.84         88441857.09         55623808.56
