Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:21:09
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       271078351.87         42808564.19         32229333.62         20270020.81
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  271078351.87         42808564.19         32229333.62         20270020.81
MidReek    1                       214295714.77         40563304.06         32052774.05         20158977.04
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  214295714.77         40563304.06         32052774.05         20158977.04
LowerReek  1                       140633996.96         29027664.66         23455723.47         14752027.09
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  140633996.96         29027664.66         23455723.47         14752027.09
Totals     1                       626008063.60        112399532.91         87737831.14         55181024.95
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  626008063.60        112399532.91         87737831.14         55181024.95
