ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5899438,819904,449188,313241,44104387
Valysar,CentralSouth,50852838,10004957,7677351,5353802,753815272
Valysar,CentralNorth,32577911,4992681,3324348,2318235,326407431
Valysar,NorthHorst,4699313,524409,195334,119984,23504864
Valysar,CentralRamp,12729130,2390406,1755140,1223947,172331719
Valysar,CentralHorst,81049549,13207797,9981038,6960278,980007122
Valysar,EastLowland,2155061,353390,176174,122855,17298017
Therys,WestLowland,2814264,533929,251380,175300,24682266
Therys,CentralSouth,14654358,2748910,1543768,1076546,151577738
Therys,CentralNorth,12958936,2829578,1598870,1114972,156988114
Therys,NorthHorst,11255438,1587449,589877,362332,70980854
Therys,CentralRamp,6362336,1400002,1035970,722433,101718628
Therys,CentralHorst,26148793,6704766,5259604,3667785,516424178
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,340015,55051,24441,17044,2399752
Volon,CentralSouth,28179522,5174266,3751604,2616181,368358313
Volon,CentralNorth,3412189,425162,177245,123602,17403118
Volon,NorthHorst,6441781,1120487,776187,476773,93399836
Volon,CentralRamp,8050982,1386555,965557,673331,94805001
Volon,CentralHorst,74922506,12590708,9291786,6479628,912331619
Volon,EastLowland,0,0,0,0,0
