SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9729373,4.1634181,1,SWOF,,,,
0.0405601,6.1e-05,0.9434627,2.2334317,1,SWOF,,,,
0.0605601,0.0004769,0.8813201,0.9246556,1,SWOF,,,,
0.0805601,0.0012939,0.8169833,0.4935447,1,SWOF,,,,
0.1005601,0.0025488,0.751687,0.3030079,1,SWOF,,,,
0.1205601,0.0042859,0.6863826,0.2033024,1,SWOF,,,,
0.1405601,0.0065547,0.6219109,0.1450421,1,SWOF,,,,
0.1605601,0.0094092,0.5590548,0.10824,1,SWOF,,,,
0.1805601,0.0129074,0.4985395,0.0836031,1,SWOF,,,,
0.2005601,0.0171117,0.4410104,0.0663518,1,SWOF,,,,
0.2205601,0.0220887,0.3870064,0.0538308,1,SWOF,,,,
0.2405601,0.0279096,0.3369376,0.0444732,1,SWOF,,,,
0.2605601,0.0346499,0.2910739,0.0373072,1,SWOF,,,,
0.2805601,0.0423893,0.2495448,0.0317054,1,SWOF,,,,
0.3005601,0.0512119,0.2123502,0.0272484,1,SWOF,,,,
0.3205601,0.0612059,0.1793795,0.0236477,1,SWOF,,,,
0.3405601,0.072463,0.1504339,0.0206997,1,SWOF,,,,
0.3605601,0.0850781,0.1252511,0.0182574,1,SWOF,,,,
0.3805601,0.0991485,0.1035278,0.0162129,1,SWOF,,,,
0.4005601,0.1147733,0.0849395,0.0144851,1,SWOF,,,,
0.4205601,0.1320519,0.0691564,0.0130127,1,SWOF,,,,
0.4405601,0.1510827,0.0558559,0.0117484,1,SWOF,,,,
0.4605601,0.1719613,0.0447308,0.0106552,1,SWOF,,,,
0.4805601,0.1947783,0.0354953,0.0097039,1,SWOF,,,,
0.5005601,0.219619,0.0278898,0.0088713,1,SWOF,,,,
0.5205601,0.246568,0.0216792,0.0081387,1,SWOF,,,,
0.5405601,0.2756651,0.0166485,0.0074909,1,SWOF,,,,
0.5605601,0.3069486,0.0126123,0.0069155,1,SWOF,,,,
0.5805601,0.340433,0.0094082,0.0064022,1,SWOF,,,,
0.6005601,0.3761036,0.006895,0.0059425,1,SWOF,,,,
0.6205601,0.4139094,0.0049505,0.0055293,1,SWOF,,,,
0.6405601,0.453756,0.0034699,0.0051565,1,SWOF,,,,
0.6605601,0.4954973,0.0023635,0.0048193,1,SWOF,,,,
0.6805601,0.5389264,0.0015551,0.0045132,1,SWOF,,,,
0.7005601,0.5837657,0.0009807,0.0042346,1,SWOF,,,,
0.7205601,0.6296557,0.0005862,0.0039803,1,SWOF,,,,
0.7405601,0.676143,0.0003269,0.0037476,1,SWOF,,,,
0.7605601,0.7226643,0.0001661,0.0035343,1,SWOF,,,,
0.7805601,0.7685243,7.4e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8128532,2.71e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8545092,7.1e-06,0.0029905,1,SWOF,,,,
0.8405601,0.8917407,1e-06,0.0028362,1,SWOF,,,,
0.8605601,0.921414,0.0,0.0026932,1,SWOF,,,,
0.8643609,0.9258496,0.0,0.002668,1,SWOF,,,,
0.8805601,0.9347053,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9456388,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9565723,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9675058,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9784392,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9893727,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.8734253,0.0
,,,,1,SGOF,0.07,0.0013843,0.8196252,0.0
,,,,1,SGOF,0.09,0.0030556,0.7640141,0.0
,,,,1,SGOF,0.11,0.0051238,0.70716,0.0
,,,,1,SGOF,0.13,0.0076828,0.6497375,0.0
,,,,1,SGOF,0.15,0.0108231,0.5924744,0.0
,,,,1,SGOF,0.17,0.0146353,0.5361059,0.0
,,,,1,SGOF,0.19,0.0192122,0.4813343,0.0
,,,,1,SGOF,0.21,0.0246489,0.4287941,0.0
,,,,1,SGOF,0.23,0.0310438,0.3790239,0.0
,,,,1,SGOF,0.25,0.0384977,0.332449,0.0
,,,,1,SGOF,0.27,0.0471138,0.2893721,0.0
,,,,1,SGOF,0.29,0.056997,0.2499746,0.0
,,,,1,SGOF,0.31,0.0682526,0.2143244,0.0
,,,,1,SGOF,0.33,0.0809849,0.18239,0.0
,,,,1,SGOF,0.35,0.0952953,0.1540579,0.0
,,,,1,SGOF,0.37,0.1112806,0.1291506,0.0
,,,,1,SGOF,0.39,0.1290303,0.1074448,0.0
,,,,1,SGOF,0.41,0.1486234,0.088688,0.0
,,,,1,SGOF,0.43,0.1701262,0.0726118,0.0
,,,,1,SGOF,0.45,0.1935881,0.0589443,0.0
,,,,1,SGOF,0.47,0.2190387,0.0474183,0.0
,,,,1,SGOF,0.49,0.2464843,0.0377778,0.0
,,,,1,SGOF,0.51,0.2759047,0.0297826,0.0
,,,,1,SGOF,0.53,0.3072498,0.0232108,0.0
,,,,1,SGOF,0.55,0.3404381,0.0178604,0.0
,,,,1,SGOF,0.57,0.375354,0.0135492,0.0
,,,,1,SGOF,0.59,0.4118478,0.010115,0.0
,,,,1,SGOF,0.61,0.4497355,0.0074141,0.0
,,,,1,SGOF,0.63,0.4888004,0.0053208,0.0
,,,,1,SGOF,0.65,0.5287952,0.0037253,0.0
,,,,1,SGOF,0.67,0.5694461,0.0025331,0.0
,,,,1,SGOF,0.69,0.6104563,0.0016628,0.0
,,,,1,SGOF,0.71,0.6515117,0.0010455,0.0
,,,,1,SGOF,0.73,0.6922853,0.0006226,0.0
,,,,1,SGOF,0.75,0.7324413,0.0003458,0.0
,,,,1,SGOF,0.77,0.7716382,0.0001749,0.0
,,,,1,SGOF,0.79,0.809527,7.75e-05,0.0
,,,,1,SGOF,0.81,0.8457432,2.81e-05,0.0
,,,,1,SGOF,0.83,0.8798803,7.3e-06,0.0
,,,,1,SGOF,0.85,0.9114092,9e-07,0.0
,,,,1,SGOF,0.87,0.9393222,0.0,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9691569,7.6168415,2,SWOF,,,,
0.1382346,7.75e-05,0.9355341,5.9450677,2,SWOF,,,,
0.1582346,0.0006093,0.8646327,3.8062496,2,SWOF,,,,
0.1782346,0.0016645,0.7914114,2.5699127,2,SWOF,,,,
0.1982346,0.0032997,0.7174623,1.809255,2,SWOF,,,,
0.2182346,0.0055828,0.6440762,1.3174801,2,SWOF,,,,
0.2382346,0.0085891,0.5724179,0.9864521,2,SWOF,,,,
0.2582346,0.0124009,0.5035608,0.7560392,2,SWOF,,,,
0.2782346,0.0171075,0.4384555,0.5910649,2,SWOF,,,,
0.2982346,0.0228054,0.377882,0.4700569,2,SWOF,,,,
0.3182346,0.0295983,0.3224095,0.3794246,2,SWOF,,,,
0.3382346,0.037597,0.2723773,0.3102933,2,SWOF,,,,
0.3582346,0.0469196,0.2279003,0.2567078,2,SWOF,,,,
0.3782346,0.0576909,0.1888947,0.2145753,2,SWOF,,,,
0.3982346,0.0700421,0.1551171,0.1810228,2,SWOF,,,,
0.4182346,0.0841098,0.1262085,0.1539948,2,SWOF,,,,
0.4382346,0.1000352,0.1017366,0.1319957,2,SWOF,,,,
0.4582346,0.1179618,0.0812332,0.1139205,2,SWOF,,,,
0.4782346,0.1380341,0.0642232,0.0989411,2,SWOF,,,,
0.4982346,0.1603943,0.0502461,0.0864291,2,SWOF,,,,
0.5182346,0.1851787,0.0388707,0.0759023,2,SWOF,,,,
0.5382346,0.2125139,0.0297035,0.0669862,2,SWOF,,,,
0.5582346,0.2425312,0.0223979,0.0593877,2,SWOF,,,,
0.5782346,0.2752971,0.0166329,0.0528747,2,SWOF,,,,
0.5982346,0.3108652,0.0121387,0.0472624,2,SWOF,,,,
0.6182346,0.3492538,0.0086826,0.042402,2,SWOF,,,,
0.6382346,0.3904317,0.0060664,0.038173,2,SWOF,,,,
0.6582346,0.4343054,0.004122,0.0344775,2,SWOF,,,,
0.6782346,0.4807044,0.0027082,0.0312347,2,SWOF,,,,
0.6982346,0.529366,0.0017074,0.0283784,2,SWOF,,,,
0.7182346,0.5799164,0.0010221,0.0258531,2,SWOF,,,,
0.7382346,0.6318518,0.0005722,0.023613,2,SWOF,,,,
0.7582346,0.6845147,0.0002929,0.0216192,2,SWOF,,,,
0.7782346,0.7370654,0.0001323,0.0198393,2,SWOF,,,,
0.7982346,0.7884341,4.95e-05,0.0182457,2,SWOF,,,,
0.8182346,0.8372202,1.36e-05,0.0168149,2,SWOF,,,,
0.8382346,0.8813661,2.1e-06,0.0155269,2,SWOF,,,,
0.8582346,0.9172618,0.0,0.0143646,2,SWOF,,,,
0.8643609,0.9258496,0.0,0.0140424,2,SWOF,,,,
0.8782346,0.933434,0.0,0.013313,2,SWOF,,,,
0.8982346,0.9443675,0.0,0.0123596,2,SWOF,,,,
0.9182346,0.955301,0.0,0.0114933,2,SWOF,,,,
0.9382346,0.9662344,0.0,0.0107044,2,SWOF,,,,
0.9582346,0.9771679,0.0,0.0099847,2,SWOF,,,,
0.9782346,0.9881014,0.0,0.0093267,2,SWOF,,,,
0.9982346,0.9990349,0.0,0.0087242,2,SWOF,,,,
1.0,1.0,0.0,0.0086734,2,SWOF,,,,
,,,,2,SGOF,0.0,0.0,1.0,0.0
,,,,2,SGOF,0.05,0.0,0.856843,0.0
,,,,2,SGOF,0.07,0.0015881,0.7954994,0.0
,,,,2,SGOF,0.09,0.0035649,0.7321603,0.0
,,,,2,SGOF,0.11,0.0060845,0.6677184,0.0
,,,,2,SGOF,0.13,0.0092814,0.603187,0.0
,,,,2,SGOF,0.15,0.0132871,0.5396139,0.0
,,,,2,SGOF,0.17,0.0182353,0.478006,0.0
,,,,2,SGOF,0.19,0.0242637,0.4192652,0.0
,,,,2,SGOF,0.21,0.0315147,0.3641386,0.0
,,,,2,SGOF,0.23,0.0401353,0.3131885,0.0
,,,,2,SGOF,0.25,0.0502762,0.2667804,0.0
,,,,2,SGOF,0.27,0.0620903,0.2250905,0.0
,,,,2,SGOF,0.29,0.0757305,0.1881253,0.0
,,,,2,SGOF,0.31,0.0913469,0.1557508,0.0
,,,,2,SGOF,0.33,0.1090828,0.1277252,0.0
,,,,2,SGOF,0.35,0.1290707,0.1037316,0.0
,,,,2,SGOF,0.37,0.151427,0.0834071,0.0
,,,,2,SGOF,0.39,0.176246,0.0663678,0.0
,,,,2,SGOF,0.41,0.2035945,0.052228,0.0
,,,,2,SGOF,0.43,0.2335043,0.0406146,0.0
,,,,2,SGOF,0.45,0.2659669,0.0311768,0.0
,,,,2,SGOF,0.47,0.3009271,0.0235921,0.0
,,,,2,SGOF,0.49,0.3382783,0.0175691,0.0
,,,,2,SGOF,0.51,0.3778588,0.0128486,0.0
,,,,2,SGOF,0.53,0.4194503,0.0092028,0.0
,,,,2,SGOF,0.55,0.4627785,0.0064338,0.0
,,,,2,SGOF,0.57,0.5075152,0.0043711,0.0
,,,,2,SGOF,0.59,0.5532844,0.0028695,0.0
,,,,2,SGOF,0.61,0.5996687,0.0018062,0.0
,,,,2,SGOF,0.63,0.6462185,0.0010788,0.0
,,,,2,SGOF,0.65,0.6924609,0.0006022,0.0
,,,,2,SGOF,0.67,0.7379079,0.0003071,0.0
,,,,2,SGOF,0.69,0.7820612,0.0001381,0.0
,,,,2,SGOF,0.71,0.8244092,5.14e-05,0.0
,,,,2,SGOF,0.73,0.8644049,1.4e-05,0.0
,,,,2,SGOF,0.75,0.9013899,2e-06,0.0
,,,,2,SGOF,0.77,0.9342674,0.0,0.0
,,,,2,SGOF,0.7817654,0.95,0.0,0.0
,,,,2,SGOF,0.8817654,1.0,0.0,0.0
0.0211401,0.0,1.0,9.95715,3,SWOF,,,,
0.0311401,0.0,0.9729175,4.2468436,3,SWOF,,,,
0.0411401,6.11e-05,0.9434212,2.3013697,3,SWOF,,,,
0.0611401,0.0004775,0.8812328,0.9626147,3,SWOF,,,,
0.0811401,0.0012958,0.8168492,0.5164779,3,SWOF,,,,
0.1011401,0.0025524,0.751507,0.3180815,3,SWOF,,,,
0.1211401,0.0042921,0.6861592,0.2138634,3,SWOF,,,,
0.1411401,0.0065645,0.6216479,0.1528055,3,SWOF,,,,
0.1611401,0.0094236,0.5587576,0.1141621,3,SWOF,,,,
0.1811401,0.0129275,0.4982146,0.0882547,3,SWOF,,,,
0.2011401,0.0171389,0.4406652,0.0700927,3,SWOF,,,,
0.2211401,0.0221245,0.3866486,0.0568986,3,SWOF,,,,
0.2411401,0.0279556,0.336575,0.0470302,3,SWOF,,,,
0.2611401,0.0347079,0.2907138,0.0394683,3,SWOF,,,,
0.2811401,0.0424614,0.2491936,0.0335536,3,SWOF,,,,
0.3011401,0.0513004,0.2120134,0.0288456,3,SWOF,,,,
0.3211401,0.0613132,0.1790612,0.0250404,3,SWOF,,,,
0.3411401,0.0725919,0.1501373,0.0219239,3,SWOF,,,,
