ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5071984,804798,438737,305953,43078246
Valysar,CentralSouth,68086335,12847241,9797769,6832475,962012529
Valysar,CentralNorth,39275324,6631815,4925918,3435090,483660635
Valysar,NorthHorst,5068990,666735,299373,183890,36024007
Valysar,CentralRamp,13694107,2148425,1473225,1027353,144651375
Valysar,CentralHorst,88015849,13905579,10477389,7306408,1028742253
Valysar,EastLowland,2312006,332726,193734,135101,19022165
Therys,WestLowland,2162612,416468,191462,133516,18799012
Therys,CentralSouth,11958955,2914260,1772527,1236072,174038962
Therys,CentralNorth,21702868,4089328,2388197,1665409,234489652
Therys,NorthHorst,7772921,1028194,398287,244648,47926523
Therys,CentralRamp,6500402,1490342,1151600,803068,113072008
Therys,CentralHorst,30881844,7501765,5764837,4020110,566031439
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,252948,44626,15423,10755,1514349
Volon,CentralSouth,32944069,5838023,3955305,2758232,388359068
Volon,CentralNorth,7572591,953112,368451,256940,36177093
Volon,NorthHorst,6037014,1064447,764605,469659,92006200
Volon,CentralRamp,12478881,2268099,1745196,1217012,171355327
Volon,CentralHorst,83124421,14459214,11193429,7805738,1099047981
Volon,EastLowland,0,0,0,0,0
