FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,24551024.0,0,24551024.0,51440306.0,0.0,4517388450.0,4517388450.0,92178320.0,39164526.0,53013794.0,0.0,39164526.0
2,0.0,0,0.0,72954178.0,0.0,0.0,0.0,75195976.0,0.0,75195976.0,0.0,0.0
3,19865131.0,0,19865131.0,45238136.0,0.0,3655184075.0,3655184075.0,78303808.0,31683597.0,46620211.0,0.0,31683597.0
4,0.0,0,0.0,72046776.0,0.0,0.0,0.0,74255693.0,0.0,74255693.0,0.0,0.0
5,13531025.0,0,13531025.0,36038164.0,0.0,2489708509.0,2489708509.0,58716934.0,21579502.0,37137432.0,0.0,21579502.0
6,0.0,0,0.0,44035537.0,0.0,0.0,0.0,45383542.0,0.0,45383542.0,0.0,0.0
