ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,287986902.93,50534190.14,39313234.19,24725304.11
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,199611778.35,39218145.51,31861431.14,20038635.6
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,122881883.77,26167710.0,21723635.37,13662663.53
LowerReek,2,0.0,0.0,0.0,0.0
