ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,241382049.26,42461055.43,32165088.76,20229615.23
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,175847540.38,33573311.71,25784905.86,16216921.65
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,97800116.59,20735359.42,16736702.94,10526228.09
LowerReek,Region_2,0.0,0.0,0.0,0.0
