ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,20274965,3013788,1391432,970316,136620427
Valysar,CentralSouth,45685820,9216582,7135806,4976155,700642597
Valysar,CentralNorth,34897835,5279633,3577575,2494822,351271004
Valysar,NorthHorst,4651803,775206,452188,277757,54412543
Valysar,CentralRamp,13443285,2245694,1594594,1111990,156568193
Valysar,CentralHorst,80641494,13463547,9938158,6930375,975796837
Valysar,EastLowland,0,0,0,0,0
Therys,WestLowland,3705025,1091621,653969,456045,64211148
Therys,CentralSouth,5301350,1195597,726816,506845,71363796
Therys,CentralNorth,20437934,4066531,2376840,1657490,233374553
Therys,NorthHorst,12964052,1863927,753065,462571,90617623
Therys,CentralRamp,6874183,1682091,1333715,930066,130953296
Therys,CentralHorst,29774163,7576378,5819366,4058135,571385460
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,0,0,0,0,0
Volon,CentralSouth,26753870,4525822,2740130,1910830,269044857
Volon,CentralNorth,6938548,933528,445127,310410,43705683
Volon,NorthHorst,5779272,1100162,808773,496790,97321062
Volon,CentralRamp,11637305,2255708,1749815,1220234,171808925
Volon,CentralHorst,77344653,14232882,11150164,7775568,1094799964
Volon,EastLowland,0,0,0,0,0
