ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4908777,855841,615242,429039,60408656
Valysar,CentralSouth,62227396,11586733,8612049,6005613,845590390
Valysar,CentralNorth,34133423,5855689,4307087,3003547,422899478
Valysar,NorthHorst,4150201,378051,152912,93927,18400211
Valysar,CentralRamp,13747335,2101422,1444345,1007214,141815775
Valysar,CentralHorst,84510369,14572429,11246155,7842507,1104225039
Valysar,EastLowland,288978,72408,25597,17850,2513251
Therys,WestLowland,2193689,419783,200514,139828,19687829
Therys,CentralSouth,8914681,1962377,1202556,838603,118075265
Therys,CentralNorth,18299363,3591405,2091499,1458507,205357833
Therys,NorthHorst,7116355,1109698,458802,281819,55208362
Therys,CentralRamp,6771661,1512117,1144498,798116,112374700
Therys,CentralHorst,27803217,6863832,5231079,3647894,513623435
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,252999,32899,7778,5424,763672
Volon,CentralSouth,28259342,5090144,3286831,2292072,322723761
Volon,CentralNorth,4541538,567834,217063,151369,21312748
Volon,NorthHorst,5076082,935256,710875,436655,85540762
Volon,CentralRamp,11926691,2136315,1618067,1128359,158872939
Volon,CentralHorst,78455116,14014607,10834290,7555293,1063785248
Volon,EastLowland,0,0,0,0,0
