order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time,report_step,observed,error
0,460994.9,5933813.29,1697.9,1648.9,Valysar,298.12139892578125,0.12656451761722565,0.0,0.8734354823827744,True,True,21,29,2,R_A2,2018-03-01,1,299.23,3.0
0,462753.44,5932869.64,1673.4,1624.4,Therys,283.1815490722656,0.05410523340106009,0.0,0.94589476659894,True,True,28,40,11,R_A3,2018-07-03,1,298.52,3.0
1,462753.44,5932869.64,1690.7,1641.7,Volon,284.4574279785156,0.0861707404255867,0.0,0.9138292595744132,True,True,28,40,28,R_A3,2018-07-03,1,280.43,3.0
0,464008.82200000004,5931878.919,2578.7,1634.5379999999998,Valysar,277.4862670898437,0.05986901745200157,0.0,0.9401309825479984,True,True,31,50,3,R_A4,2018-09-12,1,288.6,3.0
1,464291.761,5932429.155,3197.5,1643.655,Volon,279.89395141601557,0.054852660745382316,0.0,0.9451473392546176,True,True,35,48,29,R_A4,2018-09-12,1,282.13,3.0
0,461519.21,5935692.65,1737.8,1688.8,Valysar,272.04879760742193,1.0,-6.4606205618883495e-15,6.4606205618883495e-15,True,True,30,19,2,R_A5,2018-04-28,1,278.7,3.0
1,461519.21,5935692.65,1769.1,1720.1,Volon,276.33248901367193,1.0,-7.301533509751492e-12,7.301533509751492e-12,True,True,30,20,27,R_A5,2018-04-28,1,286.55,3.0
0,461292.74,5931883.26,1759.9,1710.9,Therys,277.35440063476557,1.0,-7.236545516737127e-15,7.236545516737127e-15,True,True,16,41,10,R_A6,2018-11-07,1,280.85,3.0
1,461292.74,5931883.26,1777.4,1728.4,Volon,279.43777465820307,1.0,-3.8573981003123324e-16,3.8573981003123324e-16,True,True,16,41,27,R_A6,2018-11-07,1,286.41,3.0
