CONIPOS,DRAWDOWN,SWAT,CONBPRES,DEPTH,CONKPOS,SGAS,DATE,WELL,PRESSURE,CONJPOS,CONIDX,WELLMODEL
22,0,0.712632954120636,302.4187316894531,1667.1199951171875,15,0.0,2018-01-01,R_A2,302.4187316894531,30,15,STANDARD
22,0,0.9810691475868225,302.5526123046875,1669.11572265625,16,0.0,2018-01-01,R_A2,302.5526123046875,30,16,STANDARD
22,0,0.945175051689148,302.6864929199219,1671.111572265625,17,0.0,2018-01-01,R_A2,302.6864929199219,30,17,STANDARD
22,0,0.9814856648445129,302.8123779296875,1672.9881591796875,18,0.0,2018-01-01,R_A2,302.8123779296875,30,18,STANDARD
22,0,0.9939976930618286,302.89569091796875,1674.229736328125,18,0.0,2018-01-01,R_A2,302.89569091796875,29,19,STANDARD
22,0,1.0,303.02569580078125,1676.1676025390625,27,0.0,2018-01-01,R_A2,303.02569580078125,29,20,STANDARD
22,0,1.0,303.47802734375,1677.9368896484375,28,0.0,2018-01-01,R_A2,303.47802734375,29,21,STANDARD
22,0,1.0,303.64569091796875,1679.7061767578125,29,0.0,2018-01-01,R_A2,303.64569091796875,29,22,STANDARD
22,0,1.0,303.8133544921875,1681.4754638671875,30,0.0,2018-01-01,R_A2,303.8133544921875,29,23,STANDARD
22,0,1.0,303.98101806640625,1683.2447509765625,31,0.0,2018-01-01,R_A2,303.98101806640625,29,24,STANDARD
28,0,0.6481541991233826,298.53814697265625,1609.243408203125,1,0.0,2018-01-01,R_A3,298.53814697265625,41,1,STANDARD
28,0,0.11823459714651108,298.676513671875,1611.3077392578125,2,0.0,2018-01-01,R_A3,298.676513671875,41,2,STANDARD
28,0,0.17559900879859924,298.8148498535156,1613.3720703125,3,0.0,2018-01-01,R_A3,298.8148498535156,41,3,STANDARD
28,0,0.18915219604969025,298.9532165527344,1615.4365234375,4,0.0,2018-01-01,R_A3,298.9532165527344,41,4,STANDARD
28,0,0.6481541991233826,299.0915832519531,1617.5008544921875,5,0.0,2018-01-01,R_A3,299.0915832519531,41,5,STANDARD
28,0,0.2591858208179474,299.2299499511719,1619.565185546875,6,0.0,2018-01-01,R_A3,299.2299499511719,41,6,STANDARD
29,0,0.23034392297267914,298.54638671875,1609.3663330078125,6,0.0,2018-01-01,R_A3,298.54638671875,41,7,STANDARD
29,0,0.19715377688407898,298.68377685546875,1611.4163818359375,7,0.0,2018-01-01,R_A3,298.68377685546875,41,8,STANDARD
29,0,0.24272115528583527,298.8211669921875,1613.46630859375,8,0.0,2018-01-01,R_A3,298.8211669921875,41,9,STANDARD
29,0,0.7983514070510864,298.95855712890625,1615.516357421875,9,0.0,2018-01-01,R_A3,298.95855712890625,41,10,STANDARD
29,0,0.7988103032112122,299.095947265625,1617.5662841796875,10,0.0,2018-01-01,R_A3,299.095947265625,41,11,STANDARD
29,0,0.048717088997364044,299.24237060546875,1619.750732421875,11,0.0,2018-01-01,R_A3,299.24237060546875,41,12,STANDARD
29,0,0.05399089306592941,299.3978271484375,1622.0697021484375,12,0.0,2018-01-01,R_A3,299.3978271484375,41,13,STANDARD
29,0,0.3697081506252289,299.5532531738281,1624.388671875,13,0.0,2018-01-01,R_A3,299.5532531738281,41,14,STANDARD
29,0,0.38560113310813904,299.7087097167969,1626.707763671875,14,0.0,2018-01-01,R_A3,299.7087097167969,41,15,STANDARD
29,0,0.5033208727836609,299.8641662597656,1629.026611328125,15,0.0,2018-01-01,R_A3,299.8641662597656,41,16,STANDARD
29,0,0.8153588175773621,299.992919921875,1630.9468994140625,16,0.0,2018-01-01,R_A3,299.992919921875,41,17,STANDARD
29,0,1.0,300.16583251953125,1633.5262451171875,27,0.0,2018-01-01,R_A3,300.16583251953125,41,18,STANDARD
29,0,0.05029548332095146,300.40966796875,1637.1630859375,28,0.0,2018-01-01,R_A3,300.40966796875,41,19,STANDARD
29,0,0.08577360957860947,300.6535339355469,1640.8001708984375,29,0.0,2018-01-01,R_A3,300.6535339355469,41,20,STANDARD
29,0,0.6888055205345154,300.89739990234375,1644.4371337890625,30,0.0,2018-01-01,R_A3,300.89739990234375,41,21,STANDARD
29,0,0.09458150714635849,301.14129638671875,1648.0740966796875,31,0.0,2018-01-01,R_A3,301.14129638671875,41,22,STANDARD
30,0,0.04987418279051781,300.009033203125,1631.1873779296875,1,0.0,2018-01-01,R_A4,300.009033203125,52,1,STANDARD
31,0,0.062354348599910736,299.7571105957031,1627.4293212890625,1,0.0,2018-01-01,R_A4,299.7571105957031,52,2,STANDARD
31,0,0.06649763137102127,299.89520263671875,1629.4896240234375,2,0.0,2018-01-01,R_A4,299.89520263671875,52,3,STANDARD
31,0,0.05385250598192215,300.0333251953125,1631.5498046875,3,0.0,2018-01-01,R_A4,300.0333251953125,52,4,STANDARD
31,0,0.057518646121025085,300.17144775390625,1633.610107421875,4,0.0,2018-01-01,R_A4,300.17144775390625,52,5,STANDARD
32,0,0.05650549381971359,300.0901184082031,1632.3968505859375,4,0.0,2018-01-01,R_A4,300.0901184082031,52,6,STANDARD
32,0,0.05973724648356438,300.3236999511719,1635.880615234375,4,0.0,2018-01-01,R_A4,300.3236999511719,51,7,STANDARD
33,0,0.060658808797597885,300.4202575683594,1637.321044921875,4,0.0,2018-01-01,R_A4,300.4202575683594,51,8,STANDARD
33,0,0.058803532272577286,300.29644775390625,1635.474609375,3,0.0,2018-01-01,R_A4,300.29644775390625,51,9,STANDARD
33,0,0.06411956250667572,300.74395751953125,1642.1485595703125,4,0.0,2018-01-01,R_A4,300.74395751953125,50,10,STANDARD
34,0,0.06115506589412689,300.67578125,1641.132080078125,4,0.0,2018-01-01,R_A4,300.67578125,50,11,STANDARD
34,0,0.10109613835811615,300.5467224121094,1639.20703125,3,0.0,2018-01-01,R_A4,300.5467224121094,50,12,STANDARD
35,0,0.09800664335489273,300.66064453125,1640.9061279296875,3,0.0,2018-01-01,R_A4,300.66064453125,50,13,STANDARD
35,0,0.20057255029678345,300.53570556640625,1639.0426025390625,2,0.0,2018-01-01,R_A4,300.53570556640625,50,14,STANDARD
35,0,0.23823222517967224,300.72943115234375,1641.93212890625,2,0.0,2018-01-01,R_A4,300.72943115234375,49,15,STANDARD
36,0,0.05358772352337837,300.7579650878906,1642.357421875,30,0.0,2018-01-01,R_A4,300.7579650878906,49,16,STANDARD
36,0,0.08878301084041595,300.5735168457031,1639.6068115234375,30,0.0,2018-01-01,R_A4,300.5735168457031,48,17,STANDARD
37,0,0.18201863765716553,301.0526123046875,1646.7513427734375,30,0.0,2018-01-01,R_A4,301.0526123046875,48,18,STANDARD
38,0,0.32039687037467957,301.5025939941406,1653.461669921875,30,0.0,2018-01-01,R_A4,301.5025939941406,48,19,STANDARD
38,0,0.15317369997501373,301.7947998046875,1657.8184814453125,30,0.0,2018-01-01,R_A4,301.7947998046875,47,20,STANDARD
31,0,1.0,303.8440856933594,1685.026611328125,1,0.0,2018-01-01,R_A5,303.8440856933594,20,1,STANDARD
31,0,1.0,304.0601806640625,1687.3070068359375,2,0.0,2018-01-01,R_A5,304.0601806640625,20,2,STANDARD
31,0,1.0,304.27630615234375,1689.5875244140625,3,0.0,2018-01-01,R_A5,304.27630615234375,20,3,STANDARD
31,0,1.0,304.4924011230469,1691.8680419921875,4,0.0,2018-01-01,R_A5,304.4924011230469,20,4,STANDARD
31,0,1.0,304.7085266113281,1694.1485595703125,5,0.0,2018-01-01,R_A5,304.7085266113281,20,5,STANDARD
31,0,1.0,304.9246520996094,1696.4290771484375,6,0.0,2018-01-01,R_A5,304.9246520996094,20,6,STANDARD
31,0,1.0,305.446533203125,1698.70947265625,7,0.0,2018-01-01,R_A5,305.446533203125,20,7,STANDARD
31,0,1.0,305.988037109375,1707.6488037109375,11,0.0,2018-01-01,R_A5,305.988037109375,20,8,STANDARD
31,0,1.0,306.1695251464844,1709.5638427734375,12,0.0,2018-01-01,R_A5,306.1695251464844,20,9,STANDARD
31,0,1.0,305.4322814941406,1701.7845458984375,12,0.0,2018-01-01,R_A5,305.4322814941406,21,10,STANDARD
31,0,1.0,305.6291198730469,1703.735107421875,13,0.0,2018-01-01,R_A5,305.6291198730469,21,11,STANDARD
31,0,1.0,305.81396484375,1705.6856689453125,14,0.0,2018-01-01,R_A5,305.81396484375,21,12,STANDARD
31,0,1.0,305.9988098144531,1707.63623046875,15,0.0,2018-01-01,R_A5,305.9988098144531,21,13,STANDARD
31,0,1.0,306.3287048339844,1709.5867919921875,16,0.0,2018-01-01,R_A5,306.3287048339844,21,14,STANDARD
31,0,1.0,306.5135498046875,1711.537353515625,17,0.0,2018-01-01,R_A5,306.5135498046875,21,15,STANDARD
31,0,1.0,306.6856994628906,1713.35400390625,18,0.0,2018-01-01,R_A5,306.6856994628906,21,16,STANDARD
31,0,1.0,306.7843933105469,1714.3951416015625,19,0.0,2018-01-01,R_A5,306.7843933105469,21,17,STANDARD
31,0,1.0,306.75689697265625,1715.7628173828125,27,0.0,2018-01-01,R_A5,306.75689697265625,21,18,STANDARD
31,0,1.0,306.978271484375,1718.098388671875,28,0.0,2018-01-01,R_A5,306.978271484375,21,19,STANDARD
31,0,1.0,307.5054016113281,1720.43408203125,29,0.0,2018-01-01,R_A5,307.5054016113281,21,20,STANDARD
31,0,1.0,307.7267761230469,1722.7696533203125,30,0.0,2018-01-01,R_A5,307.7267761230469,21,21,STANDARD
31,0,1.0,307.9481506347656,1725.105224609375,31,0.0,2018-01-01,R_A5,307.9481506347656,21,22,STANDARD
17,0,1.0,305.11419677734375,1695.20263671875,1,0.0,2018-01-01,R_A6,305.11419677734375,42,1,STANDARD
17,0,1.0,305.2609558105469,1696.7510986328125,2,0.0,2018-01-01,R_A6,305.2609558105469,42,2,STANDARD
17,0,1.0,305.4076843261719,1698.299560546875,3,0.0,2018-01-01,R_A6,305.4076843261719,42,3,STANDARD
17,0,1.0,305.554443359375,1699.84814453125,4,0.0,2018-01-01,R_A6,305.554443359375,42,4,STANDARD
17,0,1.0,305.7012023925781,1701.3966064453125,5,0.0,2018-01-01,R_A6,305.7012023925781,42,5,STANDARD
17,0,1.0,305.54888916015625,1702.9451904296875,6,0.0,2018-01-01,R_A6,305.54888916015625,42,6,STANDARD
17,0,1.0,305.6956481933594,1704.49365234375,7,0.0,2018-01-01,R_A6,305.6956481933594,42,7,STANDARD
17,0,1.0,305.8424072265625,1706.042236328125,8,0.0,2018-01-01,R_A6,305.8424072265625,42,8,STANDARD
17,0,1.0,306.2882080078125,1707.5906982421875,9,0.0,2018-01-01,R_A6,306.2882080078125,42,9,STANDARD
17,0,1.0,306.1291809082031,1709.1392822265625,10,0.0,2018-01-01,R_A6,306.1291809082031,42,10,STANDARD
17,0,1.0,306.3109130859375,1711.055419921875,11,0.0,2018-01-01,R_A6,306.3109130859375,42,11,STANDARD
17,0,1.0,306.52734375,1713.3392333984375,12,0.0,2018-01-01,R_A6,306.52734375,42,12,STANDARD
17,0,1.0,306.7557678222656,1715.623046875,13,0.0,2018-01-01,R_A6,306.7557678222656,42,13,STANDARD
17,0,1.0,306.9721984863281,1717.9068603515625,14,0.0,2018-01-01,R_A6,306.9721984863281,42,14,STANDARD
17,0,1.0,307.18865966796875,1720.190673828125,15,0.0,2018-01-01,R_A6,307.18865966796875,42,15,STANDARD
17,0,1.0,307.55010986328125,1722.474365234375,16,0.0,2018-01-01,R_A6,307.55010986328125,42,16,STANDARD
17,0,1.0,307.7665710449219,1724.7581787109375,17,0.0,2018-01-01,R_A6,307.7665710449219,42,17,STANDARD
17,0,1.0,307.921630859375,1726.394287109375,18,0.0,2018-01-01,R_A6,307.921630859375,42,18,STANDARD
17,0,1.0,307.8930969238281,1727.7508544921875,27,0.0,2018-01-01,R_A6,307.8930969238281,42,19,STANDARD
17,0,1.0,308.3623352050781,1729.4755859375,28,0.0,2018-01-01,R_A6,308.3623352050781,42,20,STANDARD
17,0,1.0,308.52581787109375,1731.2001953125,29,0.0,2018-01-01,R_A6,308.52581787109375,42,21,STANDARD
17,0,1.0,308.68927001953125,1732.9249267578125,30,0.0,2018-01-01,R_A6,308.68927001953125,42,22,STANDARD
17,0,1.0,308.5469665527344,1734.649658203125,31,0.0,2018-01-01,R_A6,308.5469665527344,42,23,STANDARD
22,0,0.11642944812774658,297.8806457519531,1641.094970703125,1,0.0,2018-03-01,R_A2,297.8806457519531,30,1,STANDARD
22,0,0.0591641329228878,298.00091552734375,1642.8890380859375,2,0.0,2018-03-01,R_A2,298.00091552734375,30,2,STANDARD
22,0,0.12656451761722565,298.12139892578125,1644.68310546875,3,0.0,2018-03-01,R_A2,298.12139892578125,30,3,STANDARD
22,0,0.10865037888288498,298.2417297363281,1646.4771728515625,4,0.0,2018-03-01,R_A2,298.2417297363281,30,4,STANDARD
22,0,0.11100424081087112,298.3619079589844,1648.2713623046875,5,0.0,2018-03-01,R_A2,298.3619079589844,30,5,STANDARD
22,0,0.31443923711776733,298.5455017089844,1650.0654296875,6,0.0,2018-03-01,R_A2,298.5455017089844,30,6,STANDARD
22,0,0.8964837789535522,298.6651916503906,1651.859619140625,7,0.0,2018-03-01,R_A2,298.6651916503906,30,7,STANDARD
22,0,0.8728543519973755,298.78851318359375,1653.6536865234375,8,0.0,2018-03-01,R_A2,298.78851318359375,30,8,STANDARD
22,0,0.9158061146736145,299.1026916503906,1655.44775390625,9,0.0,2018-03-01,R_A2,299.1026916503906,30,9,STANDARD
22,0,0.9034247398376465,299.72271728515625,1657.2418212890625,10,0.0,2018-03-01,R_A2,299.72271728515625,30,10,STANDARD
22,0,0.07601595669984818,299.85089111328125,1659.1368408203125,11,0.0,2018-03-01,R_A2,299.85089111328125,30,11,STANDARD
22,0,0.08052559942007065,299.9693298339844,1661.132568359375,12,0.0,2018-03-01,R_A2,299.9693298339844,30,12,STANDARD
22,0,0.4549952447414398,300.261962890625,1663.12841796875,13,0.0,2018-03-01,R_A2,300.261962890625,30,13,STANDARD
22,0,0.5152982473373413,300.49456787109375,1665.1241455078125,14,0.0,2018-03-01,R_A2,300.49456787109375,30,14,STANDARD
22,0,0.7126955389976501,300.6273498535156,1667.1199951171875,15,0.0,2018-03-01,R_A2,300.6273498535156,30,15,STANDARD
22,0,0.9804895520210266,300.75433349609375,1669.11572265625,16,0.0,2018-03-01,R_A2,300.75433349609375,30,16,STANDARD
22,0,0.9451448917388916,300.88629150390625,1671.111572265625,17,0.0,2018-03-01,R_A2,300.88629150390625,30,17,STANDARD
22,0,0.9814754724502563,301.0118713378906,1672.9881591796875,18,0.0,2018-03-01,R_A2,301.0118713378906,30,18,STANDARD
22,0,0.9939941167831421,300.91290283203125,1674.229736328125,18,0.0,2018-03-01,R_A2,300.91290283203125,29,19,STANDARD
22,0,0.9999999403953552,302.63140869140625,1676.1676025390625,27,-5.427741367469707e-09,2018-03-01,R_A2,302.63140869140625,29,20,STANDARD
22,0,1.0,302.8109130859375,1677.9368896484375,28,-9.498054664479143e-16,2018-03-01,R_A2,302.8109130859375,29,21,STANDARD
22,0,1.0,302.22869873046875,1679.7061767578125,29,-1.0364700659627117e-15,2018-03-01,R_A2,302.22869873046875,29,22,STANDARD
22,0,1.0,301.47076416015625,1681.4754638671875,30,2.563013169754047e-11,2018-03-01,R_A2,301.47076416015625,29,23,STANDARD
22,0,1.0,302.20062255859375,1683.2447509765625,31,-2.0939562369566643e-16,2018-03-01,R_A2,302.20062255859375,29,24,STANDARD
31,0,1.0,271.61724853515625,1685.026611328125,1,-7.428592449835146e-15,2018-04-28,R_A5,271.61724853515625,20,1,STANDARD
31,0,1.0,271.8330383300781,1687.3070068359375,2,-7.544846874812852e-15,2018-04-28,R_A5,271.8330383300781,20,2,STANDARD
31,0,1.0,272.0487976074219,1689.5875244140625,3,-6.46062056188835e-15,2018-04-28,R_A5,272.0487976074219,20,3,STANDARD
31,0,1.0,272.26458740234375,1691.8680419921875,4,-6.655632533818234e-15,2018-04-28,R_A5,272.26458740234375,20,4,STANDARD
31,0,1.0,272.4803771972656,1694.1485595703125,5,-6.519073882061896e-15,2018-04-28,R_A5,272.4803771972656,20,5,STANDARD
31,0,1.0,272.6961975097656,1696.4290771484375,6,-4.704858058051167e-15,2018-04-28,R_A5,272.6961975097656,20,6,STANDARD
31,0,1.0,273.2313537597656,1698.70947265625,7,-1.949845492382166e-15,2018-04-28,R_A5,273.2313537597656,20,7,STANDARD
31,0,1.0,275.5903625488281,1707.6488037109375,11,-7.264745445836884e-13,2018-04-28,R_A5,275.5903625488281,20,8,STANDARD
31,0,1.0,275.77557373046875,1709.5638427734375,12,-6.477098046277219e-13,2018-04-28,R_A5,275.77557373046875,20,9,STANDARD
31,0,1.0,274.4482116699219,1701.7845458984375,12,-1.7242429706243456e-11,2018-04-28,R_A5,274.4482116699219,21,10,STANDARD
31,0,1.0,274.64666748046875,1703.735107421875,13,-3.504540407872625e-12,2018-04-28,R_A5,274.64666748046875,21,11,STANDARD
31,0,1.0,274.83428955078125,1705.6856689453125,14,-4.193790714007717e-12,2018-04-28,R_A5,274.83428955078125,21,12,STANDARD
31,0,1.0,275.0250244140625,1707.63623046875,15,-1.7243603463515389e-12,2018-04-28,R_A5,275.0250244140625,21,13,STANDARD
31,0,1.0,275.3941650390625,1709.5867919921875,16,-1.9426767052660443e-12,2018-04-28,R_A5,275.3941650390625,21,14,STANDARD
31,0,1.0,275.68084716796875,1711.537353515625,17,-1.725211092691234e-13,2018-04-28,R_A5,275.68084716796875,21,15,STANDARD
31,0,1.0,275.9580383300781,1713.35400390625,18,-1.83919543548898e-13,2018-04-28,R_A5,275.9580383300781,21,16,STANDARD
31,0,1.0,276.0984802246094,1714.3951416015625,19,0.0,2018-04-28,R_A5,276.0984802246094,21,17,STANDARD
31,0,1.0,276.09674072265625,1715.7628173828125,27,-9.817803688083604e-12,2018-04-28,R_A5,276.09674072265625,21,18,STANDARD
31,0,1.0,276.3324890136719,1718.098388671875,28,-7.30153350975149e-12,2018-04-28,R_A5,276.3324890136719,21,19,STANDARD
31,0,1.0,291.4995422363281,1720.43408203125,29,1.9791185374489682e-19,2018-04-28,R_A5,291.4995422363281,21,20,STANDARD
31,0,1.0,302.74273681640625,1722.7696533203125,30,5.348273979264765e-21,2018-04-28,R_A5,302.74273681640625,21,21,STANDARD
31,0,1.0,306.0259704589844,1725.105224609375,31,-1.2369119374989452e-22,2018-04-28,R_A5,306.0259704589844,21,22,STANDARD
28,0,0.6493405103683472,279.81451416015625,1609.243408203125,1,0.0,2018-07-03,R_A3,279.81451416015625,41,1,STANDARD
28,0,0.11855065077543259,279.95684814453125,1611.3077392578125,2,0.0,2018-07-03,R_A3,279.95684814453125,41,2,STANDARD
28,0,0.17598408460617065,280.0945739746094,1613.3720703125,3,0.0,2018-07-03,R_A3,280.0945739746094,41,3,STANDARD
28,0,0.1897120177745819,280.2323913574219,1615.4365234375,4,0.0,2018-07-03,R_A3,280.2323913574219,41,4,STANDARD
28,0,0.6495739817619324,280.3701171875,1617.5008544921875,5,0.0,2018-07-03,R_A3,280.3701171875,41,5,STANDARD
28,0,0.2602941691875458,280.5079345703125,1619.565185546875,6,0.0,2018-07-03,R_A3,280.5079345703125,41,6,STANDARD
29,0,0.23127856850624084,279.7242431640625,1609.3663330078125,6,0.0,2018-07-03,R_A3,279.7242431640625,41,7,STANDARD
29,0,0.1981683224439621,279.8610534667969,1611.4163818359375,7,0.0,2018-07-03,R_A3,279.8610534667969,41,8,STANDARD
29,0,0.24467775225639343,279.9979553222656,1613.46630859375,8,0.0,2018-07-03,R_A3,279.9979553222656,41,9,STANDARD
29,0,0.797299325466156,280.21429443359375,1615.516357421875,9,0.0,2018-07-03,R_A3,280.21429443359375,41,10,STANDARD
29,0,0.7965074181556702,282.5295104980469,1617.5662841796875,10,0.0,2018-07-03,R_A3,282.5295104980469,41,11,STANDARD
29,0,0.04882634058594704,283.0267333984375,1619.750732421875,11,0.0,2018-07-03,R_A3,283.0267333984375,41,12,STANDARD
29,0,0.054105233401060104,283.1815490722656,1622.0697021484375,12,0.0,2018-07-03,R_A3,283.1815490722656,41,13,STANDARD
29,0,0.37023335695266724,283.336669921875,1624.388671875,13,0.0,2018-07-03,R_A3,283.336669921875,41,14,STANDARD
29,0,0.3862541913986206,283.8067321777344,1626.707763671875,14,0.0,2018-07-03,R_A3,283.8067321777344,41,15,STANDARD
29,0,0.5034358501434326,284.35162353515625,1629.026611328125,15,0.0,2018-07-03,R_A3,284.35162353515625,41,16,STANDARD
29,0,0.8144894242286682,284.4942932128906,1630.9468994140625,16,0.0,2018-07-03,R_A3,284.4942932128906,41,17,STANDARD
29,0,1.0,286.0325927734375,1633.5262451171875,27,4.193100727745147e-12,2018-07-03,R_A3,286.0325927734375,41,18,STANDARD
29,0,0.05050529167056084,284.2145690917969,1637.1630859375,28,0.0,2018-07-03,R_A3,284.2145690917969,41,19,STANDARD
29,0,0.0861707404255867,284.4574279785156,1640.8001708984375,29,0.0,2018-07-03,R_A3,284.4574279785156,41,20,STANDARD
29,0,0.6903123259544373,284.66351318359375,1644.4371337890625,30,0.0,2018-07-03,R_A3,284.66351318359375,41,21,STANDARD
29,0,0.09484799206256866,284.8814392089844,1648.0740966796875,31,0.0,2018-07-03,R_A3,284.8814392089844,41,22,STANDARD
30,0,0.04999594762921333,277.1015319824219,1631.1873779296875,1,0.0,2018-09-12,R_A4,277.1015319824219,52,1,STANDARD
31,0,0.06251583993434906,277.02838134765625,1627.4293212890625,1,0.0,2018-09-12,R_A4,277.02838134765625,52,2,STANDARD
31,0,0.06666973233222961,277.1656494140625,1629.4896240234375,2,0.0,2018-09-12,R_A4,277.1656494140625,52,3,STANDARD
31,0,0.05397547036409378,277.3028869628906,1631.5498046875,3,0.0,2018-09-12,R_A4,277.3028869628906,52,4,STANDARD
31,0,0.057641007006168365,277.440185546875,1633.610107421875,4,0.0,2018-09-12,R_A4,277.440185546875,52,5,STANDARD
32,0,0.05662032589316368,277.5278015136719,1632.3968505859375,4,0.0,2018-09-12,R_A4,277.5278015136719,52,6,STANDARD
32,0,0.05986901745200157,277.48626708984375,1635.880615234375,4,0.0,2018-09-12,R_A4,277.48626708984375,51,7,STANDARD
33,0,0.06088269501924515,277.759521484375,1637.321044921875,4,0.0,2018-09-12,R_A4,277.759521484375,51,8,STANDARD
33,0,0.05889097973704338,277.6363525390625,1635.474609375,3,0.0,2018-09-12,R_A4,277.6363525390625,51,9,STANDARD
33,0,0.06425170600414276,277.8301086425781,1642.1485595703125,4,0.0,2018-09-12,R_A4,277.8301086425781,50,10,STANDARD
34,0,0.06133662164211273,278.00799560546875,1641.132080078125,4,0.0,2018-09-12,R_A4,278.00799560546875,50,11,STANDARD
34,0,0.10130912810564041,277.8798828125,1639.20703125,3,0.0,2018-09-12,R_A4,277.8798828125,50,12,STANDARD
35,0,0.09818431735038757,278.2079162597656,1640.9061279296875,3,0.0,2018-09-12,R_A4,278.2079162597656,50,13,STANDARD
35,0,0.20092913508415222,278.0839538574219,1639.0426025390625,2,0.0,2018-09-12,R_A4,278.0839538574219,50,14,STANDARD
35,0,0.23829063773155212,278.1281433105469,1641.93212890625,2,0.0,2018-09-12,R_A4,278.1281433105469,49,15,STANDARD
36,0,0.05485266074538231,279.8939514160156,1642.357421875,30,0.0,2018-09-12,R_A4,279.8939514160156,49,16,STANDARD
36,0,0.10037724673748016,279.65643310546875,1639.6068115234375,30,0.0,2018-09-12,R_A4,279.65643310546875,48,17,STANDARD
37,0,0.18913306295871735,280.2301025390625,1646.7513427734375,30,0.0,2018-09-12,R_A4,280.2301025390625,48,18,STANDARD
38,0,0.33182352781295776,280.771484375,1653.461669921875,30,0.0,2018-09-12,R_A4,280.771484375,48,19,STANDARD
38,0,0.1818552017211914,281.0146789550781,1657.8184814453125,30,0.0,2018-09-12,R_A4,281.0146789550781,47,20,STANDARD
17,0,1.0,276.1431884765625,1695.20263671875,1,-1.4487668073449804e-17,2018-11-07,R_A6,276.1431884765625,42,1,STANDARD
17,0,1.0,276.2884521484375,1696.7510986328125,2,-8.170620429919115e-18,2018-11-07,R_A6,276.2884521484375,42,2,STANDARD
17,0,1.0,276.4310607910156,1698.299560546875,3,3.990384622224197e-18,2018-11-07,R_A6,276.4310607910156,42,3,STANDARD
17,0,1.0,276.57037353515625,1699.84814453125,4,-6.818788933325754e-18,2018-11-07,R_A6,276.57037353515625,42,4,STANDARD
17,0,1.0,276.70782470703125,1701.3966064453125,5,1.317056306653749e-18,2018-11-07,R_A6,276.70782470703125,42,5,STANDARD
17,0,1.0,276.5483703613281,1702.9451904296875,6,-2.3710291843330184e-16,2018-11-07,R_A6,276.5483703613281,42,6,STANDARD
17,0,1.0,276.6946716308594,1704.49365234375,7,-5.666203607251593e-16,2018-11-07,R_A6,276.6946716308594,42,7,STANDARD
17,0,1.0,276.8429870605469,1706.042236328125,8,-4.287643721309826e-16,2018-11-07,R_A6,276.8429870605469,42,8,STANDARD
17,0,1.0,277.2961120605469,1707.5906982421875,9,-2.5206608631879408e-17,2018-11-07,R_A6,277.2961120605469,42,9,STANDARD
17,0,1.0,277.15325927734375,1709.1392822265625,10,-7.093020866022568e-15,2018-11-07,R_A6,277.15325927734375,42,10,STANDARD
17,0,1.0,277.3544006347656,1711.055419921875,11,-7.236545516737126e-15,2018-11-07,R_A6,277.3544006347656,42,11,STANDARD
17,0,1.0,277.5706481933594,1713.3392333984375,12,-2.4775904289601417e-15,2018-11-07,R_A6,277.5706481933594,42,12,STANDARD
17,0,1.0,277.7991027832031,1715.623046875,13,-1.7476170379696917e-16,2018-11-07,R_A6,277.7991027832031,42,13,STANDARD
17,0,1.0,278.01580810546875,1717.9068603515625,14,-1.0341104306950082e-16,2018-11-07,R_A6,278.01580810546875,42,14,STANDARD
17,0,1.0,278.2386169433594,1720.190673828125,15,-8.876079430101495e-17,2018-11-07,R_A6,278.2386169433594,42,15,STANDARD
