CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES
27,30,5,1609.728271484375,303.5967102050781,0.030531324446201324,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.5967102050781
27,30,6,1612.4217529296875,303.7583312988281,0.036930933594703674,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.7583312988281
27,30,7,1615.1522216796875,303.9325256347656,0.03180873766541481,0.0,3,0,2000-02-01,OP_1,MULTISEG,303.9325256347656
27,30,8,1617.883056640625,304.1067199707031,0.03861269727349281,0.0,4,0,2000-02-01,OP_1,MULTISEG,304.1067199707031
27,30,9,1620.61376953125,304.2809143066406,0.033934690058231354,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.2809143066406
27,30,10,1623.34423828125,304.45513916015625,0.036224622279405594,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.45513916015625
27,30,11,1626.041748046875,304.6274108886719,0.08042807132005692,0.0,7,0,2000-02-01,OP_1,MULTISEG,304.6274108886719
20,13,6,1652.7427978515625,305.9521179199219,0.1500667780637741,0.0,1,0,2000-02-01,OP_2,MULTISEG,305.9521179199219
20,13,7,1655.72216796875,306.1416931152344,0.0858728438615799,0.0,2,0,2000-02-01,OP_2,MULTISEG,306.1416931152344
20,13,8,1658.701416015625,306.33184814453125,0.05089223384857178,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.33184814453125
20,13,9,1661.6807861328125,306.5223388671875,0.06091778725385666,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.5223388671875
20,13,10,1664.66015625,306.7135314941406,0.24647124111652374,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.7135314941406
28,47,9,1655.7320556640625,306.51141357421875,0.10759175568819046,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.51141357421875
28,47,10,1658.703369140625,306.7010803222656,0.12827782332897186,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.7010803222656
28,47,11,1661.5504150390625,306.8828430175781,0.06261277943849564,0.0,3,0,2000-02-01,OP_3,MULTISEG,306.8828430175781
28,47,12,1664.2730712890625,307.0566711425781,0.054265134036540985,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.0566711425781
28,47,13,1666.9959716796875,307.23052978515625,0.05824673920869827,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.23052978515625
28,47,14,1669.7188720703125,307.4043884277344,0.055032968521118164,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.4043884277344
14,38,2,1702.5638427734375,309.5947570800781,0.9999987483024597,0.0,1,0,2000-02-01,WI_1,MULTISEG,309.5947570800781
14,38,3,1705.0697021484375,309.83380126953125,0.9999992847442627,-1.7969469467971066e-07,2,0,2000-02-01,WI_1,MULTISEG,309.83380126953125
14,38,4,1707.57568359375,310.07281494140625,0.9999998211860657,-3.86893965753643e-08,3,0,2000-02-01,WI_1,MULTISEG,310.07281494140625
14,38,5,1710.081298828125,310.311767578125,0.9999996423721313,-8.412690277737056e-08,4,0,2000-02-01,WI_1,MULTISEG,310.311767578125
28,20,7,1690.201416015625,284.7083740234375,0.5780259370803833,0.0,1,0,2000-06-01,WI_2,MULTISEG,284.7083740234375
28,20,8,1693.30322265625,284.8055114746094,0.17658329010009766,0.0,2,0,2000-06-01,WI_2,MULTISEG,284.8055114746094
28,20,9,1696.4051513671875,285.0073547363281,0.40069445967674255,0.0,3,0,2000-06-01,WI_2,MULTISEG,285.0073547363281
28,20,10,1699.5069580078125,285.33428955078125,0.8433153629302979,0.0,4,0,2000-06-01,WI_2,MULTISEG,285.33428955078125
18,29,2,1651.5972900390625,278.331298828125,0.0467815026640892,0.0,1,0,2001-01-01,OP_4,MULTISEG,278.331298828125
18,29,3,1653.6214599609375,278.4593811035156,0.07616271823644638,0.0,2,0,2001-01-01,OP_4,MULTISEG,278.4593811035156
18,29,4,1655.645751953125,278.5870666503906,0.06587623059749603,0.0,3,0,2001-01-01,OP_4,MULTISEG,278.5870666503906
18,29,5,1657.6697998046875,278.71490478515625,0.05771490931510925,0.0,4,0,2001-01-01,OP_4,MULTISEG,278.71490478515625
18,29,6,1660.012451171875,277.3472900390625,0.2573746144771576,0.0,5,0,2001-01-01,OP_4,MULTISEG,277.3472900390625
18,29,11,1673.3804931640625,278.2124938964844,0.10664127767086029,0.0,6,0,2001-01-01,OP_4,MULTISEG,278.2124938964844
18,29,12,1676.16357421875,278.3888854980469,0.08149436116218567,0.0,7,0,2001-01-01,OP_4,MULTISEG,278.3888854980469
18,29,13,1678.94677734375,278.5651550292969,0.08356375247240067,0.0,8,0,2001-01-01,OP_4,MULTISEG,278.5651550292969
18,29,14,1681.7298583984375,278.7407531738281,0.1500512808561325,0.0,9,0,2001-01-01,OP_4,MULTISEG,278.7407531738281
24,37,1,1611.646484375,273.0309143066406,0.06566417217254639,0.0,1,0,2001-01-01,OP_5,MULTISEG,273.0309143066406
24,37,2,1614.1204833984375,273.187744140625,0.03729606792330742,0.0,2,0,2001-01-01,OP_5,MULTISEG,273.187744140625
24,37,3,1616.5947265625,273.3442687988281,0.03751799091696739,0.0,3,0,2001-01-01,OP_5,MULTISEG,273.3442687988281
24,37,4,1619.069091796875,273.5007629394531,0.03846950829029083,0.0,4,0,2001-01-01,OP_5,MULTISEG,273.5007629394531
24,37,5,1621.5435791015625,273.6571960449219,0.03608088567852974,0.0,5,0,2001-01-01,OP_5,MULTISEG,273.6571960449219
24,37,6,1624.8663330078125,274.1911315917969,0.08577565848827362,0.0,6,0,2001-01-01,OP_5,MULTISEG,274.1911315917969
25,37,11,1633.3798828125,274.5220642089844,0.03979890048503876,0.0,7,0,2001-01-01,OP_5,MULTISEG,274.5220642089844
25,37,12,1636.9005126953125,274.7442932128906,0.043671440333127975,0.0,8,0,2001-01-01,OP_5,MULTISEG,274.7442932128906
25,37,13,1640.42138671875,274.9667663574219,0.0439126119017601,0.0,9,0,2001-01-01,OP_5,MULTISEG,274.9667663574219
25,37,14,1643.9422607421875,275.189453125,0.0485340915620327,0.0,10,0,2001-01-01,OP_5,MULTISEG,275.189453125
17,10,6,1703.32958984375,275.081298828125,0.7537338137626648,0.0,1,0,2001-03-01,WI_3,MULTISEG,275.081298828125
17,10,7,1705.42138671875,275.2394104003906,0.8582711219787598,0.0,2,0,2001-03-01,WI_3,MULTISEG,275.2394104003906
16,10,6,1718.383544921875,277.0697326660156,1.0,-4.6153084826139334e-11,3,0,2001-03-01,WI_3,MULTISEG,277.0697326660156
16,10,7,1720.525146484375,277.2699279785156,1.0,5.989289359603633e-12,4,0,2001-03-01,WI_3,MULTISEG,277.2699279785156
16,10,8,1722.66650390625,277.4700927734375,1.0,1.2488156125520233e-12,5,0,2001-03-01,WI_3,MULTISEG,277.4700927734375
16,10,9,1724.807861328125,277.6702575683594,1.0,1.0796429722459422e-11,6,0,2001-03-01,WI_3,MULTISEG,277.6702575683594
16,10,10,1726.9493408203125,277.8704833984375,1.0,1.9872237536078252e-11,7,0,2001-03-01,WI_3,MULTISEG,277.8704833984375
