Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:56:09
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       288367246.03         46779506.96         34924700.82         21965220.29
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  288367246.03         46779506.96         34924700.82         21965220.29
MidReek    1                       210114362.25         42795574.71         34740921.62         21849635.85
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  210114362.25         42795574.71         34740921.62         21849635.85
LowerReek  1                       130507428.02         29302195.25         24443012.22         15372963.41
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  130507428.02         29302195.25         24443012.22         15372963.41
Totals     1                       628989036.30        118877276.92         94108634.65         59187819.55
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  628989036.30        118877276.92         94108634.65         59187819.55
