ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4908777,907706,656105,457535,64420878
Valysar,CentralSouth,60358268,11697314,8469706,5906350,831614109
Valysar,CentralNorth,33496707,5981494,4434758,3092579,435435072
Valysar,NorthHorst,5485093,610854,265301,162961,31924078
Valysar,CentralRamp,13747335,2193823,1556143,1085177,152792855
Valysar,CentralHorst,83965845,15772980,12453564,8684494,1222776800
Valysar,EastLowland,288978,60314,18369,12809,1803577
Therys,WestLowland,2193689,441769,211226,147299,20739669
Therys,CentralSouth,8219316,1792106,1079494,752785,105992137
Therys,CentralNorth,17576284,3538457,2023122,1410824,198644076
Therys,NorthHorst,9885524,1396873,585514,359652,70455864
Therys,CentralRamp,6771661,1622117,1222286,852361,120012448
Therys,CentralHorst,27416911,6523854,4956562,3456459,486669395
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,252999,52347,26481,18467,2600133
Volon,CentralSouth,26486060,4633609,3195731,2228543,313778863
Volon,CentralNorth,4038314,420800,100446,70046,9862448
Volon,NorthHorst,6724537,1128444,801167,492118,96405832
Volon,CentralRamp,11700895,2249475,1834306,1279153,180104799
Volon,CentralHorst,77883766,14452074,11762869,8202837,1154959525
Volon,EastLowland,0,0,0,0,0
