FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,236362.0,0.0,236362.0,82015727.0,0.0,33284446.0,33284446.0,85149389.0,339035.0,84810354.0,0.0,339035.0,WestLowland,Valysar
2,5382022.0,0.0,5382022.0,13370679.0,0.0,757896301.0,757896301.0,21543906.0,7716562.0,13827344.0,0.0,7716562.0,CentralSouth,Valysar
3,3052441.0,0.0,3052441.0,11959723.0,0.0,429844773.0,429844773.0,16743755.0,4376581.0,12367174.0,0.0,4376581.0,CentralNorth,Valysar
4,192131.0,77384.0,269515.0,3452434.0,504616640.0,37644195.0,542260835.0,6055785.0,312859.0,3570818.0,2172107.0,2484966.0,NorthHorst,Valysar
5,929183.0,0.0,929183.0,751069.0,0.0,130847531.0,130847531.0,2109808.0,1332868.0,776940.0,0.0,1332868.0,CentralRamp,Valysar
6,7540985.0,0.0,7540985.0,6946735.0,0.0,1061921465.0,1061921465.0,18003614.0,10818491.0,7185123.0,0.0,10818491.0,CentralHorst,Valysar
7,25018.0,0.0,25018.0,38626209.0,0.0,3523026.0,3523026.0,39964302.0,35871.0,39928431.0,0.0,35871.0,EastLowland,Valysar
8,146323.0,0.0,146323.0,111012725.0,0.0,20605171.0,20605171.0,115003697.0,209842.0,114793856.0,0.0,209842.0,WestLowland,Therys
9,710691.0,0.0,710691.0,5751067.0,0.0,100079460.0,100079460.0,6966574.0,1018755.0,5947819.0,0.0,1018755.0,CentralSouth,Therys
10,1289583.0,0.0,1289583.0,12368690.0,0.0,181599100.0,181599100.0,14638235.0,1848697.0,12789538.0,0.0,1848697.0,CentralNorth,Therys
11,249398.0,64466.0,313864.0,4113557.0,418392341.0,48864530.0,467256871.0,6460039.0,406108.0,4254400.0,1799531.0,2205639.0,NorthHorst,Therys
12,789396.0,0.0,789396.0,323969.0,-0.0,111162768.0,111162768.0,1467147.0,1132036.0,335111.0,0.0,1132036.0,CentralRamp,Therys
13,3750328.0,0.0,3750328.0,5023767.0,0.0,528121159.0,528121159.0,10575196.0,5379544.0,5195652.0,0.0,5379544.0,CentralHorst,Therys
14,0.0,0.0,0.0,18391590.0,0.0,0.0,0.0,19007270.0,0.0,19007270.0,0.0,0.0,EastLowland,Therys
15,12813.0,0.0,12813.0,77768346.0,0.0,1804332.0,1804332.0,80425174.0,18372.0,80406802.0,0.0,18372.0,WestLowland,Volon
16,2205970.0,0.0,2205970.0,35342637.0,0.0,310644693.0,310644693.0,39708055.0,3162145.0,36545910.0,0.0,3162145.0,CentralSouth,Volon
17,239433.0,0.0,239433.0,5812933.0,0.0,33716933.0,33716933.0,6353844.0,343198.0,6010645.0,0.0,343198.0,CentralNorth,Volon
18,418774.0,13249.0,432022.0,1597262.0,85657044.0,82050276.0,167707320.0,2701963.0,681928.0,1651851.0,368184.0,1050112.0,NorthHorst,Volon
19,1111241.0,0.0,1111241.0,963875.0,0.0,156485004.0,156485004.0,2590059.0,1593124.0,996935.0,0.0,1593124.0,CentralRamp,Volon
20,6608996.0,0.0,6608996.0,9418053.0,0.0,930678819.0,930678819.0,19218674.0,9478065.0,9740609.0,0.0,9478065.0,CentralHorst,Volon
21,0.0,0.0,0.0,34993498.0,0.0,0.0,0.0,36174237.0,0.0,36174237.0,0.0,0.0,EastLowland,Volon
