Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:20:19
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       276241455.37         47352221.01         37529010.60         23603150.93
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  276241455.37         47352221.01         37529010.60         23603150.93
MidReek    1                       197313188.21         39400865.83         32241126.04         20277437.43
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  197313188.21         39400865.83         32241126.04         20277437.43
LowerReek  1                       122621151.25         26926809.41         22725927.20         14293035.73
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122621151.25         26926809.41         22725927.20         14293035.73
Totals     1                       596175794.84        113679896.26         92496063.84         58173624.08
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  596175794.84        113679896.26         92496063.84         58173624.08
