DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,10071902208.0,0.0,0.0,0.0,0.0,54738596.0,0.0,0.0,0.0,0.0,0.0,0.0,324064032.0,0.0,0.0,0.0
2000-02-01,10071898112.0,0.0,0.0,0.0,0.0,54738568.0,0.0,0.0,0.0,0.0,0.0,0.0,324064064.0,0.0,0.0,0.08487337082624435
2000-03-01,10010318848.0,2123387.75,2123621.5,61579796.0,61585024.0,54403896.0,11540.1513671875,11540.0,334672.8125,334672.8125,334660.0,0.0,324204032.0,3.532684564590454,0.0,0.1642710417509079
2000-04-01,9951294464.0,1902180.375,1887736.75,120603960.0,120104864.0,54083112.0,10337.9365234375,10257.2578125,655456.3125,655456.3125,652635.0,0.0,324358816.0,233.79527282714844,4548.0009765625,0.24914442002773285
2000-05-01,9898118144.0,1766666.875,1695579.625,173780064.0,170972256.0,53794108.0,9601.4501953125,9213.5673828125,944456.875,944456.875,929042.0,0.0,324507072.0,1969.4229736328125,25817.001953125,0.3312799334526062
2000-06-01,9844933632.0,1709729.875,1638625.75,226964784.0,221769648.0,53505060.0,9292.009765625,8903.451171875,1233504.25,1233504.25,1205049.0,0.0,324657248.0,6812.35888671875,50901.0,0.41615331172943115
2000-07-01,9797492736.0,1577550.375,1509394.625,274405312.0,267051488.0,53247232.0,8573.6435546875,8201.7001953125,1491333.125,1491333.125,1451100.0,0.0,324945472.0,13558.2080078125,75951.0,0.4982888400554657
2000-08-01,9751782400.0,1471021.625,1398302.75,320115328.0,310398880.0,52998808.0,7994.6826171875,7597.41943359375,1739757.25,1739757.25,1686620.0,0.0,325246336.0,22693.810546875,105138.0,0.5831621885299683
2000-09-01,9708234752.0,1401918.875,1325874.25,363663584.0,351500960.0,52762132.0,7619.1240234375,7203.8388671875,1976432.625,1976432.625,1909939.0,0.0,325545472.0,33573.78515625,136780.015625,0.6680355668067932
2000-10-01,9667673088.0,1349687.5,1270949.375,404224864.0,389629472.0,52541692.0,7335.2578125,6905.7666015625,2196874.25,2196874.25,2117112.0,0.0,325833696.0,45354.4140625,169202.0,0.7501711249351501
2000-11-01,9627067392.0,1307669.375,1227013.0,444830816.0,427666848.0,52321004.0,7106.89892578125,6666.935546875,2417558.75,2417558.75,2323787.0,0.0,326130432.0,58598.34765625,204244.0,0.8350445032119751
2000-12-01,9588781056.0,1274166.75,1191768.75,483116832.0,463419936.0,52112928.0,6924.8193359375,6475.7666015625,2625635.0,2625635.0,2518060.0,0.0,326416640.0,72382.6953125,239515.0,0.9171800017356873
2001-01-01,9550069760.0,1246674.125,1163525.625,521828128.0,499489216.0,51902544.0,6775.40283203125,6321.87109375,2836022.25,2836022.25,2714038.0,0.0,326711424.0,87628.3125,277189.0,1.0020533800125122
2001-02-01,9489462272.0,1952385.375,1873729.0,582435904.0,557574848.0,51573152.0,10610.7900390625,10180.322265625,3165412.5,3165412.5,3029628.0,0.0,327005664.0,103381.4375,314403.0,1.086926817893982
2001-03-01,9448256512.0,1469974.875,1401034.0,623641856.0,596803776.0,51349208.0,7988.994140625,7610.60693359375,3389358.0,3389358.0,3242725.0,0.0,327272256.0,116779.3359375,344655.0,1.1635866165161133
