X_UTME,Y_UTMN,Z_TVDSS,POLY_ID
460545.59326171875,5933784.233886719,1671.27099609375,0
460567.95166015625,5933952.384521484,1663.4261474609375,0
460569.1015625,5933964.772949219,1662.6610107421875,0
460565.2578125,5934119.244628906,1652.99755859375,0
460557.9853515625,5934234.724609375,1645.7435302734375,0
460547.1162109375,5934396.561035156,1635.3095703125,0
460546.32177734375,5934477.913818359,1630.06396484375,0
460556.37841796875,5934512.826904297,1632.348876953125,0
460559.3974609375,5934529.400146484,1633.328125,0
460574.21337890625,5934610.721191406,1638.1334228515625,0
460596.2626953125,5934750.448486328,1644.7528076171875,0
460602.9443359375,5934787.481933594,1646.566650390625,0
460604.46337890625,5934801.8505859375,1647.1942138671875,0
460646.306640625,5935086.1123046875,1660.4468994140625,0
460648.3642578125,5935195.028076172,1664.5333251953125,0
460653.60205078125,5935265.356689453,1669.0540771484375,0
460658.45654296875,5935384.909667969,1676.404296875,0
460656.14306640625,5935542.1630859375,1685.353515625,0
460655.22265625,5935558.7138671875,1685.9677734375,0
460636.24755859375,5935704.7861328125,1691.342529296875,0
460619.48779296875,5935826.064941406,1695.800537109375,0
460602.3896484375,5935936.774902344,1699.0133056640625,0
460593.5,5935994.336425781,1700.6837158203125,0
460593.46240234375,5935994.5791015625,1700.6907958984375,0
460574.6357421875,5936124.818847656,1705.0377197265625,0
460564.27783203125,5936214.44140625,1708.0625,0
460562.64111328125,5936228.6083984375,1708.5406494140625,0
460562.28173828125,5936249.966308594,1709.288818359375,0
460548.66650390625,5936303.9990234375,1704.9617919921875,0
460543.90576171875,5936384.0654296875,1706.0948486328125,0
460542.6513671875,5936397.547363281,1706.28466796875,0
460539.15185546875,5936435.145019531,1706.8138427734375,0
460536.71240234375,5936480.140625,1707.451171875,0
460507.0791015625,5936466.982421875,1692.124267578125,0
460505.56103515625,5936466.30859375,1691.33935546875,0
460504.791015625,5936438.0830078125,1689.7918701171875,0
460505.0615234375,5936408.834472656,1688.153076171875,0
460500.232421875,5936206.4912109375,1677.036865234375,0
460504.5,5936140.479980469,1673.217529296875,0
460514.0,5936036.45703125,1667.1070556640625,0
460509.02099609375,5935942.352050781,1655.111083984375,0
460501.564453125,5935799.637207031,1636.9190673828125,0
460496.26220703125,5935713.8095703125,1625.9747314453125,0
460501.9365234375,5935511.816650391,1608.8092041015625,0
460498.7666015625,5935448.569580078,1603.2264404296875,0
460482.03076171875,5935283.768066406,1588.3226318359375,0
460492.10595703125,5935190.1435546875,1589.1590576171875,0
460496.95654296875,5935128.080322266,1589.73046875,0
460493.4951171875,5934993.296875,1591.099853515625,0
460490.1708984375,5934762.9775390625,1593.416259765625,0
460484.49755859375,5934613.047119141,1594.9564208984375,0
460473.90185546875,5934519.203125,1595.9852294921875,0
460473.640625,5934516.713378906,1596.0211181640625,0
460473.65283203125,5934512.379150391,1596.287353515625,0
460470.56787109375,5934259.1572265625,1610.190185546875,0
460477.294921875,5934098.188964844,1618.9503173828125,0
460477.75048828125,5934012.819091797,1623.6240234375,0
460449.99609375,5933757.630859375,1637.85498046875,0
460450.09423828125,5933751.605224609,1638.474609375,0
460451.79638671875,5933719.443603516,1641.7412109375,0
460451.8642578125,5933719.435546875,1641.76708984375,0
460456.48486328125,5933633.702514648,1650.50537109375,0
460447.45947265625,5933476.604858398,1667.13232421875,0
460440.68115234375,5933362.785400391,1679.187255859375,0
460445.58544921875,5933316.900390625,1683.778564453125,0
460443.13720703125,5933204.2763671875,1690.8125,0
460440.111328125,5933170.366088867,1693.1007080078125,0
460445.0625,5933108.008422852,1696.526123046875,0
