ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5158105,798525,427744,298287,41998855
Valysar,CentralSouth,67367726,12013635,9031755,6298295,886800019
Valysar,CentralNorth,37656086,6321377,4382835,3056371,430337004
Valysar,NorthHorst,4732217,746487,376415,231213,45294631
Valysar,CentralRamp,13258609,1920935,1303539,909023,127990415
Valysar,CentralHorst,85007034,14232744,10977637,7655256,1077860079
Valysar,EastLowland,627087,112824,52026,36280,5108254
Therys,WestLowland,2452592,424836,185501,129359,18213803
Therys,CentralSouth,15765624,3768050,2381997,1661086,233880855
Therys,CentralNorth,21738921,3866171,2252191,1570566,221135685
Therys,NorthHorst,6438590,894175,357687,219710,43041124
Therys,CentralRamp,6699320,1597557,1229083,857101,120679832
Therys,CentralHorst,31411307,7454153,5650447,3940339,554799795
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,315095,52129,24753,17262,2430453
Volon,CentralSouth,33824384,6440926,4757430,3317594,467117269
Volon,CentralNorth,7370451,1021305,550089,383605,54011559
Volon,NorthHorst,4140665,779580,578453,355315,69606254
Volon,CentralRamp,12471983,2334816,1843025,1285234,180960924
Volon,CentralHorst,82971399,14769033,11407565,7955066,1120073346
Volon,EastLowland,0,0,0,0,0
