FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,22738756.0,0,22738756.0,46693015.0,0.0,4183931065.0,4183931065.0,84396980.0,36275904.0,48121076.0,0.0,36275904.0
2,0.0,0,0.0,69390431.0,0.0,0.0,0.0,71523028.0,0.0,71523028.0,0.0,0.0
3,19505068.0,0,19505068.0,45459398.0,0.0,3588932523.0,3588932523.0,77956828.0,31109624.0,46847203.0,0.0,31109624.0
4,0.0,0,0.0,72144125.0,0.0,0.0,0.0,74356097.0,0.0,74356097.0,0.0,0.0
5,13627672.0,0,13627672.0,36099110.0,0.0,2507491605.0,2507491605.0,58933720.0,21733682.0,37200038.0,0.0,21733682.0
6,0.0,0,0.0,43127913.0,0.0,0.0,0.0,44448380.0,0.0,44448380.0,0.0,0.0
