ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4956064,715559,401212,279785,39393765
Valysar,CentralSouth,67913023,12666397,9603182,6696780,942906651
Valysar,CentralNorth,39218017,6487441,4618719,3220864,453497659
Valysar,NorthHorst,4749604,733596,399057,245121,48019214
Valysar,CentralRamp,13765969,2114987,1481094,1032841,145423986
Valysar,CentralHorst,87240118,14120979,10946795,7633749,1074831846
Valysar,EastLowland,1237522,217188,127436,88868,12512555
Therys,WestLowland,1947882,387201,190537,132871,18708243
Therys,CentralSouth,13533492,3340995,2129782,1485204,209116674
Therys,CentralNorth,21229508,4034976,2425130,1691165,238116012
Therys,NorthHorst,6020962,875556,350723,215432,42203064
Therys,CentralRamp,6614226,1498369,1170169,816017,114895249
Therys,CentralHorst,30652699,7573971,5850961,4080168,574487717
Therys,EastLowland,2,1,0,0,0
Volon,WestLowland,147678,24101,11545,8051,1133582
Volon,CentralSouth,36569191,6773611,5080536,3542912,498842059
Volon,CentralNorth,6559748,910259,510896,356273,50163299
Volon,NorthHorst,4023976,666385,459511,282255,55293710
Volon,CentralRamp,13115047,2346756,1810963,1262875,177812812
Volon,CentralHorst,85525890,14776946,11313034,7889146,1110791714
Volon,EastLowland,309,0,0,0,0
