ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,268606294.94,47124517.21,36105752.08,22708019.78
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,228609978.69,42645956.16,33903468.18,21322935.61
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,126267017.83,25616191.25,20811751.49,13089151.64
LowerReek,2,0.0,0.0,0.0,0.0
