ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,11902046,2064159,1114028,776868,109382990,0,0,0,0,0
Valysar,CentralSouth,67243661,12872549,9779238,6819553,960193050,0,0,0,0,0
Valysar,CentralNorth,37431934,6502305,4844546,3378344,475670884,0,0,0,0,0
Valysar,NorthHorst,4565246,512770,185306,113824,22298151,25961330,3341068,2186060,508386135,77783
Valysar,CentralRamp,13981643,2468618,1859727,1296881,182600784,0,0,0,0,0
Valysar,CentralHorst,86360781,14550757,11140115,7768560,1093813301,0,0,0,0,0
Valysar,EastLowland,2583451,553447,330301,230336,32431261,0,0,0,0,0
Therys,WestLowland,2647009,443640,202254,141042,19858693,0,0,0,0,0
Therys,CentralSouth,10966224,2311118,1373243,957631,134834485,0,0,0,0,0
Therys,CentralNorth,19822633,3920823,2284933,1593398,224350438,0,0,0,0,0
Therys,NorthHorst,8247754,1048146,374874,230267,45109278,16237023,2716666,1682560,391292979,59868
Therys,CentralRamp,6572816,1538165,1193621,832372,117197974,0,0,0,0,0
Therys,CentralHorst,27570943,6850222,5316490,3707455,522009640,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,464988,85954,56138,39148,5512026,0,0,0,0,0
Volon,CentralSouth,29423299,5330384,3632231,2532937,356637486,0,0,0,0,0
Volon,CentralNorth,6628305,893946,424339,295913,41664529,0,0,0,0,0
Volon,NorthHorst,6194694,1127235,848725,521330,102128568,2061540,398530,349879,81367209,12449
Volon,CentralRamp,13186281,2388243,1800684,1255707,176803587,0,0,0,0,0
Volon,CentralHorst,76757639,13992536,10958776,7642104,1076008195,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
