DATE,SGAS,DEPTH,CONJPOS,CONIPOS,DRAWDOWN,WELLMODEL,PRESSURE,CONKPOS,SWAT,CONIDX,WELL,CONBPRES
2018-01-01,0.0,1624.1666259765625,41,29,0,STANDARD,299.61962890625,13,0.3647007644176483,14,R_A3,299.61962890625
2018-01-01,0.0,1626.3944091796875,41,29,0,STANDARD,299.76898193359375,14,0.193528413772583,15,R_A3,299.76898193359375
2018-01-01,0.0,1628.622314453125,41,29,0,STANDARD,299.9183349609375,15,0.49273794889450073,16,R_A3,299.9183349609375
2018-01-01,0.0,1630.4776611328125,41,29,0,STANDARD,300.042724609375,16,0.804862916469574,17,R_A3,300.042724609375
2018-01-01,0.0,1631.3521728515625,41,29,0,STANDARD,300.1013488769531,17,0.7596568465232849,18,R_A3,300.1013488769531
2018-01-01,0.0,1633.2806396484375,41,29,0,STANDARD,300.23065185546875,26,0.6481541991233826,19,R_A3,300.23065185546875
2018-01-01,0.0,1636.87109375,41,29,0,STANDARD,300.47137451171875,27,0.04739360883831978,20,R_A3,300.47137451171875
2018-01-01,0.0,1640.461669921875,41,29,0,STANDARD,300.7121276855469,28,0.05028940364718437,21,R_A3,300.7121276855469
2018-01-01,0.0,1644.05224609375,41,29,0,STANDARD,300.952880859375,29,0.6481541991233826,22,R_A3,300.952880859375
2018-01-01,0.0,1647.642822265625,41,29,0,STANDARD,301.19366455078125,30,0.6481541991233826,23,R_A3,301.19366455078125
2018-01-01,0.0,1630.734619140625,52,30,0,STANDARD,300.0599365234375,1,0.04868872091174126,1,R_A4,300.0599365234375
2018-01-01,0.0,1625.271484375,52,31,0,STANDARD,299.6936950683594,1,0.047050438821315765,2,R_A4,299.6936950683594
2018-01-01,0.0,1627.3465576171875,52,31,0,STANDARD,299.83282470703125,2,0.04947086051106453,3,R_A4,299.83282470703125
2018-01-01,0.0,1629.421630859375,52,31,0,STANDARD,299.971923828125,3,0.05037999153137207,4,R_A4,299.971923828125
2018-01-01,0.0,1631.49658203125,52,31,0,STANDARD,300.11102294921875,4,0.052333131432533264,5,R_A4,300.11102294921875
2018-01-01,0.0,1633.571533203125,52,31,0,STANDARD,300.2501525878906,5,0.052814777940511703,6,R_A4,300.2501525878906
2018-01-01,0.0,1635.6466064453125,52,31,0,STANDARD,300.3892822265625,6,0.055609431117773056,7,R_A4,300.3892822265625
2018-01-01,0.0,1634.262451171875,52,32,0,STANDARD,300.2964782714844,6,0.05609191581606865,8,R_A4,300.2964782714844
2018-01-01,0.0,1637.238525390625,51,32,0,STANDARD,300.4960021972656,6,0.05782034993171692,9,R_A4,300.4960021972656
2018-01-01,0.0,1635.4501953125,51,32,0,STANDARD,300.3760986328125,5,0.05652876943349838,10,R_A4,300.3760986328125
2018-01-01,0.0,1638.6220703125,51,33,0,STANDARD,300.5887756347656,5,0.6481541991233826,11,R_A4,300.5887756347656
2018-01-01,0.0,1636.7957763671875,51,33,0,STANDARD,300.4663391113281,4,0.07393354177474976,12,R_A4,300.4663391113281
2018-01-01,0.0,1643.4091796875,50,33,0,STANDARD,300.9097595214844,4,0.23026278614997864,13,R_A4,300.9097595214844
2018-01-01,0.0,1642.0794677734375,50,34,0,STANDARD,300.82061767578125,4,0.07888157665729523,14,R_A4,300.82061767578125
2018-01-01,0.0,1640.1864013671875,50,34,0,STANDARD,300.69366455078125,3,0.06226864829659462,15,R_A4,300.69366455078125
2018-01-01,0.0,1642.3438720703125,50,35,0,STANDARD,300.8383483886719,3,0.060022421181201935,16,R_A4,300.8383483886719
2018-01-01,0.0,1640.49365234375,50,35,0,STANDARD,300.7142639160156,2,0.22983896732330322,17,R_A4,300.7142639160156
2018-01-01,0.0,1644.7529296875,49,35,0,STANDARD,300.9998779296875,2,0.23923581838607788,18,R_A4,300.9998779296875
2018-01-01,0.0,1642.930419921875,49,35,0,STANDARD,300.8776550292969,1,0.2329268902540207,19,R_A4,300.8776550292969
2018-01-01,0.0,1645.0804443359375,49,36,0,STANDARD,301.0218505859375,29,0.056873008608818054,20,R_A4,301.0218505859375
2018-01-01,0.0,1644.63037109375,48,36,0,STANDARD,300.9916687011719,29,0.08840625733137131,21,R_A4,300.9916687011719
2018-01-01,0.0,1649.412353515625,48,37,0,STANDARD,301.3123474121094,29,0.08830063045024872,22,R_A4,301.3123474121094
2018-01-01,0.0,1653.35302734375,48,38,0,STANDARD,301.5766296386719,29,0.06401623785495758,23,R_A4,301.5766296386719
2018-01-01,0.0,1660.15966796875,47,38,0,STANDARD,302.03314208984375,29,0.2760052978992462,24,R_A4,302.03314208984375
2018-01-01,0.0,1685.1839599609375,20,31,0,STANDARD,303.8590087890625,1,1.0,1,R_A5,303.8590087890625
2018-01-01,0.0,1687.33837890625,20,31,0,STANDARD,304.06317138671875,2,1.0,2,R_A5,304.06317138671875
2018-01-01,0.0,1689.49267578125,20,31,0,STANDARD,304.2673034667969,3,1.0,3,R_A5,304.2673034667969
2018-01-01,0.0,1691.6470947265625,20,31,0,STANDARD,304.4714660644531,4,1.0,4,R_A5,304.4714660644531
2018-01-01,0.0,1693.801513671875,20,31,0,STANDARD,304.6756286621094,5,1.0,5,R_A5,304.6756286621094
2018-01-01,0.0,1695.9560546875,20,31,0,STANDARD,304.87982177734375,6,1.0,6,R_A5,304.87982177734375
2018-01-01,0.0,1698.1103515625,20,31,0,STANDARD,305.3897705078125,7,1.0,7,R_A5,305.3897705078125
2018-01-01,0.0,1700.2647705078125,20,31,0,STANDARD,305.59393310546875,8,1.0,8,R_A5,305.59393310546875
2018-01-01,0.0,1697.393310546875,21,31,0,STANDARD,305.3218078613281,9,1.0,9,R_A5,305.3218078613281
2018-01-01,0.0,1699.690673828125,21,31,0,STANDARD,305.5395202636719,10,1.0,10,R_A5,305.5395202636719
2018-01-01,0.0,1701.8223876953125,21,31,0,STANDARD,305.4358825683594,11,1.0,11,R_A5,305.4358825683594
2018-01-01,0.0,1703.7884521484375,21,31,0,STANDARD,305.6221923828125,12,1.0,12,R_A5,305.6221923828125
2018-01-01,0.0,1705.75439453125,21,31,0,STANDARD,305.82049560546875,13,1.0,13,R_A5,305.82049560546875
2018-01-01,0.0,1707.720458984375,21,31,0,STANDARD,306.0068054199219,14,1.0,14,R_A5,306.0068054199219
2018-01-01,0.0,1709.6865234375,21,31,0,STANDARD,306.193115234375,15,1.0,15,R_A5,306.193115234375
2018-01-01,0.0,1711.6524658203125,21,31,0,STANDARD,306.5244445800781,16,1.0,16,R_A5,306.5244445800781
2018-01-01,0.0,1713.577392578125,21,31,0,STANDARD,306.7068786621094,17,1.0,17,R_A5,306.7068786621094
2018-01-01,0.0,1714.9307861328125,21,31,0,STANDARD,306.8351745605469,18,1.0,18,R_A5,306.8351745605469
2018-01-01,0.0,1716.6417236328125,21,31,0,STANDARD,306.8402099609375,26,1.0,19,R_A5,306.8402099609375
2018-01-01,0.0,1718.85205078125,21,31,0,STANDARD,307.0496826171875,27,1.0,20,R_A5,307.0496826171875
2018-01-01,0.0,1721.0623779296875,21,31,0,STANDARD,307.5649719238281,28,1.0,21,R_A5,307.5649719238281
2018-01-01,0.0,1723.272705078125,21,31,0,STANDARD,307.7744445800781,29,1.0,22,R_A5,307.7744445800781
2018-01-01,0.0,1725.48291015625,21,31,0,STANDARD,307.98394775390625,30,1.0,23,R_A5,307.98394775390625
2018-01-01,0.0,1694.778076171875,42,17,0,STANDARD,305.073974609375,1,1.0,1,R_A6,305.073974609375
2018-01-01,0.0,1696.32080078125,42,17,0,STANDARD,305.22015380859375,2,1.0,2,R_A6,305.22015380859375
2018-01-01,0.0,1697.8634033203125,42,17,0,STANDARD,305.3663635253906,3,1.0,3,R_A6,305.3663635253906
2018-01-01,0.0,1699.4061279296875,42,17,0,STANDARD,305.5125427246094,4,1.0,4,R_A6,305.5125427246094
2018-01-01,0.0,1700.9488525390625,42,17,0,STANDARD,305.65875244140625,5,1.0,5,R_A6,305.65875244140625
2018-01-01,0.0,1702.4915771484375,42,17,0,STANDARD,305.8049621582031,6,1.0,6,R_A6,305.8049621582031
2018-01-01,0.0,1704.0341796875,42,17,0,STANDARD,305.652099609375,7,1.0,7,R_A6,305.652099609375
2018-01-01,0.0,1705.576904296875,42,17,0,STANDARD,305.7983093261719,8,1.0,8,R_A6,305.7983093261719
2018-01-01,0.0,1707.11962890625,42,17,0,STANDARD,306.2435607910156,9,1.0,9,R_A6,306.2435607910156
2018-01-01,0.0,1708.6622314453125,42,17,0,STANDARD,306.083984375,10,1.0,10,R_A6,306.083984375
2018-01-01,0.0,1710.5643310546875,42,17,0,STANDARD,306.2643737792969,11,1.0,11,R_A6,306.2643737792969
2018-01-01,0.0,1712.825927734375,42,17,0,STANDARD,306.47869873046875,12,1.0,12,R_A6,306.47869873046875
2018-01-01,0.0,1715.0875244140625,42,17,0,STANDARD,306.7049865722656,13,1.0,13,R_A6,306.7049865722656
2018-01-01,0.0,1717.34912109375,42,17,0,STANDARD,306.9193420410156,14,1.0,14,R_A6,306.9193420410156
2018-01-01,0.0,1719.6107177734375,42,17,0,STANDARD,307.1336975097656,15,1.0,15,R_A6,307.1336975097656
2018-01-01,0.0,1721.872314453125,42,17,0,STANDARD,307.4930419921875,16,1.0,16,R_A6,307.4930419921875
2018-01-01,0.0,1724.1339111328125,42,17,0,STANDARD,307.7073974609375,17,1.0,17,R_A6,307.7073974609375
2018-01-01,0.0,1725.8055419921875,42,17,0,STANDARD,307.8658142089844,18,1.0,18,R_A6,307.8658142089844
2018-01-01,0.0,1727.2056884765625,42,17,0,STANDARD,307.8414306640625,26,1.0,19,R_A6,307.8414306640625
2018-01-01,0.0,1728.92431640625,42,17,0,STANDARD,308.3100891113281,27,1.0,20,R_A6,308.3100891113281
2018-01-01,0.0,1730.642822265625,42,17,0,STANDARD,308.4729919433594,28,1.0,21,R_A6,308.4729919433594
2018-01-01,0.0,1732.3614501953125,42,17,0,STANDARD,308.6358642578125,29,1.0,22,R_A6,308.6358642578125
2018-01-01,0.0,1734.080078125,42,17,0,STANDARD,308.49298095703125,30,1.0,23,R_A6,308.49298095703125
2018-03-01,0.0,1640.343505859375,30,22,0,STANDARD,298.448974609375,1,0.05429534241557121,1,R_A2,298.448974609375
2018-03-01,0.0,1642.129150390625,30,22,0,STANDARD,298.5686340332031,2,0.05687124654650688,2,R_A2,298.5686340332031
2018-03-01,0.0,1643.9146728515625,30,22,0,STANDARD,298.6883544921875,3,0.05839497223496437,3,R_A2,298.6883544921875
2018-03-01,0.0,1645.7003173828125,30,22,0,STANDARD,298.80810546875,4,0.06327930092811584,4,R_A2,298.80810546875
2018-03-01,0.0,1647.4859619140625,30,22,0,STANDARD,298.9278564453125,5,0.06726036220788956,5,R_A2,298.9278564453125
2018-03-01,0.0,1649.271484375,30,22,0,STANDARD,299.1048583984375,6,0.303803026676178,6,R_A2,299.1048583984375
2018-03-01,0.0,1651.05712890625,30,22,0,STANDARD,299.2298889160156,7,0.873408854007721,7,R_A2,299.2298889160156
2018-03-01,0.0,1652.8426513671875,30,22,0,STANDARD,299.354736328125,8,0.848879873752594,8,R_A2,299.354736328125
2018-03-01,0.0,1654.628173828125,30,22,0,STANDARD,299.6693420410156,9,0.8820406198501587,9,R_A2,299.6693420410156
2018-03-01,0.0,1656.413818359375,30,22,0,STANDARD,299.8828125,10,0.8863725662231445,10,R_A2,299.8828125
2018-03-01,0.0,1658.29345703125,30,22,0,STANDARD,299.65057373046875,11,0.07038015127182007,11,R_A2,299.65057373046875
2018-03-01,0.0,1662.240478515625,30,22,0,STANDARD,300.4179992675781,13,0.4397711455821991,12,R_A2,300.4179992675781
2018-03-01,0.0,1664.2139892578125,30,22,0,STANDARD,300.55035400390625,14,0.47770166397094727,13,R_A2,300.55035400390625
2018-03-01,0.0,1666.1875,30,22,0,STANDARD,300.68157958984375,15,0.5925152897834778,14,R_A2,300.68157958984375
2018-03-01,0.0,1668.160888671875,30,22,0,STANDARD,300.8077697753906,16,0.9309961199760437,15,R_A2,300.8077697753906
2018-03-01,0.0,1670.1343994140625,30,22,0,STANDARD,300.93902587890625,17,0.8879687190055847,16,R_A2,300.93902587890625
2018-03-01,0.0,1673.073486328125,29,22,0,STANDARD,300.7820739746094,17,0.919621467590332,17,R_A2,300.7820739746094
2018-03-01,0.0,1674.954833984375,29,22,0,STANDARD,300.90814208984375,18,0.9679307341575623,18,R_A2,300.90814208984375
2018-03-01,0.0,1676.8006591796875,29,22,0,STANDARD,301.5540466308594,26,0.565314531326294,19,R_A2,301.5540466308594
2018-03-01,0.0,1678.53759765625,29,22,0,STANDARD,301.6580505371094,27,0.6598066687583923,20,R_A2,301.6580505371094
2018-03-01,0.0,1680.2744140625,29,22,0,STANDARD,301.81591796875,28,0.99777752161026,21,R_A2,301.81591796875
2018-03-01,0.0,1682.0113525390625,29,22,0,STANDARD,302.3077087402344,29,0.9999973773956299,22,R_A2,302.3077087402344
2018-03-01,0.0,1683.748291015625,29,22,0,STANDARD,302.5074462890625,30,0.9999985098838806,23,R_A2,302.5074462890625
2018-04-28,-5.744312317479405e-11,1685.1839599609375,20,31,0,STANDARD,281.3622131347656,1,1.0,1,R_A5,281.3622131347656
2018-04-28,-3.5335612907916314e-11,1687.33837890625,20,31,0,STANDARD,281.5660095214844,2,1.0,2,R_A5,281.5660095214844
2018-04-28,-6.48628789567951e-11,1689.49267578125,20,31,0,STANDARD,281.7699890136719,3,1.0,3,R_A5,281.7699890136719
2018-04-28,-6.563342924703619e-11,1691.6470947265625,20,31,0,STANDARD,281.97393798828125,4,1.0,4,R_A5,281.97393798828125
2018-04-28,-6.585972045503041e-11,1693.801513671875,20,31,0,STANDARD,282.1778564453125,5,1.0,5,R_A5,282.1778564453125
2018-04-28,-4.8564222088209874e-11,1695.9560546875,20,31,0,STANDARD,282.3817138671875,6,1.0,6,R_A5,282.3817138671875
2018-04-28,-7.955266220077695e-13,1698.1103515625,20,31,0,STANDARD,282.8448181152344,7,1.0,7,R_A5,282.8448181152344
2018-04-28,-1.0823917716978881e-12,1700.2647705078125,20,31,0,STANDARD,282.96795654296875,8,1.0,8,R_A5,282.96795654296875
2018-04-28,-2.0200631445366213e-10,1697.393310546875,21,31,0,STANDARD,282.38873291015625,9,1.0,9,R_A5,282.38873291015625
2018-04-28,-1.520965645096517e-11,1699.690673828125,21,31,0,STANDARD,281.9856872558594,10,1.0,10,R_A5,281.9856872558594
2018-04-28,-2.1978219244545016e-09,1701.8223876953125,21,31,0,STANDARD,279.1686706542969,11,0.9999999403953552,11,R_A5,279.1686706542969
2018-04-28,-1.4496929212626242e-09,1703.7884521484375,21,31,0,STANDARD,279.3862609863281,12,0.9999999403953552,12,R_A5,279.3862609863281
2018-04-28,-8.292531245013279e-11,1705.75439453125,21,31,0,STANDARD,279.58489990234375,13,1.0,13,R_A5,279.58489990234375
2018-04-28,-1.2969955665020905e-10,1707.720458984375,21,31,0,STANDARD,279.7740173339844,14,1.0,14,R_A5,279.7740173339844
2018-04-28,-2.7252748668882276e-11,1709.6865234375,21,31,0,STANDARD,279.9630126953125,15,1.0,15,R_A5,279.9630126953125
2018-04-28,-4.798024824670399e-12,1711.6524658203125,21,31,0,STANDARD,280.3008728027344,16,1.0,16,R_A5,280.3008728027344
2018-04-28,-5.733446703515277e-12,1713.577392578125,21,31,0,STANDARD,280.4899597167969,17,1.0,17,R_A5,280.4899597167969
2018-04-28,-6.60307659244852e-12,1714.9307861328125,21,31,0,STANDARD,280.6194763183594,18,1.0,18,R_A5,280.6194763183594
2018-04-28,-2.759262540674712e-10,1716.6417236328125,21,31,0,STANDARD,284.2229309082031,26,1.0,19,R_A5,284.2229309082031
2018-04-28,-1.5940394837432592e-10,1718.85205078125,21,31,0,STANDARD,284.4380798339844,27,1.0,20,R_A5,284.4380798339844
2018-04-28,-1.592435672036253e-17,1721.0623779296875,21,31,0,STANDARD,296.0827331542969,28,1.0,21,R_A5,296.0827331542969
2018-04-28,-1.0011130710946349e-16,1723.272705078125,21,31,0,STANDARD,303.1564025878906,29,1.0,22,R_A5,303.1564025878906
2018-04-28,-2.52649548503616e-19,1725.48291015625,21,31,0,STANDARD,306.6168518066406,30,1.0,23,R_A5,306.6168518066406
2018-07-03,0.0,1612.1883544921875,41,28,0,STANDARD,285.5422668457031,1,0.6489962339401245,1,R_A3,285.5422668457031
2018-07-03,0.0,1614.1981201171875,41,28,0,STANDARD,285.671875,2,0.17457634210586548,2,R_A3,285.671875
2018-07-03,0.0,1616.2078857421875,41,28,0,STANDARD,285.8060607910156,3,0.11861157417297363,3,R_A3,285.8060607910156
2018-07-03,0.0,1618.2176513671875,41,28,0,STANDARD,285.9403381347656,4,0.08277460187673569,4,R_A3,285.9403381347656
2018-07-03,0.0,1604.925537109375,41,29,0,STANDARD,284.9708251953125,4,0.11851547658443451,5,R_A3,284.9708251953125
2018-07-03,0.0,1607.02880859375,41,29,0,STANDARD,285.111572265625,5,0.6491019129753113,6,R_A3,285.111572265625
2018-07-03,0.0,1609.1322021484375,41,29,0,STANDARD,285.25238037109375,6,0.18181374669075012,7,R_A3,285.25238037109375
2018-07-03,0.0,1611.2354736328125,41,29,0,STANDARD,285.3932189941406,7,0.1933555006980896,8,R_A3,285.3932189941406
2018-07-03,0.0,1613.3388671875,41,29,0,STANDARD,285.5340270996094,8,0.19646555185317993,9,R_A3,285.5340270996094
2018-07-03,0.0,1615.442138671875,41,29,0,STANDARD,285.7989501953125,9,0.7950477004051208,10,R_A3,285.7989501953125
2018-07-03,0.0,1617.54541015625,41,29,0,STANDARD,287.2032775878906,10,0.780508279800415,11,R_A3,287.2032775878906
2018-07-03,0.0,1619.7109375,41,29,0,STANDARD,288.3559875488281,11,0.0462709404528141,12,R_A3,288.3559875488281
2018-07-03,0.0,1621.938720703125,41,29,0,STANDARD,288.5049133300781,12,0.05349501222372055,13,R_A3,288.5049133300781
2018-07-03,0.0,1624.1666259765625,41,29,0,STANDARD,288.6543884277344,13,0.3650432825088501,14,R_A3,288.6543884277344
2018-07-03,0.0,1626.3944091796875,41,29,0,STANDARD,289.0135498046875,14,0.19404597580432892,15,R_A3,289.0135498046875
2018-07-03,0.0,1628.622314453125,41,29,0,STANDARD,289.7141418457031,15,0.4925372302532196,16,R_A3,289.7141418457031
2018-07-03,0.0,1630.4776611328125,41,29,0,STANDARD,289.84527587890625,16,0.8042492270469666,17,R_A3,289.84527587890625
2018-07-03,0.0,1631.3521728515625,41,29,0,STANDARD,289.9042663574219,17,0.7591710090637207,18,R_A3,289.9042663574219
2018-07-03,0.0,1633.2806396484375,41,29,0,STANDARD,295.0774230957031,26,0.6484805345535278,19,R_A3,295.0774230957031
2018-07-03,0.0,1636.87109375,41,29,0,STANDARD,284.12530517578125,27,0.04747210443019867,20,R_A3,284.12530517578125
2018-07-03,0.0,1640.461669921875,41,29,0,STANDARD,284.3651428222656,28,0.050381552428007126,21,R_A3,284.3651428222656
2018-07-03,0.0,1644.05224609375,41,29,0,STANDARD,284.5802917480469,29,0.6492990851402283,22,R_A3,284.5802917480469
2018-07-03,0.0,1647.642822265625,41,29,0,STANDARD,284.7868957519531,30,0.6530196070671082,23,R_A3,284.7868957519531
2018-09-12,0.0,1630.734619140625,52,30,0,STANDARD,277.5742492675781,1,0.04878639057278633,1,R_A4,277.5742492675781
2018-09-12,0.0,1625.271484375,52,31,0,STANDARD,277.34954833984375,1,0.04715534299612045,2,R_A4,277.34954833984375
2018-09-12,0.0,1627.3465576171875,52,31,0,STANDARD,277.48785400390625,2,0.049578066915273666,3,R_A4,277.48785400390625
2018-09-12,0.0,1629.421630859375,52,31,0,STANDARD,277.6260986328125,3,0.05049250274896622,4,R_A4,277.6260986328125
2018-09-12,0.0,1631.49658203125,52,31,0,STANDARD,277.7642822265625,4,0.052440885454416275,5,R_A4,277.7642822265625
2018-09-12,0.0,1633.571533203125,52,31,0,STANDARD,277.9024658203125,5,0.05291811749339104,6,R_A4,277.9024658203125
2018-09-12,0.0,1635.6466064453125,52,31,0,STANDARD,278.04058837890625,6,0.05568317323923111,7,R_A4,278.04058837890625
2018-09-12,0.0,1634.262451171875,52,32,0,STANDARD,278.0794677734375,6,0.0562872514128685,8,R_A4,278.0794677734375
2018-09-12,0.0,1637.238525390625,51,32,0,STANDARD,278.2010803222656,6,0.05798063427209854,9,R_A4,278.2010803222656
2018-09-12,0.0,1635.4501953125,51,32,0,STANDARD,278.08197021484375,5,0.056653283536434174,10,R_A4,278.08197021484375
2018-09-12,0.0,1638.6220703125,51,33,0,STANDARD,278.4057312011719,5,0.6496431827545166,11,R_A4,278.4057312011719
2018-09-12,0.0,1636.7957763671875,51,33,0,STANDARD,278.2837829589844,4,0.07417457550764084,12,R_A4,278.2837829589844
2018-09-12,0.0,1643.4091796875,50,33,0,STANDARD,278.5696105957031,4,0.22941505908966064,13,R_A4,278.5696105957031
2018-09-12,0.0,1642.0794677734375,50,34,0,STANDARD,278.60711669921875,4,0.0793343111872673,14,R_A4,278.60711669921875
2018-09-12,0.0,1640.1864013671875,50,34,0,STANDARD,278.48089599609375,3,0.06294126808643341,15,R_A4,278.48089599609375
2018-09-12,0.0,1642.3438720703125,50,35,0,STANDARD,278.758544921875,3,0.060115113854408264,16,R_A4,278.758544921875
2018-09-12,0.0,1640.49365234375,50,35,0,STANDARD,278.63543701171875,2,0.23022177815437317,17,R_A4,278.63543701171875
2018-09-12,0.0,1644.7529296875,49,35,0,STANDARD,278.7916564941406,2,0.2389654964208603,18,R_A4,278.7916564941406
2018-09-12,0.0,1642.930419921875,49,35,0,STANDARD,278.66986083984375,1,0.23273195326328278,19,R_A4,278.66986083984375
2018-09-12,0.0,1645.0804443359375,49,36,0,STANDARD,278.49749755859375,29,0.057591114193201065,20,R_A4,278.49749755859375
2018-09-12,0.0,1644.63037109375,48,36,0,STANDARD,278.1486511230469,29,0.08878766745328903,21,R_A4,278.1486511230469
2018-09-12,0.0,1649.412353515625,48,37,0,STANDARD,278.824462890625,29,0.08940660208463669,22,R_A4,278.824462890625
2018-09-12,0.0,1653.35302734375,48,38,0,STANDARD,279.3871765136719,29,0.06747572869062424,23,R_A4,279.3871765136719
2018-09-12,0.0,1660.15966796875,47,38,0,STANDARD,279.6767883300781,29,0.23592796921730042,24,R_A4,279.6767883300781
2018-11-07,-4.822232260585143e-15,1694.778076171875,42,17,0,STANDARD,275.59271240234375,1,1.0,1,R_A6,275.59271240234375
2018-11-07,-2.7445053337165487e-15,1696.32080078125,42,17,0,STANDARD,275.7374572753906,2,1.0,2,R_A6,275.7374572753906
2018-11-07,-2.3088373254280883e-15,1697.8634033203125,42,17,0,STANDARD,275.8802490234375,3,1.0,3,R_A6,275.8802490234375
2018-11-07,-1.685089145212718e-15,1699.4061279296875,42,17,0,STANDARD,276.0195617675781,4,1.0,4,R_A6,276.0195617675781
2018-11-07,-3.0477211059769596e-15,1700.9488525390625,42,17,0,STANDARD,276.1568603515625,5,1.0,5,R_A6,276.1568603515625
