Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:58:18
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       275684778.85         42268689.78         29403484.06         18492756.96
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  275684778.85         42268689.78         29403484.06         18492756.96
MidReek    1                       205347998.27         34604397.90         25081613.96         15774599.72
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  205347998.27         34604397.90         25081613.96         15774599.72
LowerReek  1                       117767728.50         22074682.35         17345372.24         10909038.96
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  117767728.50         22074682.35         17345372.24         10909038.96
Totals     1                       598800505.62         98947770.02         71830470.26         45176395.64
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  598800505.62         98947770.02         71830470.26         45176395.64
