SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.988786,4.1634181,1,SWOF,,,,
0.0405601,6.7e-06,0.9733443,2.2334317,1,SWOF,,,,
0.0605601,9.4e-05,0.9352317,0.9246556,1,SWOF,,,,
0.0805601,0.0003301,0.8897381,0.4935447,1,SWOF,,,,
0.1005601,0.0007644,0.8384169,0.3030079,1,SWOF,,,,
0.1205601,0.0014446,0.7826019,0.2033024,1,SWOF,,,,
0.1405601,0.0024192,0.723624,0.1450421,1,SWOF,,,,
0.1605601,0.0037394,0.6628304,0.10824,1,SWOF,,,,
0.1805601,0.0054598,0.6015417,0.0836031,1,SWOF,,,,
0.2005601,0.0076394,0.5409915,0.0663518,1,SWOF,,,,
0.2205601,0.010342,0.4822685,0.0538308,1,SWOF,,,,
0.2405601,0.0136372,0.4262743,0.0444732,1,SWOF,,,,
0.2605601,0.0176005,0.3737004,0.0373072,1,SWOF,,,,
0.2805601,0.0223143,0.3250265,0.0317054,1,SWOF,,,,
0.3005601,0.0278679,0.2805337,0.0272484,1,SWOF,,,,
0.3205601,0.0343587,0.2403309,0.0236477,1,SWOF,,,,
0.3405601,0.0418919,0.2043854,0.0206997,1,SWOF,,,,
0.3605601,0.0505812,0.1725554,0.0182574,1,SWOF,,,,
0.3805601,0.0605486,0.1446207,0.0162129,1,SWOF,,,,
0.4005601,0.0719249,0.1203093,0.0144851,1,SWOF,,,,
0.4205601,0.0848519,0.0993431,0.0130127,1,SWOF,,,,
0.4405601,0.0994757,0.0813872,0.0117484,1,SWOF,,,,
0.4605601,0.1159466,0.0661228,0.0106552,1,SWOF,,,,
0.4805601,0.1344213,0.0532438,0.0097039,1,SWOF,,,,
0.5005601,0.1550581,0.0424609,0.0088713,1,SWOF,,,,
0.5205601,0.1780136,0.033505,0.0081387,1,SWOF,,,,
0.5405601,0.2034384,0.0261296,0.0074909,1,SWOF,,,,
0.5605601,0.231471,0.0201116,0.0069155,1,SWOF,,,,
0.5805601,0.2622314,0.0152505,0.0064022,1,SWOF,,,,
0.6005601,0.2958121,0.0113682,0.0059425,1,SWOF,,,,
0.6205601,0.3322693,0.0083073,0.0055293,1,SWOF,,,,
0.6405601,0.3716117,0.0059296,0.0051565,1,SWOF,,,,
0.6605601,0.4137893,0.004115,0.0048193,1,SWOF,,,,
0.6805601,0.458682,0.0027588,0.0045132,1,SWOF,,,,
0.7005601,0.5060886,0.0017713,0.0042346,1,SWOF,,,,
