PRESSURE,DATE,WELLMODEL,WELL,SWAT,DEPTH,SGAS,DRAWDOWN,CONBPRES,CONIDX,CONKPOS,CONIPOS,CONJPOS
300.0485534667969,2018-01-01,STANDARD,R_A4,0.05133309215307236,1631.7314453125,0.0,0,300.0485534667969,1,1,30,52
299.7419738769531,2018-01-01,STANDARD,R_A4,0.05068907141685486,1627.1583251953125,0.0,0,299.7419738769531,2,1,31,52
299.8873291015625,2018-01-01,STANDARD,R_A4,0.05129927024245262,1629.326416015625,0.0,0,299.8873291015625,3,2,31,52
300.03265380859375,2018-01-01,STANDARD,R_A4,0.053211409598588943,1631.49462890625,0.0,0,300.03265380859375,4,3,31,52
300.17803955078125,2018-01-01,STANDARD,R_A4,0.6481541991233826,1633.6627197265625,0.0,0,300.17803955078125,5,4,31,52
300.0915832519531,2018-01-01,STANDARD,R_A4,0.05641956627368927,1632.37353515625,0.0,0,300.0915832519531,6,4,32,52
300.2227783203125,2018-01-01,STANDARD,R_A4,0.05865771323442459,1634.3304443359375,0.0,0,300.2227783203125,7,5,32,52
300.38232421875,2018-01-01,STANDARD,R_A4,0.06148526072502136,1636.709716796875,0.0,0,300.38232421875,8,5,32,51
300.25616455078125,2018-01-01,STANDARD,R_A4,0.058433882892131805,1634.8282470703125,0.0,0,300.25616455078125,9,4,32,51
300.36224365234375,2018-01-01,STANDARD,R_A4,0.05915405973792076,1636.41015625,0.0,0,300.36224365234375,10,4,33,51
300.6850891113281,2018-01-01,STANDARD,R_A4,0.06329800188541412,1641.2255859375,0.0,0,300.6850891113281,11,4,33,50
300.61444091796875,2018-01-01,STANDARD,R_A4,0.1488652527332306,1640.171630859375,0.0,0,300.61444091796875,12,4,34,50
300.6602783203125,2018-01-01,STANDARD,R_A4,0.0616481713950634,1640.855224609375,0.0,0,300.6602783203125,13,4,35,50
300.5345458984375,2018-01-01,STANDARD,R_A4,0.2313796728849411,1638.97998046875,0.0,0,300.5345458984375,14,3,35,50
300.9190673828125,2018-01-01,STANDARD,R_A4,0.1900482028722763,1644.71484375,0.0,0,300.9190673828125,15,3,35,49
300.7966003417969,2018-01-01,STANDARD,R_A4,0.2359815090894699,1642.888427734375,0.0,0,300.7966003417969,16,2,35,49
300.8090515136719,2018-01-01,STANDARD,R_A4,0.13451503217220306,1643.07421875,0.0,0,300.8090515136719,17,30,36,49
301.004150390625,2018-01-01,STANDARD,R_A4,0.6481541991233826,1645.983642578125,0.0,0,301.004150390625,18,30,36,48
301.3549499511719,2018-01-01,STANDARD,R_A4,0.8374582529067993,1651.21484375,0.0,0,301.3549499511719,19,30,37,48
300.99713134765625,2018-01-01,STANDARD,R_A4,1.0,1645.8787841796875,0.0,0,300.99713134765625,20,29,37,48
301.4836730957031,2018-01-01,STANDARD,R_A4,1.0,1653.1341552734375,0.0,0,301.4836730957031,21,29,38,48
301.11474609375,2018-01-01,STANDARD,R_A4,0.2573050856590271,1647.6328125,0.0,0,301.11474609375,22,28,38,48
301.88287353515625,2018-01-01,STANDARD,R_A4,0.23786561191082,1659.086181640625,0.0,0,301.88287353515625,23,28,38,47
303.9632263183594,2018-01-01,STANDARD,R_A5,1.0,1686.283935546875,0.0,0,303.9632263183594,1,1,31,20
304.1901550292969,2018-01-01,STANDARD,R_A5,1.0,1688.678466796875,0.0,0,304.1901550292969,2,2,31,20
304.4170837402344,2018-01-01,STANDARD,R_A5,1.0,1691.0731201171875,0.0,0,304.4170837402344,3,3,31,20
304.6440124511719,2018-01-01,STANDARD,R_A5,1.0,1693.4677734375,0.0,0,304.6440124511719,4,4,31,20
304.8709411621094,2018-01-01,STANDARD,R_A5,1.0,1695.8623046875,0.0,0,304.8709411621094,5,5,31,20
305.0978698730469,2018-01-01,STANDARD,R_A5,1.0,1698.2569580078125,0.0,0,305.0978698730469,6,6,31,20
305.6305847167969,2018-01-01,STANDARD,R_A5,1.0,1700.651611328125,0.0,0,305.6305847167969,7,7,31,20
305.2565612792969,2018-01-01,STANDARD,R_A5,1.0,1699.9302978515625,0.0,0,305.2565612792969,8,11,31,21
305.447509765625,2018-01-01,STANDARD,R_A5,1.0,1701.9451904296875,0.0,0,305.447509765625,9,12,31,21
305.6504211425781,2018-01-01,STANDARD,R_A5,1.0,1703.9600830078125,0.0,0,305.6504211425781,10,13,31,21
305.84136962890625,2018-01-01,STANDARD,R_A5,1.0,1705.974853515625,0.0,0,305.84136962890625,11,14,31,21
306.0323181152344,2018-01-01,STANDARD,R_A5,1.0,1707.98974609375,0.0,0,306.0323181152344,12,15,31,21
306.3682861328125,2018-01-01,STANDARD,R_A5,1.0,1710.004638671875,0.0,0,306.3682861328125,13,16,31,21
306.5525817871094,2018-01-01,STANDARD,R_A5,1.0,1711.9490966796875,0.0,0,306.5525817871094,14,17,31,21
306.6958312988281,2018-01-01,STANDARD,R_A5,1.0,1713.460693359375,0.0,0,306.6958312988281,15,18,31,21
306.7098693847656,2018-01-01,STANDARD,R_A5,1.0,1715.266357421875,0.0,0,306.7098693847656,16,27,31,21
306.9349670410156,2018-01-01,STANDARD,R_A5,1.0,1717.641357421875,0.0,0,306.9349670410156,17,28,31,21
307.4658203125,2018-01-01,STANDARD,R_A5,1.0,1720.016357421875,0.0,0,307.4658203125,18,29,31,21
307.69091796875,2018-01-01,STANDARD,R_A5,1.0,1722.3912353515625,0.0,0,307.69091796875,19,30,31,21
307.916015625,2018-01-01,STANDARD,R_A5,1.0,1724.7662353515625,0.0,0,307.916015625,20,31,31,21
305.0760192871094,2018-01-01,STANDARD,R_A6,1.0,1694.7998046875,0.0,0,305.0760192871094,1,1,17,42
305.22210693359375,2018-01-01,STANDARD,R_A6,1.0,1696.341064453125,0.0,0,305.22210693359375,2,2,17,42
305.3681640625,2018-01-01,STANDARD,R_A6,1.0,1697.8824462890625,0.0,0,305.3681640625,3,3,17,42
305.51422119140625,2018-01-01,STANDARD,R_A6,1.0,1699.423828125,0.0,0,305.51422119140625,4,4,17,42
305.6603088378906,2018-01-01,STANDARD,R_A6,1.0,1700.965087890625,0.0,0,305.6603088378906,5,5,17,42
305.8063659667969,2018-01-01,STANDARD,R_A6,1.0,1702.50634765625,0.0,0,305.8063659667969,6,6,17,42
305.65338134765625,2018-01-01,STANDARD,R_A6,1.0,1704.047607421875,0.0,0,305.65338134765625,7,7,17,42
305.7994384765625,2018-01-01,STANDARD,R_A6,1.0,1705.5889892578125,0.0,0,305.7994384765625,8,8,17,42
306.24456787109375,2018-01-01,STANDARD,R_A6,1.0,1707.13037109375,0.0,0,306.24456787109375,9,9,17,42
306.0848693847656,2018-01-01,STANDARD,R_A6,1.0,1708.671630859375,0.0,0,306.0848693847656,10,10,17,42
306.2723693847656,2018-01-01,STANDARD,R_A6,1.0,1710.6490478515625,0.0,0,306.2723693847656,11,11,17,42
306.5010986328125,2018-01-01,STANDARD,R_A6,1.0,1713.0625,0.0,0,306.5010986328125,12,12,17,42
306.7418212890625,2018-01-01,STANDARD,R_A6,1.0,1715.4759521484375,0.0,0,306.7418212890625,13,13,17,42
306.9705505371094,2018-01-01,STANDARD,R_A6,1.0,1717.889404296875,0.0,0,306.9705505371094,14,14,17,42
307.19927978515625,2018-01-01,STANDARD,R_A6,1.0,1720.302978515625,0.0,0,307.19927978515625,15,15,17,42
307.5730285644531,2018-01-01,STANDARD,R_A6,1.0,1722.7164306640625,0.0,0,307.5730285644531,16,16,17,42
307.79437255859375,2018-01-01,STANDARD,R_A6,1.0,1725.0517578125,0.0,0,307.79437255859375,17,17,17,42
307.9086608886719,2018-01-01,STANDARD,R_A6,1.0,1726.25732421875,0.0,0,307.9086608886719,18,18,17,42
307.8401794433594,2018-01-01,STANDARD,R_A6,1.0,1727.192626953125,0.0,0,307.8401794433594,19,27,17,42
308.0028991699219,2018-01-01,STANDARD,R_A6,1.0,1728.9093017578125,0.0,0,308.0028991699219,20,28,17,42
308.47137451171875,2018-01-01,STANDARD,R_A6,1.0,1730.6259765625,0.0,0,308.47137451171875,21,29,17,42
308.63409423828125,2018-01-01,STANDARD,R_A6,1.0,1732.342529296875,0.0,0,308.63409423828125,22,30,17,42
308.4909973144531,2018-01-01,STANDARD,R_A6,1.0,1734.0592041015625,0.0,0,308.4909973144531,23,31,17,42
298.9368591308594,2018-03-01,STANDARD,R_A2,0.05586810037493706,1639.9964599609375,0.0,0,298.9368591308594,1,1,22,30
299.05084228515625,2018-03-01,STANDARD,R_A2,0.0584733672440052,1641.6968994140625,0.0,0,299.05084228515625,2,2,22,30
299.1648254394531,2018-03-01,STANDARD,R_A2,0.06241673231124878,1643.3973388671875,0.0,0,299.1648254394531,3,3,22,30
299.27880859375,2018-03-01,STANDARD,R_A2,0.067330002784729,1645.0977783203125,0.0,0,299.27880859375,4,4,22,30
299.392822265625,2018-03-01,STANDARD,R_A2,0.0701497346162796,1646.7982177734375,0.0,0,299.392822265625,5,5,22,30
299.5068054199219,2018-03-01,STANDARD,R_A2,0.11591219156980515,1648.498779296875,0.0,0,299.5068054199219,6,6,22,30
299.61907958984375,2018-03-01,STANDARD,R_A2,0.6505361199378967,1650.19921875,0.0,0,299.61907958984375,7,7,22,30
299.8040466308594,2018-03-01,STANDARD,R_A2,0.8617475628852844,1651.899658203125,0.0,0,299.8040466308594,8,8,22,30
299.9652404785156,2018-03-01,STANDARD,R_A2,0.2311205118894577,1653.60009765625,0.0,0,299.9652404785156,9,9,22,30
300.10650634765625,2018-03-01,STANDARD,R_A2,0.17307601869106293,1655.300537109375,0.0,0,300.10650634765625,10,10,22,30
300.4134521484375,2018-03-01,STANDARD,R_A2,0.07377167046070099,1657.167236328125,0.0,0,300.4134521484375,11,11,22,30
300.5497741699219,2018-03-01,STANDARD,R_A2,0.11870452761650085,1659.2003173828125,0.0,0,300.5497741699219,12,12,22,30
300.6864013671875,2018-03-01,STANDARD,R_A2,0.45045068860054016,1661.2332763671875,0.0,0,300.6864013671875,13,13,22,30
300.82342529296875,2018-03-01,STANDARD,R_A2,0.498467355966568,1663.266357421875,0.0,0,300.82342529296875,14,14,22,30
300.9604187011719,2018-03-01,STANDARD,R_A2,0.9393602013587952,1665.29931640625,0.0,0,300.9604187011719,15,15,22,30
301.1058044433594,2018-03-01,STANDARD,R_A2,0.957121729850769,1668.115234375,0.0,0,301.1058044433594,16,15,22,29
301.24969482421875,2018-03-01,STANDARD,R_A2,0.9706016778945923,1670.250732421875,0.0,0,301.24969482421875,17,16,22,29
301.3934326171875,2018-03-01,STANDARD,R_A2,0.9587764143943787,1672.38623046875,0.0,0,301.3934326171875,18,17,22,29
301.5079040527344,2018-03-01,STANDARD,R_A2,0.9956941604614258,1674.091064453125,0.0,0,301.5079040527344,19,18,22,29
302.90264892578125,2018-03-01,STANDARD,R_A2,1.0,1675.617431640625,-5.728809082932579e-15,0,302.90264892578125,20,27,22,29
303.3900451660156,2018-03-01,STANDARD,R_A2,1.0,1677.395751953125,-2.627471850185606e-16,0,303.3900451660156,21,28,22,29
303.5770568847656,2018-03-01,STANDARD,R_A2,1.0,1679.174072265625,-2.926348616764368e-17,0,303.5770568847656,22,29,22,29
303.7496032714844,2018-03-01,STANDARD,R_A2,1.0,1680.9525146484375,-7.786073262129951e-19,0,303.7496032714844,23,30,22,29
303.9143981933594,2018-03-01,STANDARD,R_A2,1.0,1682.7308349609375,1.2480939714106933e-20,0,303.9143981933594,24,31,22,29
266.99462890625,2018-04-28,STANDARD,R_A5,1.0,1686.283935546875,-5.808183795030786e-12,0,266.99462890625,1,1,31,20
267.22125244140625,2018-04-28,STANDARD,R_A5,1.0,1688.678466796875,-3.820004208787697e-12,0,267.22125244140625,2,2,31,20
267.447998046875,2018-04-28,STANDARD,R_A5,1.0,1691.0731201171875,-8.307523939599104e-12,0,267.447998046875,3,3,31,20
267.67474365234375,2018-04-28,STANDARD,R_A5,1.0,1693.4677734375,-8.958829338101548e-12,0,267.67474365234375,4,4,31,20
267.90155029296875,2018-04-28,STANDARD,R_A5,1.0,1695.8623046875,-8.750957423975247e-12,0,267.90155029296875,5,5,31,20
268.12835693359375,2018-04-28,STANDARD,R_A5,1.0,1698.2569580078125,-5.9933911132625806e-12,0,268.12835693359375,6,6,31,20
268.81451416015625,2018-04-28,STANDARD,R_A5,1.0,1700.651611328125,-1.7482078339212809e-13,0,268.81451416015625,7,7,31,20
274.9146728515625,2018-04-28,STANDARD,R_A5,1.0,1699.9302978515625,-5.6852430749265714e-12,0,274.9146728515625,8,11,31,21
275.12457275390625,2018-04-28,STANDARD,R_A5,1.0,1701.9451904296875,-5.105251724840665e-12,0,275.12457275390625,9,12,31,21
275.32916259765625,2018-04-28,STANDARD,R_A5,1.0,1703.9600830078125,-3.6239631087675583e-13,0,275.32916259765625,10,13,31,21
275.5216979980469,2018-04-28,STANDARD,R_A5,1.0,1705.974853515625,-8.082455061134142e-13,0,275.5216979980469,11,14,31,21
275.9545593261719,2018-04-28,STANDARD,R_A5,1.0,1707.98974609375,-7.25039874058947e-14,0,275.9545593261719,12,15,31,21
276.5880432128906,2018-04-28,STANDARD,R_A5,1.0,1710.004638671875,-2.908449577097155e-14,0,276.5880432128906,13,16,31,21
276.7742919921875,2018-04-28,STANDARD,R_A5,1.0,1711.9490966796875,-3.179920926186727e-14,0,276.7742919921875,14,17,31,21
276.91845703125,2018-04-28,STANDARD,R_A5,1.0,1713.460693359375,-5.6716831480906754e-14,0,276.91845703125,15,18,31,21
276.2377624511719,2018-04-28,STANDARD,R_A5,1.0,1715.266357421875,-1.6400775391099166e-14,0,276.2377624511719,16,27,31,21
276.457275390625,2018-04-28,STANDARD,R_A5,1.0,1717.641357421875,-3.130217032841845e-14,0,276.457275390625,17,28,31,21
292.4377746582031,2018-04-28,STANDARD,R_A5,1.0,1720.016357421875,-5.030031586662759e-21,0,292.4377746582031,18,29,31,21
302.8473205566406,2018-04-28,STANDARD,R_A5,1.0,1722.3912353515625,-1.1233966202860693e-22,0,302.8473205566406,19,30,31,21
305.76885986328125,2018-04-28,STANDARD,R_A5,1.0,1724.7662353515625,-1.006691827992858e-23,0,305.76885986328125,20,31,31,21
283.61724853515625,2018-07-03,STANDARD,R_A3,0.6497137546539307,1607.81640625,0.0,0,283.61724853515625,1,1,28,41
283.7561950683594,2018-07-03,STANDARD,R_A3,0.19671109318733215,1609.903076171875,0.0,0,283.7561950683594,2,2,28,41
283.89508056640625,2018-07-03,STANDARD,R_A3,0.19708192348480225,1611.98974609375,0.0,0,283.89508056640625,3,3,28,41
284.0339660644531,2018-07-03,STANDARD,R_A3,0.1714058518409729,1614.0762939453125,0.0,0,284.0339660644531,4,4,28,41
284.1732482910156,2018-07-03,STANDARD,R_A3,0.6492507457733154,1616.1630859375,0.0,0,284.1732482910156,5,5,28,41
284.3126525878906,2018-07-03,STANDARD,R_A3,0.14953109622001648,1618.249755859375,0.0,0,284.3126525878906,6,6,28,41
283.79486083984375,2018-07-03,STANDARD,R_A3,0.20702692866325378,1610.679931640625,0.0,0,283.79486083984375,7,6,29,41
283.9301452636719,2018-07-03,STANDARD,R_A3,0.19751669466495514,1612.7054443359375,0.0,0,283.9301452636719,8,7,29,41
284.06536865234375,2018-07-03,STANDARD,R_A3,0.20249664783477783,1614.7310791015625,0.0,0,284.06536865234375,9,8,29,41
284.2629089355469,2018-07-03,STANDARD,R_A3,0.800638735294342,1616.7567138671875,0.0,0,284.2629089355469,10,9,29,41
285.0670471191406,2018-07-03,STANDARD,R_A3,0.8004884719848633,1618.7823486328125,0.0,0,285.0670471191406,11,10,29,41
287.74261474609375,2018-07-03,STANDARD,R_A3,0.04868226498365402,1620.9918212890625,0.0,0,287.74261474609375,12,11,29,41
287.902587890625,2018-07-03,STANDARD,R_A3,0.056909043341875076,1623.3853759765625,0.0,0,287.902587890625,13,12,29,41
288.06414794921875,2018-07-03,STANDARD,R_A3,0.37595802545547485,1625.77880859375,0.0,0,288.06414794921875,14,13,29,41
288.2259521484375,2018-07-03,STANDARD,R_A3,0.36621981859207153,1628.1722412109375,0.0,0,288.2259521484375,15,14,29,41
288.41864013671875,2018-07-03,STANDARD,R_A3,0.7967617511749268,1630.565673828125,0.0,0,288.41864013671875,16,15,29,41
288.5298156738281,2018-07-03,STANDARD,R_A3,0.7843565940856934,1632.21435546875,0.0,0,288.5298156738281,17,16,29,41
287.3394470214844,2018-07-03,STANDARD,R_A3,0.6845935583114624,1634.403076171875,0.0,0,287.3394470214844,18,27,29,41
287.52874755859375,2018-07-03,STANDARD,R_A3,0.1955503523349762,1637.876708984375,0.0,0,287.52874755859375,19,28,29,41
287.76092529296875,2018-07-03,STANDARD,R_A3,0.2530668079853058,1641.350341796875,0.0,0,287.76092529296875,20,29,29,41
287.9756164550781,2018-07-03,STANDARD,R_A3,0.6535969376564026,1644.8240966796875,0.0,0,287.9756164550781,21,30,29,41
288.2078857421875,2018-07-03,STANDARD,R_A3,0.06371515989303589,1648.2977294921875,0.0,0,288.2078857421875,22,31,29,41
280.4392395019531,2018-09-12,STANDARD,R_A4,0.05142899602651596,1631.7314453125,0.0,0,280.4392395019531,1,1,30,52
280.1706848144531,2018-09-12,STANDARD,R_A4,0.050780296325683594,1627.1583251953125,0.0,0,280.1706848144531,2,1,31,52
280.3153076171875,2018-09-12,STANDARD,R_A4,0.05140019208192825,1629.326416015625,0.0,0,280.3153076171875,3,2,31,52
280.4599304199219,2018-09-12,STANDARD,R_A4,0.053316663950681686,1631.49462890625,0.0,0,280.4599304199219,4,3,31,52
280.61016845703125,2018-09-12,STANDARD,R_A4,0.6496330499649048,1633.6627197265625,0.0,0,280.61016845703125,5,4,31,52
280.5611572265625,2018-09-12,STANDARD,R_A4,0.0565197579562664,1632.37353515625,0.0,0,280.5611572265625,6,4,32,52
280.69183349609375,2018-09-12,STANDARD,R_A4,0.05875521898269653,1634.3304443359375,0.0,0,280.69183349609375,7,5,32,52
280.7868957519531,2018-09-12,STANDARD,R_A4,0.06188007444143295,1636.709716796875,0.0,0,280.7868957519531,8,5,32,51
280.6614074707031,2018-09-12,STANDARD,R_A4,0.05855707824230194,1634.8282470703125,0.0,0,280.6614074707031,9,4,32,51
280.80889892578125,2018-09-12,STANDARD,R_A4,0.05926984176039696,1636.41015625,0.0,0,280.80889892578125,10,4,33,51
281.02288818359375,2018-09-12,STANDARD,R_A4,0.06351704150438309,1641.2255859375,0.0,0,281.02288818359375,11,4,33,50
281.0104675292969,2018-09-12,STANDARD,R_A4,0.1494518518447876,1640.171630859375,0.0,0,281.0104675292969,12,4,34,50
281.1363220214844,2018-09-12,STANDARD,R_A4,0.06193713843822479,1640.855224609375,0.0,0,281.1363220214844,13,4,35,50
281.0118103027344,2018-09-12,STANDARD,R_A4,0.2317916601896286,1638.97998046875,0.0,0,281.0118103027344,14,3,35,50
281.2538757324219,2018-09-12,STANDARD,R_A4,0.1903473287820816,1644.71484375,0.0,0,281.2538757324219,15,3,35,49
281.13250732421875,2018-09-12,STANDARD,R_A4,0.23615863919258118,1642.888427734375,0.0,0,281.13250732421875,16,2,35,49
281.7244567871094,2018-09-12,STANDARD,R_A4,0.13771045207977295,1643.07421875,0.0,0,281.7244567871094,17,30,36,49
281.7555847167969,2018-09-12,STANDARD,R_A4,0.6530596017837524,1645.983642578125,0.0,0,281.7555847167969,18,30,36,48
283.0275573730469,2018-09-12,STANDARD,R_A4,0.8365373015403748,1651.21484375,0.0,0,283.0275573730469,19,30,37,48
283.7114562988281,2018-09-12,STANDARD,R_A4,1.0,1645.8787841796875,2.723037453074978e-14,0,283.7114562988281,20,29,37,48
283.2712097167969,2018-09-12,STANDARD,R_A4,1.0,1653.1341552734375,-7.999333617378368e-13,0,283.2712097167969,21,29,38,48
282.0023193359375,2018-09-12,STANDARD,R_A4,0.22708413004875183,1647.6328125,0.0,0,282.0023193359375,22,28,38,48
282.605712890625,2018-09-12,STANDARD,R_A4,0.2979891896247864,1659.086181640625,0.0,0,282.605712890625,23,28,38,47
277.2227478027344,2018-11-07,STANDARD,R_A6,1.0,1694.7998046875,-6.070056740403826e-16,0,277.2227478027344,1,1,17,42
277.3675537109375,2018-11-07,STANDARD,R_A6,1.0,1696.341064453125,-2.8318849878575063e-16,0,277.3675537109375,2,2,17,42
277.50970458984375,2018-11-07,STANDARD,R_A6,1.0,1697.8824462890625,-2.388226070744649e-16,0,277.50970458984375,3,3,17,42
277.6483459472656,2018-11-07,STANDARD,R_A6,1.0,1699.423828125,-2.015487634118618e-16,0,277.6483459472656,4,4,17,42
277.7854309082031,2018-11-07,STANDARD,R_A6,1.0,1700.965087890625,-2.9404611121079107e-16,0,277.7854309082031,5,5,17,42
277.9250183105469,2018-11-07,STANDARD,R_A6,1.0,1702.50634765625,-1.5369902412972793e-14,0,277.9250183105469,6,6,17,42
277.7716369628906,2018-11-07,STANDARD,R_A6,1.0,1704.047607421875,-2.8163833637744225e-14,0,277.7716369628906,7,7,17,42
277.9175720214844,2018-11-07,STANDARD,R_A6,1.0,1705.5889892578125,-2.5320362668536378e-14,0,277.9175720214844,8,8,17,42
278.3643493652344,2018-11-07,STANDARD,R_A6,1.0,1707.13037109375,-8.473970655425013e-16,0,278.3643493652344,9,9,17,42
278.2100830078125,2018-11-07,STANDARD,R_A6,1.0,1708.671630859375,-2.6181014211516633e-14,0,278.2100830078125,10,10,17,42
280.9508361816406,2018-11-07,STANDARD,R_A6,1.0,1710.6490478515625,1.6450423737611555e-17,0,280.9508361816406,11,11,17,42
281.19390869140625,2018-11-07,STANDARD,R_A6,1.0,1713.0625,4.197272833181366e-18,0,281.19390869140625,12,12,17,42
281.50103759765625,2018-11-07,STANDARD,R_A6,1.0,1715.4759521484375,6.098957106483473e-20,0,281.50103759765625,13,13,17,42
