ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,298474336.62,39947577.13,26470536.79,16648136.07
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,228563029.44,34087203.35,23489592.03,14773328.07
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,136393914.74,21363869.48,15546637.27,9777759.12
LowerReek,Region_2,0.0,0.0,0.0,0.0
