ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,298484642.31,39941046.09,26415761.6,16613686.26
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,228590822.64,34112905.23,23316111.75,14664220.98
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,136423880.56,21358447.24,15468993.61,9728926.64
LowerReek,Region_2,0.0,0.0,0.0,0.0
