ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,297675762.2,53313908.36,42314396.62,26612827.62
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,209726446.24,40453149.5,32396756.26,20375318.07
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,132097159.98,27835008.55,23187427.17,14583287.29
LowerReek,2,0.0,0.0,0.0,0.0
