DATE,SGAS,CONBPRES,CONIDX,DEPTH,CONIPOS,WELLMODEL,DRAWDOWN,WELL,CONKPOS,SWAT,PRESSURE,CONJPOS
2018-01-01,0.0,303.1678161621094,22,1676.8427734375,22,STANDARD,0,R_A2,26,0.7981957197189331,303.1678161621094,29
2018-01-01,0.0,303.29010009765625,23,1678.665283203125,22,STANDARD,0,R_A2,27,0.6481541991233826,303.29010009765625,29
2018-01-01,0.0,303.4123840332031,24,1680.4876708984375,22,STANDARD,0,R_A2,28,1.0,303.4123840332031,29
2018-01-01,0.0,303.8924560546875,25,1682.3101806640625,22,STANDARD,0,R_A2,29,1.0,303.8924560546875,29
2018-01-01,0.0,298.64166259765625,1,1609.3448486328125,28,STANDARD,0,R_A3,1,0.6481541991233826,298.64166259765625,41
2018-01-01,0.0,298.02490234375,2,1600.14111328125,29,STANDARD,0,R_A3,1,0.6481541991233826,298.02490234375,41
2018-01-01,0.0,298.16827392578125,3,1602.28076171875,29,STANDARD,0,R_A3,2,0.14420919120311737,298.16827392578125,41
2018-01-01,0.0,298.3116455078125,4,1604.4202880859375,29,STANDARD,0,R_A3,3,0.19110962748527527,298.3116455078125,41
2018-01-01,0.0,298.45501708984375,5,1606.559814453125,29,STANDARD,0,R_A3,4,0.35986870527267456,298.45501708984375,41
2018-01-01,0.0,298.5984191894531,6,1608.699462890625,29,STANDARD,0,R_A3,5,0.8142122030258179,298.5984191894531,41
2018-01-01,0.0,298.7417907714844,7,1610.839111328125,29,STANDARD,0,R_A3,6,0.6481541991233826,298.7417907714844,41
2018-01-01,0.0,298.88519287109375,8,1612.9786376953125,29,STANDARD,0,R_A3,7,0.19548749923706055,298.88519287109375,41
2018-01-01,0.0,299.0285949707031,9,1615.1181640625,29,STANDARD,0,R_A3,8,0.19638952612876892,299.0285949707031,41
2018-01-01,0.0,299.1719970703125,10,1617.2576904296875,29,STANDARD,0,R_A3,9,0.7991287708282471,299.1719970703125,41
2018-01-01,0.0,299.3154296875,11,1619.3973388671875,29,STANDARD,0,R_A3,10,0.2863571047782898,299.3154296875,41
2018-01-01,0.0,299.4615478515625,12,1621.5772705078125,29,STANDARD,0,R_A3,11,0.049159903079271317,299.4615478515625,41
2018-01-01,0.0,299.6103820800781,13,1623.7977294921875,29,STANDARD,0,R_A3,12,0.054093826562166214,299.6103820800781,41
2018-01-01,0.0,299.75921630859375,14,1626.01806640625,29,STANDARD,0,R_A3,13,0.37275272607803345,299.75921630859375,41
2018-01-01,0.0,299.9080810546875,15,1628.2384033203125,29,STANDARD,0,R_A3,14,0.23857732117176056,299.9080810546875,41
2018-01-01,0.0,300.05694580078125,16,1630.4588623046875,29,STANDARD,0,R_A3,15,0.47466331720352173,300.05694580078125,41
2018-01-01,0.0,300.1817321777344,17,1632.3203125,29,STANDARD,0,R_A3,16,0.8130701184272766,300.1817321777344,41
2018-01-01,0.0,300.35638427734375,18,1634.92529296875,29,STANDARD,0,R_A3,25,1.0,300.35638427734375,41
2018-01-01,0.0,300.59075927734375,19,1638.420654296875,29,STANDARD,0,R_A3,26,0.045105282217264175,300.59075927734375,41
2018-01-01,0.0,300.82513427734375,20,1641.916015625,29,STANDARD,0,R_A3,27,0.05067422240972519,300.82513427734375,41
2018-01-01,0.0,301.05950927734375,21,1645.4114990234375,29,STANDARD,0,R_A3,28,1.0,301.05950927734375,41
2018-01-01,0.0,301.2939147949219,22,1648.906982421875,29,STANDARD,0,R_A3,29,0.6481541991233826,301.2939147949219,41
2018-01-01,0.0,300.0555419921875,1,1630.4381103515625,30,STANDARD,0,R_A4,1,0.050568848848342896,300.0555419921875,52
2018-01-01,0.0,299.75238037109375,2,1625.915771484375,31,STANDARD,0,R_A4,1,0.046763788908720016,299.75238037109375,52
2018-01-01,0.0,299.88934326171875,3,1627.9588623046875,31,STANDARD,0,R_A4,2,0.04970339685678482,299.88934326171875,52
2018-01-01,0.0,300.02630615234375,4,1630.0018310546875,31,STANDARD,0,R_A4,3,0.05118247866630554,300.02630615234375,52
2018-01-01,0.0,300.16326904296875,5,1632.044921875,31,STANDARD,0,R_A4,4,0.050805192440748215,300.16326904296875,52
2018-01-01,0.0,300.30023193359375,6,1634.087890625,31,STANDARD,0,R_A4,5,0.05348609760403633,300.30023193359375,52
2018-01-01,0.0,300.1739501953125,7,1632.2041015625,32,STANDARD,0,R_A4,5,0.05484781414270401,300.1739501953125,52
2018-01-01,0.0,300.3123779296875,8,1634.268798828125,32,STANDARD,0,R_A4,5,0.05524925887584686,300.3123779296875,51
2018-01-01,0.0,300.4325866699219,9,1636.0618896484375,33,STANDARD,0,R_A4,5,0.057255860418081284,300.4325866699219,51
2018-01-01,0.0,300.7986755371094,10,1641.5216064453125,33,STANDARD,0,R_A4,5,0.09876229614019394,300.7986755371094,50
2018-01-01,0.0,300.72601318359375,11,1640.437744140625,34,STANDARD,0,R_A4,5,0.07852410525083542,300.72601318359375,50
2018-01-01,0.0,300.6016540527344,12,1638.58349609375,34,STANDARD,0,R_A4,4,0.13348275423049927,300.6016540527344,50
2018-01-01,0.0,300.7107849121094,13,1640.210693359375,35,STANDARD,0,R_A4,4,0.17562326788902283,300.7107849121094,50
2018-01-01,0.0,300.5904235839844,14,1638.4158935546875,35,STANDARD,0,R_A4,3,0.22420203685760498,300.5904235839844,50
2018-01-01,0.0,300.9018249511719,15,1643.059814453125,35,STANDARD,0,R_A4,3,0.23651349544525146,300.9018249511719,49
2018-01-01,0.0,300.77899169921875,16,1641.22802734375,35,STANDARD,0,R_A4,2,0.2309144139289856,300.77899169921875,49
2018-01-01,0.0,300.8660583496094,17,1642.5264892578125,36,STANDARD,0,R_A4,28,0.6481541991233826,300.8660583496094,49
2018-01-01,0.0,300.7082214355469,18,1640.172607421875,36,STANDARD,0,R_A4,28,0.7445710897445679,300.7082214355469,48
2018-01-01,0.0,301.1958923339844,19,1647.4451904296875,37,STANDARD,0,R_A4,28,0.8492575883865356,301.1958923339844,48
2018-01-01,0.0,301.5513610839844,20,1652.7454833984375,38,STANDARD,0,R_A4,28,0.6481541991233826,301.5513610839844,48
2018-01-01,0.0,301.9868469238281,21,1659.23828125,38,STANDARD,0,R_A4,28,0.7296543121337891,301.9868469238281,47
2018-01-01,0.0,303.84228515625,1,1685.0074462890625,31,STANDARD,0,R_A5,1,1.0,303.84228515625,20
2018-01-01,0.0,304.0459899902344,2,1687.1572265625,31,STANDARD,0,R_A5,2,1.0,304.0459899902344,20
2018-01-01,0.0,304.24969482421875,3,1689.306884765625,31,STANDARD,0,R_A5,3,1.0,304.24969482421875,20
2018-01-01,0.0,304.45343017578125,4,1691.4566650390625,31,STANDARD,0,R_A5,4,1.0,304.45343017578125,20
2018-01-01,0.0,304.6571350097656,5,1693.6063232421875,31,STANDARD,0,R_A5,5,1.0,304.6571350097656,20
2018-01-01,0.0,304.8608703613281,6,1695.756103515625,31,STANDARD,0,R_A5,6,1.0,304.8608703613281,20
2018-01-01,0.0,305.370361328125,7,1697.90576171875,31,STANDARD,0,R_A5,7,1.0,305.370361328125,20
2018-01-01,0.0,305.5740966796875,8,1700.0555419921875,31,STANDARD,0,R_A5,8,1.0,305.5740966796875,20
2018-01-01,0.0,305.17681884765625,9,1695.8631591796875,31,STANDARD,0,R_A5,9,1.0,305.17681884765625,21
2018-01-01,0.0,305.0953369140625,10,1698.230224609375,31,STANDARD,0,R_A5,10,1.0,305.0953369140625,21
2018-01-01,0.0,305.30474853515625,11,1700.438720703125,31,STANDARD,0,R_A5,11,1.0,305.30474853515625,21
2018-01-01,0.0,305.4990234375,12,1702.48876953125,31,STANDARD,0,R_A5,12,1.0,305.4990234375,21
2018-01-01,0.0,305.70526123046875,13,1704.5386962890625,31,STANDARD,0,R_A5,13,1.0,305.70526123046875,21
2018-01-01,0.0,305.8995361328125,14,1706.5887451171875,31,STANDARD,0,R_A5,14,1.0,305.8995361328125,21
2018-01-01,0.0,306.0938415527344,15,1708.6387939453125,31,STANDARD,0,R_A5,15,1.0,306.0938415527344,21
2018-01-01,0.0,306.4331359863281,16,1710.688720703125,31,STANDARD,0,R_A5,16,1.0,306.4331359863281,21
2018-01-01,0.0,306.6274108886719,17,1712.73876953125,31,STANDARD,0,R_A5,17,1.0,306.6274108886719,21
2018-01-01,0.0,306.77130126953125,18,1714.2569580078125,31,STANDARD,0,R_A5,18,1.0,306.77130126953125,21
2018-01-01,0.0,306.8333740234375,19,1714.912109375,31,STANDARD,0,R_A5,19,1.0,306.8333740234375,21
2018-01-01,0.0,306.80157470703125,20,1716.234130859375,31,STANDARD,0,R_A5,25,1.0,306.80157470703125,21
2018-01-01,0.0,307.0214538574219,21,1718.55419921875,31,STANDARD,0,R_A5,26,1.0,307.0214538574219,21
2018-01-01,0.0,307.547119140625,22,1720.8741455078125,31,STANDARD,0,R_A5,27,1.0,307.547119140625,21
2018-01-01,0.0,307.76702880859375,23,1723.1942138671875,31,STANDARD,0,R_A5,28,1.0,307.76702880859375,21
2018-01-01,0.0,307.9869079589844,24,1725.5142822265625,31,STANDARD,0,R_A5,29,1.0,307.9869079589844,21
2018-01-01,0.0,305.0756530761719,1,1694.7957763671875,17,STANDARD,0,R_A6,1,1.0,305.0756530761719,42
2018-01-01,0.0,305.2220764160156,2,1696.3408203125,17,STANDARD,0,R_A6,2,1.0,305.2220764160156,42
2018-01-01,0.0,305.3684997558594,3,1697.8858642578125,17,STANDARD,0,R_A6,3,1.0,305.3684997558594,42
2018-01-01,0.0,305.5149230957031,4,1699.4310302734375,17,STANDARD,0,R_A6,4,1.0,305.5149230957031,42
2018-01-01,0.0,305.6613464355469,5,1700.9761962890625,17,STANDARD,0,R_A6,5,1.0,305.6613464355469,42
2018-01-01,0.0,305.8077697753906,6,1702.521240234375,17,STANDARD,0,R_A6,6,1.0,305.8077697753906,42
2018-01-01,0.0,305.6551513671875,7,1704.06640625,17,STANDARD,0,R_A6,7,1.0,305.6551513671875,42
2018-01-01,0.0,305.80157470703125,8,1705.6114501953125,17,STANDARD,0,R_A6,8,1.0,305.80157470703125,42
2018-01-01,0.0,306.2470703125,9,1707.156494140625,17,STANDARD,0,R_A6,9,1.0,306.2470703125,42
2018-01-01,0.0,306.08770751953125,10,1708.7015380859375,17,STANDARD,0,R_A6,10,1.0,306.08770751953125,42
2018-01-01,0.0,306.27081298828125,11,1710.632568359375,17,STANDARD,0,R_A6,11,1.0,306.27081298828125,42
2018-01-01,0.0,306.4903869628906,12,1712.9493408203125,17,STANDARD,0,R_A6,12,1.0,306.4903869628906,42
2018-01-01,0.0,306.721923828125,13,1715.26611328125,17,STANDARD,0,R_A6,13,1.0,306.721923828125,42
2018-01-01,0.0,306.9414978027344,14,1717.5828857421875,17,STANDARD,0,R_A6,14,1.0,306.9414978027344,42
2018-01-01,0.0,307.16107177734375,15,1719.899658203125,17,STANDARD,0,R_A6,15,1.0,307.16107177734375,42
2018-01-01,0.0,307.5256652832031,16,1722.216552734375,17,STANDARD,0,R_A6,16,1.0,307.5256652832031,42
2018-01-01,0.0,307.7452392578125,17,1724.5333251953125,17,STANDARD,0,R_A6,17,1.0,307.7452392578125,42
2018-01-01,0.0,307.8894348144531,18,1726.0546875,17,STANDARD,0,R_A6,18,1.0,307.8894348144531,42
2018-01-01,0.0,307.848388671875,19,1727.279052734375,17,STANDARD,0,R_A6,25,1.0,307.848388671875,42
2018-01-01,0.0,308.0116882324219,20,1729.001953125,17,STANDARD,0,R_A6,26,1.0,308.0116882324219,42
2018-01-01,0.0,308.48077392578125,21,1730.724853515625,17,STANDARD,0,R_A6,27,1.0,308.48077392578125,42
2018-01-01,0.0,308.64404296875,22,1732.44775390625,17,STANDARD,0,R_A6,28,1.0,308.64404296875,42
2018-01-01,0.0,308.5015563964844,23,1734.170654296875,17,STANDARD,0,R_A6,29,1.0,308.5015563964844,42
2018-03-01,0.0,298.21136474609375,1,1642.4375,22,STANDARD,0,R_A2,1,0.054407283663749695,298.21136474609375,30
2018-03-01,0.0,298.3343811035156,2,1644.2728271484375,22,STANDARD,0,R_A2,2,0.056379128247499466,298.3343811035156,30
2018-03-01,0.0,298.45733642578125,3,1646.1082763671875,22,STANDARD,0,R_A2,3,0.05898483470082283,298.45733642578125,30
2018-03-01,0.0,298.5802917480469,4,1647.943603515625,22,STANDARD,0,R_A2,4,0.06590480357408524,298.5802917480469,30
2018-03-01,0.0,298.7032470703125,5,1649.779052734375,22,STANDARD,0,R_A2,5,0.0694185346364975,298.7032470703125,30
2018-03-01,0.0,298.8466491699219,6,1651.6142578125,22,STANDARD,0,R_A2,6,0.32267194986343384,298.8466491699219,30
2018-03-01,0.0,298.98992919921875,7,1653.44970703125,22,STANDARD,0,R_A2,7,0.8873010277748108,298.98992919921875,30
2018-03-01,0.0,299.1411437988281,8,1655.2850341796875,22,STANDARD,0,R_A2,8,0.8660146594047546,299.1411437988281,30
2018-03-01,0.0,299.2789001464844,9,1657.1204833984375,22,STANDARD,0,R_A2,9,0.6484430432319641,299.2789001464844,30
2018-03-01,0.0,299.60211181640625,10,1658.955810546875,22,STANDARD,0,R_A2,10,0.9090304970741272,299.60211181640625,30
2018-03-01,0.0,300.09820556640625,11,1660.9049072265625,22,STANDARD,0,R_A2,11,0.07535102218389511,300.09820556640625,30
2018-03-01,0.0,300.2344970703125,12,1662.9676513671875,22,STANDARD,0,R_A2,12,0.07652992755174637,300.2344970703125,30
2018-03-01,0.0,300.40582275390625,13,1665.030517578125,22,STANDARD,0,R_A2,13,0.4462563991546631,300.40582275390625,30
2018-03-01,0.0,300.54718017578125,14,1667.09326171875,22,STANDARD,0,R_A2,14,0.48550134897232056,300.54718017578125,30
2018-03-01,0.0,300.6925048828125,15,1669.156005859375,22,STANDARD,0,R_A2,15,0.6632236242294312,300.6925048828125,30
2018-03-01,0.0,300.8357238769531,16,1671.21875,22,STANDARD,0,R_A2,16,0.981645941734314,300.8357238769531,30
2018-03-01,0.0,300.9808044433594,17,1673.281494140625,22,STANDARD,0,R_A2,17,0.9268359541893005,300.9808044433594,30
2018-03-01,0.0,301.1114501953125,18,1675.2159423828125,22,STANDARD,0,R_A2,18,0.9719938635826111,301.1114501953125,30
2018-03-01,0.0,300.91094970703125,19,1672.8663330078125,22,STANDARD,0,R_A2,18,0.9413458108901978,300.91094970703125,29
2018-03-01,0.0,300.98455810546875,20,1673.9642333984375,22,STANDARD,0,R_A2,19,0.9934720396995544,300.98455810546875,29
2018-03-01,-1.3310695861495914e-12,302.5205078125,21,1675.020263671875,22,STANDARD,0,R_A2,25,1.0,302.5205078125,29
2018-03-01,0.0,302.334716796875,22,1676.8427734375,22,STANDARD,0,R_A2,26,0.7981476187705994,302.334716796875,29
2018-03-01,0.0,302.0691223144531,23,1678.665283203125,22,STANDARD,0,R_A2,27,0.6506580710411072,302.0691223144531,29
2018-03-01,-9.82200323677851e-13,302.7049865722656,24,1680.4876708984375,22,STANDARD,0,R_A2,28,1.0,302.7049865722656,29
2018-03-01,-5.1734591308453485e-15,303.5617370605469,25,1682.3101806640625,22,STANDARD,0,R_A2,29,1.0,303.5617370605469,29
2018-04-28,-2.014896305357894e-10,281.2788391113281,1,1685.0074462890625,31,STANDARD,0,R_A5,1,1.0,281.2788391113281,20
2018-04-28,-2.3674481819391247e-10,281.48260498046875,2,1687.1572265625,31,STANDARD,0,R_A5,2,1.0,281.48260498046875,20
2018-04-28,-2.3052719455574078e-10,281.6864013671875,3,1689.306884765625,31,STANDARD,0,R_A5,3,1.0,281.6864013671875,20
2018-04-28,-2.462579029582912e-10,281.89031982421875,4,1691.4566650390625,31,STANDARD,0,R_A5,4,1.0,281.89031982421875,20
2018-04-28,-2.4919535879242005e-10,282.0941162109375,5,1693.6063232421875,31,STANDARD,0,R_A5,5,1.0,282.0941162109375,20
2018-04-28,-2.0015820945129548e-10,282.2978515625,6,1695.756103515625,31,STANDARD,0,R_A5,6,1.0,282.2978515625,20
2018-04-28,-1.7945924694201532e-12,282.84356689453125,7,1697.90576171875,31,STANDARD,0,R_A5,7,1.0,282.84356689453125,20
2018-04-28,-6.869008942374244e-13,283.05535888671875,8,1700.0555419921875,31,STANDARD,0,R_A5,8,1.0,283.05535888671875,20
2018-04-28,-9.141321597253005e-13,280.4168395996094,9,1695.8631591796875,31,STANDARD,0,R_A5,9,1.0,280.4168395996094,21
2018-04-28,-4.841743672656662e-10,280.0458984375,10,1698.230224609375,31,STANDARD,0,R_A5,10,1.0,280.0458984375,21
2018-04-28,-8.011829533138837e-10,280.2302551269531,11,1700.438720703125,31,STANDARD,0,R_A5,11,1.0,280.2302551269531,21
2018-04-28,-4.773625938980786e-10,280.4245300292969,12,1702.48876953125,31,STANDARD,0,R_A5,12,1.0,280.4245300292969,21
2018-04-28,-4.8214633674437124e-11,280.652587890625,13,1704.5386962890625,31,STANDARD,0,R_A5,13,1.0,280.652587890625,21
2018-04-28,-8.640612531030101e-11,280.8694763183594,14,1706.5887451171875,31,STANDARD,0,R_A5,14,1.0,280.8694763183594,21
2018-04-28,-1.4475512802314405e-11,281.0718078613281,15,1708.6387939453125,31,STANDARD,0,R_A5,15,1.0,281.0718078613281,21
2018-04-28,-3.645613758790356e-12,281.4254455566406,16,1710.688720703125,31,STANDARD,0,R_A5,16,1.0,281.4254455566406,21
2018-04-28,-3.309137469251211e-12,281.6339416503906,17,1712.73876953125,31,STANDARD,0,R_A5,17,1.0,281.6339416503906,21
2018-04-28,-4.4944265323310084e-12,281.7804870605469,18,1714.2569580078125,31,STANDARD,0,R_A5,18,1.0,281.7804870605469,21
2018-04-28,0.0,281.8421630859375,19,1714.912109375,31,STANDARD,0,R_A5,19,1.0,281.8421630859375,21
2018-04-28,-1.139877983669102e-10,280.8013000488281,20,1716.234130859375,31,STANDARD,0,R_A5,25,1.0,280.8013000488281,21
2018-04-28,-7.394181794628807e-11,281.02587890625,21,1718.55419921875,31,STANDARD,0,R_A5,26,1.0,281.02587890625,21
2018-04-28,4.364786833390705e-18,294.0916748046875,22,1720.8741455078125,31,STANDARD,0,R_A5,27,1.0,294.0916748046875,21
2018-04-28,7.501485391296261e-19,303.3846740722656,23,1723.1942138671875,31,STANDARD,0,R_A5,28,1.0,303.3846740722656,21
2018-04-28,1.415245282001996e-20,306.6299133300781,24,1725.5142822265625,31,STANDARD,0,R_A5,29,1.0,306.6299133300781,21
2018-07-03,0.0,288.9758605957031,1,1609.3448486328125,28,STANDARD,0,R_A3,1,0.6489053964614868,288.9758605957031,41
2018-07-03,0.0,288.2187805175781,2,1600.14111328125,29,STANDARD,0,R_A3,1,0.6487777233123779,288.2187805175781,41
2018-07-03,0.0,288.38470458984375,3,1602.28076171875,29,STANDARD,0,R_A3,2,0.1448332518339157,288.38470458984375,41
2018-07-03,0.0,288.5279846191406,4,1604.4202880859375,29,STANDARD,0,R_A3,3,0.19225171208381653,288.5279846191406,41
2018-07-03,0.0,288.72601318359375,5,1606.559814453125,29,STANDARD,0,R_A3,4,0.3646041750907898,288.72601318359375,41
2018-07-03,0.0,289.35186767578125,6,1608.699462890625,29,STANDARD,0,R_A3,5,0.8033600449562073,289.35186767578125,41
2018-07-03,0.0,289.5668640136719,7,1610.839111328125,29,STANDARD,0,R_A3,6,0.6488394737243652,289.5668640136719,41
2018-07-03,0.0,289.7599792480469,8,1612.9786376953125,29,STANDARD,0,R_A3,7,0.19680094718933105,289.7599792480469,41
2018-07-03,0.0,289.9037170410156,9,1615.1181640625,29,STANDARD,0,R_A3,8,0.19949443638324738,289.9037170410156,41
2018-07-03,0.0,290.3415222167969,10,1617.2576904296875,29,STANDARD,0,R_A3,9,0.7926207780838013,290.3415222167969,41
2018-07-03,0.0,290.579833984375,11,1619.3973388671875,29,STANDARD,0,R_A3,10,0.2820088863372803,290.579833984375,41
2018-07-03,0.0,290.9891052246094,12,1621.5772705078125,29,STANDARD,0,R_A3,11,0.04922490939497948,290.9891052246094,41
2018-07-03,0.0,291.13763427734375,13,1623.7977294921875,29,STANDARD,0,R_A3,12,0.05415763705968857,291.13763427734375,41
2018-07-03,0.0,291.286865234375,14,1626.01806640625,29,STANDARD,0,R_A3,13,0.37301120162010193,291.286865234375,41
2018-07-03,0.0,291.5069274902344,15,1628.2384033203125,29,STANDARD,0,R_A3,14,0.2395903766155243,291.5069274902344,41
2018-07-03,0.0,292.1263122558594,16,1630.4588623046875,29,STANDARD,0,R_A3,15,0.47481080889701843,292.1263122558594,41
2018-07-03,0.0,292.260498046875,17,1632.3203125,29,STANDARD,0,R_A3,16,0.8126251101493835,292.260498046875,41
2018-07-03,0.0,288.95831298828125,18,1634.92529296875,29,STANDARD,0,R_A3,25,0.9999970197677612,288.95831298828125,41
2018-07-03,0.0,286.3698425292969,19,1638.420654296875,29,STANDARD,0,R_A3,26,0.04544714093208313,286.3698425292969,41
2018-07-03,0.0,286.6036682128906,20,1641.916015625,29,STANDARD,0,R_A3,27,0.051044121384620667,286.6036682128906,41
2018-07-03,-2.2689333079028984e-08,288.93121337890625,21,1645.4114990234375,29,STANDARD,0,R_A3,28,0.9999996423721313,288.93121337890625,41
2018-07-03,0.0,286.3772888183594,22,1648.906982421875,29,STANDARD,0,R_A3,29,0.6500549912452698,286.3772888183594,41
2018-09-12,0.0,276.9952697753906,1,1630.4381103515625,30,STANDARD,0,R_A4,1,0.0506645143032074,276.9952697753906,52
2018-09-12,0.0,276.9969482421875,2,1625.915771484375,31,STANDARD,0,R_A4,1,0.046869270503520966,276.9969482421875,52
2018-09-12,0.0,277.1331787109375,3,1627.9588623046875,31,STANDARD,0,R_A4,2,0.049811288714408875,277.1331787109375,52
2018-09-12,0.0,277.26934814453125,4,1630.0018310546875,31,STANDARD,0,R_A4,3,0.051295939832925797,277.26934814453125,52
2018-09-12,0.0,277.4054260253906,5,1632.044921875,31,STANDARD,0,R_A4,4,0.05092451348900795,277.4054260253906,52
2018-09-12,0.0,277.5415344238281,6,1634.087890625,31,STANDARD,0,R_A4,5,0.0535896010696888,277.5415344238281,52
2018-09-12,0.0,277.6681823730469,7,1632.2041015625,32,STANDARD,0,R_A4,5,0.05496945232152939,277.6681823730469,52
2018-09-12,0.0,277.69110107421875,8,1634.268798828125,32,STANDARD,0,R_A4,5,0.055397093296051025,277.69110107421875,51
2018-09-12,0.0,278.1004943847656,9,1636.0618896484375,33,STANDARD,0,R_A4,5,0.05763264372944832,278.1004943847656,51
2018-09-12,0.0,278.4361572265625,10,1641.5216064453125,33,STANDARD,0,R_A4,5,0.09925113618373871,278.4361572265625,50
2018-09-12,0.0,278.59326171875,11,1640.437744140625,34,STANDARD,0,R_A4,5,0.07872454077005386,278.59326171875,50
2018-09-12,0.0,278.46929931640625,12,1638.58349609375,34,STANDARD,0,R_A4,4,0.1338348686695099,278.46929931640625,50
2018-09-12,0.0,278.7785339355469,13,1640.210693359375,35,STANDARD,0,R_A4,4,0.17596575617790222,278.7785339355469,50
2018-09-12,0.0,278.6596374511719,14,1638.4158935546875,35,STANDARD,0,R_A4,3,0.22466610372066498,278.6596374511719,50
2018-09-12,0.0,278.8835754394531,15,1643.059814453125,35,STANDARD,0,R_A4,3,0.23676449060440063,278.8835754394531,49
2018-09-12,0.0,278.7614440917969,16,1641.22802734375,35,STANDARD,0,R_A4,2,0.2312353104352951,278.7614440917969,49
2018-09-12,0.0,278.5799560546875,17,1642.5264892578125,36,STANDARD,0,R_A4,28,0.6506087779998779,278.5799560546875,49
2018-09-12,0.0,278.3492431640625,18,1640.172607421875,36,STANDARD,0,R_A4,28,0.7326608300209045,278.3492431640625,48
2018-09-12,0.0,282.09991455078125,19,1647.4451904296875,37,STANDARD,0,R_A4,28,0.8483694195747375,282.09991455078125,48
2018-09-12,0.0,279.6680908203125,20,1652.7454833984375,38,STANDARD,0,R_A4,28,0.674377977848053,279.6680908203125,48
2018-09-12,0.0,279.74139404296875,21,1659.23828125,38,STANDARD,0,R_A4,28,0.7100829482078552,279.74139404296875,47
2018-11-07,-1.5520781003735412e-13,277.0417175292969,1,1694.7957763671875,17,STANDARD,0,R_A6,1,1.0,277.0417175292969,42
2018-11-07,-2.363450791141846e-14,277.1883544921875,2,1696.3408203125,17,STANDARD,0,R_A6,2,1.0,277.1883544921875,42
2018-11-07,-3.614404782414926e-14,277.33282470703125,3,1697.8858642578125,17,STANDARD,0,R_A6,3,1.0,277.33282470703125,42
2018-11-07,-3.0126031199837963e-14,277.4765930175781,4,1699.4310302734375,17,STANDARD,0,R_A6,4,1.0,277.4765930175781,42
2018-11-07,-3.2618279957466814e-14,277.6189880371094,5,1700.9761962890625,17,STANDARD,0,R_A6,5,1.0,277.6189880371094,42
2018-11-07,-1.7230787109634438e-12,277.7620544433594,6,1702.521240234375,17,STANDARD,0,R_A6,6,1.0,277.7620544433594,42
2018-11-07,-3.394923881946954e-12,277.61309814453125,7,1704.06640625,17,STANDARD,0,R_A6,7,1.0,277.61309814453125,42
