DEPTH,CONJPOS,PRESSURE,SGAS,CONIDX,DRAWDOWN,WELLMODEL,CONBPRES,WELL,CONKPOS,SWAT,DATE,CONIPOS
1641.32666015625,50,300.62109375,0.0,14,0,STANDARD,300.62109375,R_A4,4,0.06837409734725952,2018-01-01,34
1639.4193115234375,50,300.4931945800781,0.0,15,0,STANDARD,300.4931945800781,R_A4,3,0.19005589187145233,2018-01-01,34
1640.559814453125,50,300.5696716308594,0.0,16,0,STANDARD,300.5696716308594,R_A4,3,0.24068273603916168,2018-01-01,35
1638.7586669921875,50,300.44891357421875,0.0,17,0,STANDARD,300.44891357421875,R_A4,2,0.23568670451641083,2018-01-01,35
1639.790283203125,49,300.51806640625,0.0,18,0,STANDARD,300.51806640625,R_A4,29,0.13052910566329956,2018-01-01,35
1643.365966796875,49,300.7578430175781,0.0,19,0,STANDARD,300.7578430175781,R_A4,29,0.6481541991233826,2018-01-01,36
1644.3671875,48,300.8249816894531,0.0,20,0,STANDARD,300.8249816894531,R_A4,29,1.0,2018-01-01,36
1648.350341796875,48,301.0920715332031,0.0,21,0,STANDARD,301.0920715332031,R_A4,29,0.6481541991233826,2018-01-01,37
1652.069580078125,48,301.34149169921875,0.0,22,0,STANDARD,301.34149169921875,R_A4,29,0.0701453909277916,2018-01-01,38
1658.7281494140625,47,301.7880554199219,0.0,23,0,STANDARD,301.7880554199219,R_A4,29,0.25118133425712585,2018-01-01,38
1686.142822265625,20,303.9498596191406,0.0,1,0,STANDARD,303.9498596191406,R_A5,1,1.0,2018-01-01,31
1688.44970703125,20,304.1684875488281,0.0,2,0,STANDARD,304.1684875488281,R_A5,2,1.0,2018-01-01,31
1690.756591796875,20,304.3870849609375,0.0,3,0,STANDARD,304.3870849609375,R_A5,3,1.0,2018-01-01,31
1693.0634765625,20,304.605712890625,0.0,4,0,STANDARD,304.605712890625,R_A5,4,1.0,2018-01-01,31
1695.370361328125,20,304.8243103027344,0.0,5,0,STANDARD,304.8243103027344,R_A5,5,1.0,2018-01-01,31
1697.67724609375,20,305.0429382324219,0.0,6,0,STANDARD,305.0429382324219,R_A5,6,1.0,2018-01-01,31
1699.984130859375,20,305.56732177734375,0.0,7,0,STANDARD,305.56732177734375,R_A5,7,1.0,2018-01-01,31
1706.9046630859375,20,305.91741943359375,0.0,8,0,STANDARD,305.91741943359375,R_A5,10,1.0,2018-01-01,31
1696.6026611328125,21,304.94110107421875,0.0,9,0,STANDARD,304.94110107421875,R_A5,10,1.0,2018-01-01,31
1698.7666015625,21,305.1462707519531,0.0,10,0,STANDARD,305.1462707519531,R_A5,11,1.0,2018-01-01,31
1700.6629638671875,21,305.3260192871094,0.0,11,0,STANDARD,305.3260192871094,R_A5,12,1.0,2018-01-01,31
1702.5594482421875,21,305.5177001953125,0.0,12,0,STANDARD,305.5177001953125,R_A5,13,1.0,2018-01-01,31
1704.4559326171875,21,305.6974182128906,0.0,13,0,STANDARD,305.6974182128906,R_A5,14,1.0,2018-01-01,31
1706.3524169921875,21,305.8771667480469,0.0,14,0,STANDARD,305.8771667480469,R_A5,15,1.0,2018-01-01,31
1708.2489013671875,21,306.201904296875,0.0,15,0,STANDARD,306.201904296875,R_A5,16,1.0,2018-01-01,31
1710.1453857421875,21,306.3816223144531,0.0,16,0,STANDARD,306.3816223144531,R_A5,17,1.0,2018-01-01,31
1711.8321533203125,21,306.5414733886719,0.0,17,0,STANDARD,306.5414733886719,R_A5,18,1.0,2018-01-01,31
1712.899169921875,21,306.6426086425781,0.0,18,0,STANDARD,306.6426086425781,R_A5,19,1.0,2018-01-01,31
1714.443115234375,21,306.6318359375,0.0,19,0,STANDARD,306.6318359375,R_A5,26,1.0,2018-01-01,31
1716.874267578125,21,306.86224365234375,0.0,20,0,STANDARD,306.86224365234375,R_A5,27,1.0,2018-01-01,31
1719.3055419921875,21,307.3984680175781,0.0,21,0,STANDARD,307.3984680175781,R_A5,28,1.0,2018-01-01,31
1721.7366943359375,21,307.6288757324219,0.0,22,0,STANDARD,307.6288757324219,R_A5,29,1.0,2018-01-01,31
1724.1678466796875,21,307.8592834472656,0.0,23,0,STANDARD,307.8592834472656,R_A5,30,1.0,2018-01-01,31
1696.0406494140625,42,305.193603515625,0.0,1,0,STANDARD,305.193603515625,R_A6,1,1.0,2018-01-01,17
1697.606689453125,42,305.342041015625,0.0,2,0,STANDARD,305.342041015625,R_A6,2,1.0,2018-01-01,17
1699.1728515625,42,305.4904479980469,0.0,3,0,STANDARD,305.4904479980469,R_A6,3,1.0,2018-01-01,17
1700.7388916015625,42,305.63885498046875,0.0,4,0,STANDARD,305.63885498046875,R_A6,4,1.0,2018-01-01,17
1702.3050537109375,42,305.78729248046875,0.0,5,0,STANDARD,305.78729248046875,R_A6,5,1.0,2018-01-01,17
1703.8712158203125,42,305.63665771484375,0.0,6,0,STANDARD,305.63665771484375,R_A6,6,1.0,2018-01-01,17
1705.437255859375,42,305.7850646972656,0.0,7,0,STANDARD,305.7850646972656,R_A6,7,1.0,2018-01-01,17
1707.0032958984375,42,306.2325439453125,0.0,8,0,STANDARD,306.2325439453125,R_A6,8,1.0,2018-01-01,17
1708.5694580078125,42,306.3809509277344,0.0,9,0,STANDARD,306.3809509277344,R_A6,9,1.0,2018-01-01,17
1710.135498046875,42,306.5293884277344,0.0,10,0,STANDARD,306.5293884277344,R_A6,10,1.0,2018-01-01,17
1712.066162109375,42,306.4067077636719,0.0,11,0,STANDARD,306.4067077636719,R_A6,11,1.0,2018-01-01,17
1714.3614501953125,42,306.6242370605469,0.0,12,0,STANDARD,306.6242370605469,R_A6,12,1.0,2018-01-01,17
1716.65673828125,42,306.8537292480469,0.0,13,0,STANDARD,306.8537292480469,R_A6,13,1.0,2018-01-01,17
1718.9520263671875,42,307.0712585449219,0.0,14,0,STANDARD,307.0712585449219,R_A6,14,1.0,2018-01-01,17
1721.247314453125,42,307.2887878417969,0.0,15,0,STANDARD,307.2887878417969,R_A6,15,1.0,2018-01-01,17
1723.542724609375,42,307.6513671875,0.0,16,0,STANDARD,307.6513671875,R_A6,16,1.0,2018-01-01,17
1725.837890625,42,307.868896484375,0.0,17,0,STANDARD,307.868896484375,R_A6,17,1.0,2018-01-01,17
1727.5384521484375,42,308.0300598144531,0.0,18,0,STANDARD,308.0300598144531,R_A6,18,1.0,2018-01-01,17
1728.9642333984375,42,308.0080871582031,0.0,19,0,STANDARD,308.0080871582031,R_A6,26,1.0,2018-01-01,17
1730.7099609375,42,308.1735534667969,0.0,20,0,STANDARD,308.1735534667969,R_A6,27,1.0,2018-01-01,17
1732.455810546875,42,308.6448059082031,0.0,21,0,STANDARD,308.6448059082031,R_A6,28,1.0,2018-01-01,17
1734.20166015625,42,308.810302734375,0.0,22,0,STANDARD,308.810302734375,R_A6,29,1.0,2018-01-01,17
1735.9473876953125,42,308.6699523925781,0.0,23,0,STANDARD,308.6699523925781,R_A6,30,1.0,2018-01-01,17
1640.2091064453125,30,297.3861389160156,0.0,1,0,STANDARD,297.3861389160156,R_A2,1,0.057758815586566925,2018-03-01,22
1641.96875,30,297.5040283203125,0.0,2,0,STANDARD,297.5040283203125,R_A2,2,0.05932433903217316,2018-03-01,22
1643.728271484375,30,297.6219177246094,0.0,3,0,STANDARD,297.6219177246094,R_A2,3,0.0625370442867279,2018-03-01,22
1645.488037109375,30,297.7398376464844,0.0,4,0,STANDARD,297.7398376464844,R_A2,4,0.06848126649856567,2018-03-01,22
1647.24755859375,30,297.8577575683594,0.0,5,0,STANDARD,297.8577575683594,R_A2,5,0.07116793096065521,2018-03-01,22
1649.0072021484375,30,297.9759521484375,0.0,6,0,STANDARD,297.9759521484375,R_A2,6,0.24080964922904968,2018-03-01,22
1650.766845703125,30,298.0939636230469,0.0,7,0,STANDARD,298.0939636230469,R_A2,7,0.23248623311519623,2018-03-01,22
1652.5264892578125,30,298.21795654296875,0.0,8,0,STANDARD,298.21795654296875,R_A2,8,0.8802280426025391,2018-03-01,22
1654.2860107421875,30,298.3409423828125,0.0,9,0,STANDARD,298.3409423828125,R_A2,9,0.8965707421302795,2018-03-01,22
1656.045654296875,30,298.71282958984375,0.0,10,0,STANDARD,298.71282958984375,R_A2,10,0.9195875525474548,2018-03-01,22
1657.9237060546875,30,299.6025085449219,0.0,11,0,STANDARD,299.6025085449219,R_A2,11,0.07879296690225601,2018-03-01,22
1659.9202880859375,30,299.7576904296875,0.0,12,0,STANDARD,299.7576904296875,R_A2,12,0.07581903040409088,2018-03-01,22
1661.916748046875,30,299.9259948730469,0.0,13,0,STANDARD,299.9259948730469,R_A2,13,0.47176235914230347,2018-03-01,22
1663.9132080078125,30,300.0617980957031,0.0,14,0,STANDARD,300.0617980957031,R_A2,14,0.5308802723884583,2018-03-01,22
1665.90966796875,30,300.1973876953125,0.0,15,0,STANDARD,300.1973876953125,R_A2,15,0.9593618512153625,2018-03-01,22
1667.90625,30,300.33233642578125,0.0,16,0,STANDARD,300.33233642578125,R_A2,16,0.9798421859741211,2018-03-01,22
1671.2550048828125,29,300.74810791015625,0.0,17,0,STANDARD,300.74810791015625,R_A2,16,0.9942904710769653,2018-03-01,22
1673.3736572265625,29,300.8898620605469,0.0,18,0,STANDARD,300.8898620605469,R_A2,17,0.9964030981063843,2018-03-01,22
1675.2222900390625,29,301.1914367675781,-1.3885728677998088e-10,19,0,STANDARD,301.1914367675781,R_A2,18,1.0,2018-03-01,22
1676.904052734375,29,303.0285949707031,-1.0950906963191637e-14,20,0,STANDARD,303.0285949707031,R_A2,26,1.0,2018-03-01,22
1678.6435546875,29,302.0458068847656,-1.3712415924960197e-10,21,0,STANDARD,302.0458068847656,R_A2,27,1.0,2018-03-01,22
1680.383056640625,29,302.7961730957031,-1.0074736929584736e-15,22,0,STANDARD,302.7961730957031,R_A2,28,1.0,2018-03-01,22
1682.1224365234375,29,303.45037841796875,-5.859034760509872e-17,23,0,STANDARD,303.45037841796875,R_A2,29,1.0,2018-03-01,22
1683.8619384765625,29,303.81842041015625,-6.159575202367438e-18,24,0,STANDARD,303.81842041015625,R_A2,30,1.0,2018-03-01,22
1686.142822265625,20,283.00567626953125,4.7143847931188916e-18,1,0,STANDARD,283.00567626953125,R_A5,1,1.0,2018-04-28,31
1688.44970703125,20,283.2240905761719,8.057823600049547e-18,2,0,STANDARD,283.2240905761719,R_A5,2,1.0,2018-04-28,31
1690.756591796875,20,283.44256591796875,5.7090996718062655e-18,3,0,STANDARD,283.44256591796875,R_A5,3,1.0,2018-04-28,31
1693.0634765625,20,283.66094970703125,2.035484692339863e-18,4,0,STANDARD,283.66094970703125,R_A5,4,1.0,2018-04-28,31
1695.370361328125,20,283.8792724609375,1.5193809001329172e-17,5,0,STANDARD,283.8792724609375,R_A5,5,1.0,2018-04-28,31
1697.67724609375,20,284.09771728515625,1.0548940880479543e-17,6,0,STANDARD,284.09771728515625,R_A5,6,1.0,2018-04-28,31
1699.984130859375,20,284.63525390625,1.169459082651304e-16,7,0,STANDARD,284.63525390625,R_A5,7,1.0,2018-04-28,31
1706.9046630859375,20,285.2571105957031,-1.0171161135552609e-10,8,0,STANDARD,285.2571105957031,R_A5,10,1.0,2018-04-28,31
1696.6026611328125,21,283.67523193359375,-4.0166169001931706e-11,9,0,STANDARD,283.67523193359375,R_A5,10,1.0,2018-04-28,31
1698.7666015625,21,283.89288330078125,-2.6080890225266273e-10,10,0,STANDARD,283.89288330078125,R_A5,11,1.0,2018-04-28,31
1700.6629638671875,21,284.17706298828125,-5.253619761447226e-10,11,0,STANDARD,284.17706298828125,R_A5,12,1.0,2018-04-28,31
1702.5594482421875,21,284.4690246582031,-5.677963307859635e-11,12,0,STANDARD,284.4690246582031,R_A5,13,1.0,2018-04-28,31
1704.4559326171875,21,284.6504821777344,-1.5076595527574455e-10,13,0,STANDARD,284.6504821777344,R_A5,14,1.0,2018-04-28,31
1706.3524169921875,21,284.83135986328125,-4.498519612372576e-11,14,0,STANDARD,284.83135986328125,R_A5,15,1.0,2018-04-28,31
1708.2489013671875,21,285.16314697265625,-5.096247729374781e-11,15,0,STANDARD,285.16314697265625,R_A5,16,1.0,2018-04-28,31
1710.1453857421875,21,285.3587341308594,-4.924466650430004e-12,16,0,STANDARD,285.3587341308594,R_A5,17,1.0,2018-04-28,31
1711.8321533203125,21,285.53460693359375,-1.0888932984454147e-11,17,0,STANDARD,285.53460693359375,R_A5,18,1.0,2018-04-28,31
1712.899169921875,21,285.64288330078125,-1.4827489930313575e-11,18,0,STANDARD,285.64288330078125,R_A5,19,1.0,2018-04-28,31
1714.443115234375,21,286.6865234375,-2.1174544062585454e-10,19,0,STANDARD,286.6865234375,R_A5,26,1.0,2018-04-28,31
1716.874267578125,21,286.914306640625,-3.0565033837248734e-10,20,0,STANDARD,286.914306640625,R_A5,27,1.0,2018-04-28,31
1719.3055419921875,21,287.3755187988281,-1.7419533870910442e-10,21,0,STANDARD,287.3755187988281,R_A5,28,1.0,2018-04-28,31
1721.7366943359375,21,297.39483642578125,1.7577189381871037e-15,22,0,STANDARD,297.39483642578125,R_A5,29,1.0,2018-04-28,31
1724.1678466796875,21,304.94049072265625,1.8770542602219894e-16,23,0,STANDARD,304.94049072265625,R_A5,30,1.0,2018-04-28,31
1609.022216796875,41,279.10760498046875,0.0,1,0,STANDARD,279.10760498046875,R_A3,1,0.6493801474571228,2018-07-03,28
1611.029296875,41,279.24139404296875,0.0,2,0,STANDARD,279.24139404296875,R_A3,2,0.20016057789325714,2018-07-03,28
1613.036376953125,41,279.3752746582031,0.0,3,0,STANDARD,279.3752746582031,R_A3,3,0.11869718134403229,2018-07-03,28
1603.3070068359375,41,278.7013244628906,0.0,4,0,STANDARD,278.7013244628906,R_A3,3,0.1634867936372757,2018-07-03,29
1605.39892578125,41,278.8406066894531,0.0,5,0,STANDARD,278.8406066894531,R_A3,4,0.650750994682312,2018-07-03,29
1607.4908447265625,41,279.0743713378906,0.0,6,0,STANDARD,279.0743713378906,R_A3,5,0.8184746503829956,2018-07-03,29
1609.582763671875,41,279.167236328125,0.0,7,0,STANDARD,279.167236328125,R_A3,6,0.22444967925548553,2018-07-03,29
1611.6746826171875,41,279.30682373046875,0.0,8,0,STANDARD,279.30682373046875,R_A3,7,0.20287154614925385,2018-07-03,29
1613.7666015625,41,279.4461975097656,0.0,9,0,STANDARD,279.4461975097656,R_A3,8,0.24261906743049622,2018-07-03,29
1615.858642578125,41,279.6783752441406,0.0,10,0,STANDARD,279.6783752441406,R_A3,9,0.8043398857116699,2018-07-03,29
1617.9505615234375,41,281.3043212890625,0.0,11,0,STANDARD,281.3043212890625,R_A3,10,0.8125731348991394,2018-07-03,29
1620.175537109375,41,285.0462951660156,0.0,12,0,STANDARD,285.0462951660156,R_A3,11,0.048979807645082474,2018-07-03,29
1622.533935546875,41,285.20379638671875,0.0,13,0,STANDARD,285.20379638671875,R_A3,12,0.05775844305753708,2018-07-03,29
1624.8922119140625,41,285.3617858886719,0.0,14,0,STANDARD,285.3617858886719,R_A3,13,0.3802049160003662,2018-07-03,29
1627.25048828125,41,285.5187683105469,0.0,15,0,STANDARD,285.5187683105469,R_A3,14,0.24913357198238373,2018-07-03,29
1629.6087646484375,41,285.69091796875,0.0,16,0,STANDARD,285.69091796875,R_A3,15,0.51313716173172,2018-07-03,29
1631.4459228515625,41,285.8248596191406,0.0,17,0,STANDARD,285.8248596191406,R_A3,16,0.8137684464454651,2018-07-03,29
1633.9169921875,41,285.0950927734375,0.0,18,0,STANDARD,285.0950927734375,R_A3,26,0.3914795219898224,2018-07-03,29
1637.543212890625,41,285.2986755371094,0.0,19,0,STANDARD,285.2986755371094,R_A3,27,0.04719479754567146,2018-07-03,29
1641.1695556640625,41,285.54107666015625,0.0,20,0,STANDARD,285.54107666015625,R_A3,28,0.054275818169116974,2018-07-03,29
1644.7957763671875,41,285.782470703125,0.0,21,0,STANDARD,285.782470703125,R_A3,29,0.6492012143135071,2018-07-03,29
1648.422119140625,41,286.0231018066406,0.0,22,0,STANDARD,286.0231018066406,R_A3,30,0.06845200806856155,2018-07-03,29
1630.273193359375,52,276.2295227050781,0.0,1,0,STANDARD,276.2295227050781,R_A4,1,0.05372600257396698,2018-09-12,30
1625.4630126953125,52,276.08355712890625,0.0,2,0,STANDARD,276.08355712890625,R_A4,1,0.049704987555742264,2018-09-12,31
1627.570068359375,52,276.223876953125,0.0,3,0,STANDARD,276.223876953125,R_A4,2,0.05074424296617508,2018-09-12,31
1629.67724609375,52,276.36407470703125,0.0,4,0,STANDARD,276.36407470703125,R_A4,3,0.05381288379430771,2018-09-12,31
1631.7843017578125,52,276.50421142578125,0.0,5,0,STANDARD,276.50421142578125,R_A4,4,0.05546470358967781,2018-09-12,31
1633.891357421875,52,276.64459228515625,0.0,6,0,STANDARD,276.64459228515625,R_A4,5,0.05740758031606674,2018-09-12,31
1632.5211181640625,52,276.69561767578125,0.0,7,0,STANDARD,276.69561767578125,R_A4,5,0.05697503685951233,2018-09-12,32
1634.4117431640625,52,276.8919372558594,0.0,8,0,STANDARD,276.8919372558594,R_A4,6,0.061040621250867844,2018-09-12,32
1634.6409912109375,51,276.282470703125,0.0,9,0,STANDARD,276.282470703125,R_A4,5,0.05843288451433182,2018-09-12,32
1637.43896484375,51,276.5394287109375,0.0,10,0,STANDARD,276.5394287109375,R_A4,5,0.06222838535904884,2018-09-12,33
1635.6065673828125,51,276.4175720214844,0.0,11,0,STANDARD,276.4175720214844,R_A4,4,0.07930226624011993,2018-09-12,33
1644.49365234375,50,276.1490478515625,0.0,12,0,STANDARD,276.1490478515625,R_A4,5,0.1607155054807663,2018-09-12,33
1643.23388671875,50,276.34466552734375,0.0,13,0,STANDARD,276.34466552734375,R_A4,5,0.07068189978599548,2018-09-12,34
1641.32666015625,50,276.2176513671875,0.0,14,0,STANDARD,276.2176513671875,R_A4,4,0.06998731940984726,2018-09-12,34
1639.4193115234375,50,276.08868408203125,0.0,15,0,STANDARD,276.08868408203125,R_A4,3,0.19108153879642487,2018-09-12,34
1640.559814453125,50,276.9951477050781,0.0,16,0,STANDARD,276.9951477050781,R_A4,3,0.2408977448940277,2018-09-12,35
1638.7586669921875,50,276.8752136230469,0.0,17,0,STANDARD,276.8752136230469,R_A4,2,0.2359948605298996,2018-09-12,35
1639.790283203125,49,277.071533203125,0.0,18,0,STANDARD,277.071533203125,R_A4,29,0.13117969036102295,2018-09-12,35
1643.365966796875,49,277.8696594238281,0.0,19,0,STANDARD,277.8696594238281,R_A4,29,0.651565670967102,2018-09-12,36
1644.3671875,48,282.58453369140625,4.200334090959101e-12,20,0,STANDARD,282.58453369140625,R_A4,29,1.0,2018-09-12,36
1648.350341796875,48,278.3067626953125,0.0,21,0,STANDARD,278.3067626953125,R_A4,29,0.6500667929649353,2018-09-12,37
1652.069580078125,48,278.797119140625,0.0,22,0,STANDARD,278.797119140625,R_A4,29,0.07704806327819824,2018-09-12,38
1658.7281494140625,47,279.0640563964844,0.0,23,0,STANDARD,279.0640563964844,R_A4,29,0.25921884179115295,2018-09-12,38
1696.0406494140625,42,273.01806640625,-1.2789518553693152e-16,1,0,STANDARD,273.01806640625,R_A6,1,1.0,2018-11-07,17
1697.606689453125,42,273.12921142578125,-3.220120487823596e-17,2,0,STANDARD,273.12921142578125,R_A6,2,1.0,2018-11-07,17
1699.1728515625,42,273.2651672363281,-3.099014033130891e-15,3,0,STANDARD,273.2651672363281,R_A6,3,1.0,2018-11-07,17
1700.7388916015625,42,273.44500732421875,-2.7679287593234455e-15,4,0,STANDARD,273.44500732421875,R_A6,4,1.0,2018-11-07,17
1702.3050537109375,42,273.7175598144531,-1.0225713934987915e-16,5,0,STANDARD,273.7175598144531,R_A6,5,1.0,2018-11-07,17
1703.8712158203125,42,273.6338806152344,-6.241748942383734e-15,6,0,STANDARD,273.6338806152344,R_A6,6,1.0,2018-11-07,17
1705.437255859375,42,273.7828063964844,-5.84431684836728e-15,7,0,STANDARD,273.7828063964844,R_A6,7,1.0,2018-11-07,17
