ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,16618150,2716515,1518811,1059143,149127323
Valysar,CentralSouth,85720099,15050454,10500764,7322708,1031037356
Valysar,CentralNorth,34091260,6090380,4418227,3081051,433811952
Valysar,NorthHorst,3356144,448777,188017,115489,22624367
Valysar,CentralRamp,13458999,2228661,1536309,1071345,150845373
Valysar,CentralHorst,86444821,13601990,9944921,6935091,976460904
Valysar,EastLowland,4163296,826584,501593,349786,49249874
Therys,WestLowland,4545169,1010185,550327,383771,54034944
Therys,CentralSouth,18938761,4336783,2774044,1934480,272374750
Therys,CentralNorth,20775538,4190270,2388537,1665647,234523067
Therys,NorthHorst,5624163,758150,261382,160554,31452584
Therys,CentralRamp,6694439,1625500,1221017,851476,119887840
Therys,CentralHorst,28910145,6996295,5319977,3709886,522352012
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,265088,45559,24811,17302,2436143
Volon,CentralSouth,35404840,6229314,4164358,2904015,408885334
Volon,CentralNorth,6978828,970395,486638,339357,47781488
Volon,NorthHorst,4085160,763959,558548,343089,67211084
Volon,CentralRamp,13591127,2522620,1957525,1365081,192203344
Volon,CentralHorst,75827428,12648209,9397220,6553152,922683798
Volon,EastLowland,0,0,0,0,0
