ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,44869706,6312932,3202334,2233148,314427234
Valysar,CentralSouth,62415669,12256728,9406156,6559384,923561263
Valysar,CentralNorth,35312827,5779346,4111239,2866973,403669783
Valysar,NorthHorst,4586002,719042,395547,242965,47596828
Valysar,CentralRamp,13508121,2235782,1530646,1067396,150289374
Valysar,CentralHorst,86110420,13359658,9670804,6743936,949546238
Valysar,EastLowland,21366095,2487970,971528,677495,95391358
Therys,WestLowland,14973098,4088358,2734837,1907139,268525151
Therys,CentralSouth,8729803,2166798,1388015,967933,136284914
Therys,CentralNorth,18478674,3701612,2087820,1455942,204996579
Therys,NorthHorst,10055518,1314498,513801,315603,61826540
Therys,CentralRamp,6889904,1629571,1166133,813203,114499001
Therys,CentralHorst,32233475,8116053,6340304,4421411,622534752
Therys,EastLowland,3182355,898907,633217,441574,62173594
Volon,WestLowland,524736,85706,45762,31912,4493252
Volon,CentralSouth,33355996,5949789,3943742,2750169,387223750
Volon,CentralNorth,4803886,657874,314190,219101,30849382
Volon,NorthHorst,7003295,1337568,987131,606346,118783189
Volon,CentralRamp,11499785,2068247,1563621,1090391,153527053
Volon,CentralHorst,83242893,14780915,11640417,8117446,1142936358
Volon,EastLowland,3033702,541257,307789,214637,30220895
