Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:18:42
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285492943.28         47253817.33         36970474.47         23251870.37
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285492943.28         47253817.33         36970474.47         23251870.37
MidReek    1                       195409628.26         37040095.59         29496034.55         18550964.80
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  195409628.26         37040095.59         29496034.55         18550964.80
LowerReek  1                       131148791.10         26647272.35         21897490.30         13772006.25
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  131148791.10         26647272.35         21897490.30         13772006.25
Totals     1                       612051362.64        110941185.27         88363999.32         55574841.41
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  612051362.64        110941185.27         88363999.32         55574841.41
