Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:32:31
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       313805407.82         51960456.51         39254483.08         24688353.73
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  313805407.82         51960456.51         39254483.08         24688353.73
MidReek    1                       191582676.17         36677084.53         29572177.26         18598853.32
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  191582676.17         36677084.53         29572177.26         18598853.32
LowerReek  1                       139211214.05         26751356.86         21643361.91         13612177.08
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  139211214.05         26751356.86         21643361.91         13612177.08
Totals     1                       644599298.03        115388897.89         90470022.26         56899384.13
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  644599298.03        115388897.89         90470022.26         56899384.13
