order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time,report_step,observed,error
0,460994.9,5933813.29,1697.9,1648.9,Valysar,295.3414306640625,0.06207393854856491,0.0,0.9379260614514352,True,True,21,29,2,R_A2,2018-03-01,1,299.23,3.0
0,462753.44,5932869.64,1673.4,1624.4,Therys,298.55377197265625,0.05389803275465965,0.0,0.9461019672453403,True,True,28,40,11,R_A3,2018-07-03,1,298.52,3.0
1,462753.44,5932869.64,1690.7,1641.7,Volon,288.74639892578125,0.05234513059258461,0.0,0.9476548694074154,True,True,28,40,28,R_A3,2018-07-03,1,280.43,3.0
0,464008.82200000004,5931878.919,2578.7,1634.5379999999998,Valysar,279.0469970703125,0.6513428092002869,0.0,0.34865719079971313,True,True,31,50,3,R_A4,2018-09-12,1,288.6,3.0
1,464291.761,5932429.155,3197.5,1643.655,Volon,278.43569946289057,0.05277448520064354,0.0,0.9472255147993563,True,True,35,48,29,R_A4,2018-09-12,1,282.13,3.0
0,461519.21,5935692.65,1737.8,1688.8,Valysar,264.02099609375,1.0,-1.4890462845551886e-18,1.4890462845551886e-18,True,True,30,19,2,R_A5,2018-04-28,1,278.7,3.0
1,461519.21,5935692.65,1769.1,1720.1,Volon,278.99160766601557,1.0,-7.127357040605414e-15,7.127357040605414e-15,True,True,30,20,27,R_A5,2018-04-28,1,286.55,3.0
0,461292.74,5931883.26,1759.9,1710.9,Therys,283.34002685546875,1.0,0.0,0.0,True,True,16,41,10,R_A6,2018-11-07,1,280.85,3.0
1,461292.74,5931883.26,1777.4,1728.4,Volon,282.03607177734375,1.0,0.0,0.0,True,True,16,41,27,R_A6,2018-11-07,1,286.41,3.0
