ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,8821748,1452164,813056,566985,79831460
Valysar,CentralSouth,74478981,14676074,11147009,7773368,1094490240
Valysar,CentralNorth,44010527,7253054,5225237,3643820,513049833
Valysar,NorthHorst,4957207,675137,372847,229022,44865362
Valysar,CentralRamp,13766207,2074209,1437150,1002197,141109285
Valysar,CentralHorst,90933004,15395026,11874662,8280797,1165936220
Valysar,EastLowland,3524959,608506,373668,260578,36689348
Therys,WestLowland,2110400,396201,209097,145814,20530598
Therys,CentralSouth,12611049,2970106,1877672,1309394,184362737
Therys,CentralNorth,22058608,3923300,2429416,1694153,238536794
Therys,NorthHorst,5978520,937190,422517,259531,50842159
Therys,CentralRamp,6533487,1305783,1023047,713422,100449822
Therys,CentralHorst,30647815,7148624,5508341,3841242,540846851
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,260394,43161,24951,17400,2449875
Volon,CentralSouth,28500199,4695833,2975220,2074770,292127614
Volon,CentralNorth,7831584,1051330,551152,384346,54115865
Volon,NorthHorst,3904737,775416,630028,386995,75812347
Volon,CentralRamp,12097276,2271576,1749415,1219954,171769593
Volon,CentralHorst,83169762,14283199,10638865,7419014,1044597142
Volon,EastLowland,0,0,0,0,0
