ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6878255,1105120,601062,419151,59016409,0,0,0,0,0
Valysar,CentralSouth,67969853,13168604,10058066,7013993,987570254,0,0,0,0,0
Valysar,CentralNorth,43069505,7554161,5530452,3856661,543017951,0,0,0,0,0
Valysar,NorthHorst,5640940,777190,391810,240670,47147163,24909783,3927313,2849139,662590439,101376
Valysar,CentralRamp,14055847,2092271,1412622,985092,138700956,0,0,0,0,0
Valysar,CentralHorst,87053801,13517864,9841437,6862927,966300125,0,0,0,0,0
Valysar,EastLowland,1667736,188478,73361,51159,7203124,0,0,0,0,0
Therys,WestLowland,2105768,379097,200199,139609,19656966,0,0,0,0,0
Therys,CentralSouth,14079732,3039160,1930630,1346325,189562524,0,0,0,0,0
Therys,CentralNorth,21188151,3929605,2366186,1650060,232328473,0,0,0,0,0
Therys,NorthHorst,6774913,889603,353920,217395,42587772,17124754,2792757,1805162,419805175,64230
Therys,CentralRamp,6706988,1493581,1157102,806905,113612261,0,0,0,0,0
Therys,CentralHorst,29739227,7418591,5659215,3946454,555660776,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,280680,49894,32815,22884,3222037,0,0,0,0,0
Volon,CentralSouth,33789252,6163556,4650186,3242808,456587320,0,0,0,0,0
Volon,CentralNorth,5503924,689292,319451,222769,31365893,0,0,0,0,0
Volon,NorthHorst,5109842,961913,755580,464116,90920232,3621421,763313,712005,165582655,25334
Volon,CentralRamp,13569976,2478828,1883269,1313298,184912355,0,0,0,0,0
Volon,CentralHorst,80756342,14124383,10887943,7592708,1069053354,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
