Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:52:31
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       278976240.43         46543686.59         35905391.79         22582007.04
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  278976240.43         46543686.59         35905391.79         22582007.04
MidReek    1                       204959161.24         40712258.98         33526733.94         21085995.83
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  204959161.24         40712258.98         33526733.94         21085995.83
LowerReek  1                       132850574.78         27822122.05         23069223.85         14508945.57
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  132850574.78         27822122.05         23069223.85         14508945.57
Totals     1                       616785976.45        115078067.62         92501349.58         58176948.44
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  616785976.45        115078067.62         92501349.58         58176948.44
