ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4433524,986015,699820,488019,68713135
Valysar,CentralSouth,50818531,10177851,8014814,5589132,786949736
Valysar,CentralNorth,31293146,5214831,3775966,2633170,370750377
Valysar,NorthHorst,3759261,523122,294598,180957,35449454
Valysar,CentralRamp,13239933,2275118,1631952,1138042,160236339
Valysar,CentralHorst,82738526,14223603,10903518,7603570,1070582615
Valysar,EastLowland,3884115,826553,490967,342376,48206533
Therys,WestLowland,1193209,210866,108089,75376,10612912
Therys,CentralSouth,12916825,2947914,1891778,1319232,185747854
Therys,CentralNorth,17813756,3400145,2075235,1447165,203760835
Therys,NorthHorst,6000815,835610,342799,210565,41249607
Therys,CentralRamp,6709225,1540847,1148779,801101,112795067
Therys,CentralHorst,30440203,7502983,5763964,4019501,565945725
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,103382,19780,12400,8647,1217526
Volon,CentralSouth,27193874,4837898,3536160,2465941,347204565
Volon,CentralNorth,5782911,774915,415462,289722,40792886
Volon,NorthHorst,4041591,748705,560647,344378,67463643
Volon,CentralRamp,11562571,2038274,1493677,1041616,146659527
Volon,CentralHorst,80599885,14259772,10802330,7533006,1060647235
Volon,EastLowland,0,0,0,0,0
