FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,462373.0,0.0,462373.0,83426222.0,0.0,65111372.0,65111372.0,86928397.0,663148.0,86265249.0,0.0,663148.0,WestLowland,Valysar
2,5504851.0,0.0,5504851.0,14688352.0,0.0,775193089.0,775193089.0,23083418.0,7893380.0,15190038.0,0.0,7893380.0,CentralSouth,Valysar
3,2572564.0,0.0,2572564.0,11159785.0,0.0,362268525.0,362268525.0,15229468.0,3689143.0,11540325.0,0.0,3689143.0,CentralNorth,Valysar
4,175578.0,81754.0,257332.0,3059024.0,533461491.0,34395717.0,567857209.0,5747062.0,285917.0,3163861.0,2297284.0,2583201.0,NorthHorst,Valysar
5,1110377.0,0.0,1110377.0,662104.0,0.0,156363341.0,156363341.0,2277823.0,1592907.0,684916.0,0.0,1592907.0,CentralRamp,Valysar
6,7452559.0,0.0,7452559.0,6561561.0,-0.0,1049469423.0,1049469423.0,17479634.0,10692774.0,6786860.0,0.0,10692774.0,CentralHorst,Valysar
7,327143.0,0.0,327143.0,38883092.0,0.0,46068345.0,46068345.0,40662503.0,469097.0,40193406.0,0.0,469097.0,EastLowland,Valysar
8,65290.0,0.0,65290.0,106675808.0,0.0,9194091.0,9194091.0,110399196.0,93632.0,110305564.0,0.0,93632.0,WestLowland,Therys
9,1295649.0,0.0,1295649.0,5614930.0,0.0,182453223.0,182453223.0,7664601.0,1857601.0,5807000.0,0.0,1857601.0,CentralSouth,Therys
10,1433556.0,0.0,1433556.0,12179393.0,0.0,201873292.0,201873292.0,14649384.0,2055440.0,12593944.0,0.0,2055440.0,CentralNorth,Therys
11,206762.0,52206.0,258968.0,4045244.0,339462936.0,40507649.0,379970584.0,5981304.0,336701.0,4183730.0,1460873.0,1797574.0,NorthHorst,Therys
12,801882.0,0.0,801882.0,379091.0,0.0,112921068.0,112921068.0,1542142.0,1150013.0,392129.0,0.0,1150013.0,CentralRamp,Therys
13,4001955.0,0.0,4001955.0,4403565.0,0.0,563555315.0,563555315.0,10295062.0,5740652.0,4554410.0,0.0,5740652.0,CentralHorst,Therys
14,0.0,0.0,0.0,18863307.0,0.0,0.0,0.0,19494445.0,0.0,19494445.0,0.0,0.0,EastLowland,Therys
15,1414.0,0.0,1414.0,80723825.0,0.0,199116.0,199116.0,83459491.0,2027.0,83457463.0,0.0,2027.0,WestLowland,Volon
16,2352030.0,0.0,2352030.0,34968726.0,-0.0,331212917.0,331212917.0,39531236.0,3371772.0,36159464.0,0.0,3371772.0,CentralSouth,Volon
17,265026.0,0.0,265026.0,6269695.0,0.0,37321008.0,37321008.0,6862960.0,379965.0,6482995.0,0.0,379965.0,CentralNorth,Volon
18,345348.0,13560.0,358908.0,1820989.0,87885991.0,67653306.0,155539298.0,2823595.0,562379.0,1883239.0,377977.0,940356.0,NorthHorst,Volon
19,1003973.0,0.0,1003973.0,969366.0,0.0,141379465.0,141379465.0,2442081.0,1439463.0,1002618.0,0.0,1439463.0,CentralRamp,Volon
20,7259424.0,0.0,7259424.0,9106572.0,0.0,1022272134.0,1022272134.0,19829606.0,10411285.0,9418321.0,0.0,10411285.0,CentralHorst,Volon
21,0.0,0.0,0.0,33040844.0,0.0,0.0,0.0,34156315.0,0.0,34156315.0,0.0,0.0,EastLowland,Volon
